symbol,timeframe,entry_mode,entry_time_semantic,exit_model,friction_case,friction_mode,event_time,signal_time,signal_close_time,entry_candle_open_time,entry_time,exit_time,signal_return,event_return_pct,entry_price,exit_price,realized_vol_96,realized_vol_regime_value,realized_vol_threshold,simultaneous_down_2pct_count,breadth_count,btc_return_24h,ema50_slope_24,ema50_slope,ema200_slope_24,ema200_slope,horizon_bars,exit_legs,gross_return,fee_return,net_return,net_return_pct,taker_fee_bps_per_side,slippage_bps_per_side,concurrent_positions
LINKUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-09-03 23:15:00+00:00,2020-09-03 23:15:00+00:00,2020-09-03 23:30:00+00:00,2020-09-03 23:30:00+00:00,2020-09-03 23:30:00+00:00,2020-09-04 02:45:00+00:00,-0.10394862036156038,-10.394862036156038,11.312301,11.639349,0.01019832313884704,0.01019832313884704,0.009387893490677488,7.0,7.0,-0.10827074381814572,-0.03159497841901171,-0.03159497841901171,-0.023115942234211873,-0.023115942234211873,12,horizon:1.0@2020-09-04T02:45:00+00:00,0.02891082901701436,0.0016,0.027310829017014364,2.7310829017014364,8.0,10.0,7
LTCUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-09-03 23:15:00+00:00,2020-09-03 23:15:00+00:00,2020-09-03 23:30:00+00:00,2020-09-03 23:30:00+00:00,2020-09-03 23:30:00+00:00,2020-09-04 02:45:00+00:00,-0.07461832061068696,-7.461832061068696,48.56852,48.01194,0.006008810187121164,0.006008810187121164,0.004938527206130203,7.0,7.0,-0.10827074381814572,-0.02583141855506932,-0.02583141855506932,-0.019238613338451227,-0.019238613338451227,12,horizon:1.0@2020-09-04T02:45:00+00:00,-0.011459686232975552,0.0016,-0.013059686232975553,-1.3059686232975554,8.0,10.0,7
XRPUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-09-03 23:15:00+00:00,2020-09-03 23:15:00+00:00,2020-09-03 23:30:00+00:00,2020-09-03 23:30:00+00:00,2020-09-03 23:30:00+00:00,2020-09-04 02:45:00+00:00,-0.044315992292870976,-4.431599229287098,0.24824799999999997,0.2462535,0.00496140454380697,0.00496140454380697,0.0045720852646715104,7.0,7.0,-0.10827074381814572,-0.011692034230124548,-0.011692034230124548,-0.01156418179398866,-0.01156418179398866,12,horizon:1.0@2020-09-04T02:45:00+00:00,-0.008034304405272086,0.0016,-0.009634304405272087,-0.9634304405272086,8.0,10.0,7
ADAUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:00:00+00:00,2020-11-26 03:00:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 06:30:00+00:00,-0.047273936170212805,-4.7273936170212805,0.14339324999999997,0.13919067000000002,0.010774714199661322,0.010774714199661322,0.005302503266274724,4.0,4.0,-0.03730605965162648,-0.0446142580544977,-0.0446142580544977,-0.009730443863081084,-0.009730443863081084,12,horizon:1.0@2020-11-26T06:30:00+00:00,-0.02930807412482772,0.0016,-0.03090807412482772,-3.090807412482772,8.0,10.0,2
AVAXUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:00:00+00:00,2020-11-26 03:00:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 06:30:00+00:00,-0.04125641025641025,-4.125641025641025,3.7428391,3.6121842,0.006878860200106187,0.006878860200106187,0.006756696796092238,4.0,4.0,-0.03730605965162648,-0.03605194988083049,-0.03605194988083049,-0.008658784420361276,-0.008658784420361276,12,horizon:1.0@2020-11-26T06:30:00+00:00,-0.03490796598763746,0.0016,-0.03650796598763746,-3.6507965987637463,8.0,10.0,2
ADAUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 06:45:00+00:00,-0.06329820643450346,-6.329820643450345,0.13435422,0.1383615,0.011768703955869373,0.011768703955869373,0.005305046865515956,8.0,8.0,-0.049135158271071844,-0.04967096606914567,-0.04967096606914567,-0.011390642647800764,-0.011390642647800764,12,horizon:1.0@2020-11-26T06:45:00+00:00,0.02982623098850201,0.0016,0.028226230988502014,2.8226230988502015,8.0,10.0,8
AVAXUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 06:45:00+00:00,-0.03792356449412959,-3.792356449412959,3.6013977999999995,3.5928036,0.008014070380050206,0.008014070380050206,0.006756696796092238,8.0,8.0,-0.049135158271071844,-0.039990699487192916,-0.039990699487192916,-0.009943564313509734,-0.009943564313509734,12,horizon:1.0@2020-11-26T06:45:00+00:00,-0.0023863512106325757,0.0016,-0.003986351210632576,-0.39863512106325755,8.0,10.0,8
LINKUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 06:45:00+00:00,-0.03429900930651453,-3.4299009306514527,12.876864,12.755232000000001,0.006896328581685694,0.006896328581685694,0.006239970076552235,8.0,8.0,-0.049135158271071844,-0.0446964065302623,-0.0446964065302623,-0.016352621387249133,-0.016352621387249133,12,horizon:1.0@2020-11-26T06:45:00+00:00,-0.009445778102494362,0.0016,-0.011045778102494363,-1.1045778102494364,8.0,10.0,8
LTCUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 06:45:00+00:00,-0.03147699757869249,-3.147699757869249,76.08601,77.78214,0.0075694930693193975,0.0075694930693193975,0.006382395875729797,8.0,8.0,-0.049135158271071844,-0.039608004680055986,-0.039608004680055986,-0.015036624252160902,-0.015036624252160902,12,horizon:1.0@2020-11-26T06:45:00+00:00,0.022292271601572988,0.0016,0.02069227160157299,2.069227160157299,8.0,10.0,8
SOLUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 06:45:00+00:00,-0.032757793764987886,-3.2757793764987886,2.0188167999999997,1.909089,0.011254155661790128,0.011254155661790128,0.009258353006468796,8.0,8.0,-0.049135158271071844,-0.04014618769400513,-0.04014618769400513,-0.007278347150260656,-0.007278347150260656,12,horizon:1.0@2020-11-26T06:45:00+00:00,-0.05435252965994719,0.0016,-0.055952529659947195,-5.595252965994719,8.0,10.0,8
XRPUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:15:00+00:00,2020-11-26 03:15:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 06:45:00+00:00,-0.06795480596037329,-6.795480596037329,0.5698692999999999,0.5661333,0.016376656094760193,0.016376656094760193,0.0047951798436344445,8.0,8.0,-0.049135158271071844,-0.03894476636632238,-0.03894476636632238,-0.0036588802285126842,-0.0036588802285126842,12,horizon:1.0@2020-11-26T06:45:00+00:00,-0.006555889218808564,0.0016,-0.008155889218808565,-0.8155889218808564,8.0,10.0,8
AVAXUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 07:00:00+00:00,-0.03202401801351018,-3.202401801351018,3.4829794999999995,3.5904059999999998,0.00883081362684885,0.00883081362684885,0.0067592568465761225,7.0,7.0,-0.06608619962017304,-0.04489473556574597,-0.04489473556574597,-0.011502629956306132,-0.011502629956306132,12,horizon:1.0@2020-11-26T07:00:00+00:00,0.030843276568237155,0.0016,0.029243276568237157,2.9243276568237158,8.0,10.0,12
LINKUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 07:00:00+00:00,-0.07056811999689139,-7.056811999689138,11.961949999999998,13.034952,0.007662093430963773,0.007662093430963773,0.006240060129090368,7.0,7.0,-0.06608619962017304,-0.05009384153256102,-0.05009384153256102,-0.01797982010207233,-0.01797982010207233,12,horizon:1.0@2020-11-26T07:00:00+00:00,0.08970126108201448,0.0016,0.08810126108201449,8.81012610820145,8.0,10.0,12
SOLUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 07:00:00+00:00,-0.05880894530668923,-5.8808945306689235,1.9002983999999998,1.907091,0.01169471898746986,0.01169471898746986,0.009259796865607229,7.0,7.0,-0.06608619962017304,-0.04584448038424782,-0.04584448038424782,-0.009093883627848798,-0.009093883627848798,12,horizon:1.0@2020-11-26T07:00:00+00:00,0.003574491248321987,0.0016,0.001974491248321987,0.19744912483219873,8.0,10.0,12
XRPUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 03:30:00+00:00,2020-11-26 03:30:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 03:45:00+00:00,2020-11-26 07:00:00+00:00,-0.036718200983837046,-3.6718200983837046,0.5488483,0.5630364,0.01766474186422538,0.01766474186422538,0.004796855968477982,7.0,7.0,-0.06608619962017304,-0.04326403140010582,-0.04326403140010582,-0.0051584510141835516,-0.0051584510141835516,12,horizon:1.0@2020-11-26T07:00:00+00:00,0.025850676771705494,0.0016,0.024250676771705497,2.4250676771705497,8.0,10.0,12
XRPUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 07:30:00+00:00,2020-11-26 07:30:00+00:00,2020-11-26 07:45:00+00:00,2020-11-26 07:45:00+00:00,2020-11-26 07:45:00+00:00,2020-11-26 11:00:00+00:00,-0.0445965951147298,-4.45965951147298,0.5163158,0.5347647,0.018786077920407592,0.018786077920407592,0.004820988829132837,4.0,4.0,-0.0713719779078722,-0.08283211235788113,-0.08283211235788113,-0.02307318484876253,-0.02307318484876253,12,horizon:1.0@2020-11-26T11:00:00+00:00,0.0357318137465481,0.0016,0.0341318137465481,3.4131813746548096,8.0,10.0,1
LINKUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 13:45:00+00:00,2020-11-26 13:45:00+00:00,2020-11-26 14:00:00+00:00,2020-11-26 14:00:00+00:00,2020-11-26 14:00:00+00:00,2020-11-26 17:15:00+00:00,-0.03434810328339166,-3.434810328339166,12.129116999999999,11.521467,0.013534154469991335,0.013534154469991335,0.006337359264240588,4.0,4.0,-0.11225181819694774,-0.04708246378367387,-0.04708246378367387,-0.031507378392461316,-0.031507378392461316,12,horizon:1.0@2020-11-26T17:15:00+00:00,-0.05009845316852002,0.0016,-0.05169845316852002,-5.169845316852002,8.0,10.0,2
XRPUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-11-26 13:45:00+00:00,2020-11-26 13:45:00+00:00,2020-11-26 14:00:00+00:00,2020-11-26 14:00:00+00:00,2020-11-26 14:00:00+00:00,2020-11-26 17:15:00+00:00,-0.03195067264573992,-3.195067264573992,0.5181175999999998,0.47212740000000003,0.019945704564004157,0.019945704564004157,0.004866199058592634,4.0,4.0,-0.11225181819694774,-0.07006228284743077,-0.07006228284743077,-0.0333664697447259,-0.0333664697447259,12,horizon:1.0@2020-11-26T17:15:00+00:00,-0.08876401805304401,0.0016,-0.090364018053044,-9.0364018053044,8.0,10.0,2
ADAUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-12-23 22:00:00+00:00,2020-12-23 22:00:00+00:00,2020-12-23 22:15:00+00:00,2020-12-23 22:15:00+00:00,2020-12-23 22:15:00+00:00,2020-12-24 01:30:00+00:00,-0.06797072896144107,-6.797072896144107,0.13259245999999997,0.13510476,0.008143691190670507,0.008143691190670507,0.0077115460527121555,7.0,7.0,-0.018374630896282773,-0.01987654949996298,-0.01987654949996298,-0.012812912560175027,-0.012812912560175027,12,horizon:1.0@2020-12-24T01:30:00+00:00,0.01894753291401363,0.0016,0.017347532914013634,1.7347532914013635,8.0,10.0,4
LINKUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-12-23 22:00:00+00:00,2020-12-23 22:00:00+00:00,2020-12-23 22:15:00+00:00,2020-12-23 22:15:00+00:00,2020-12-23 22:15:00+00:00,2020-12-24 01:30:00+00:00,-0.05370705244122975,-5.370705244122975,10.475464999999998,10.709280000000001,0.006754888116480574,0.006754888116480574,0.006024308278836379,7.0,7.0,-0.018374630896282773,-0.026139241019768833,-0.026139241019768833,-0.013685083420044375,-0.013685083420044375,12,horizon:1.0@2020-12-24T01:30:00+00:00,0.022320250222782834,0.0016,0.020720250222782836,2.0720250222782837,8.0,10.0,4
SOLUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-12-23 22:00:00+00:00,2020-12-23 22:00:00+00:00,2020-12-23 22:15:00+00:00,2020-12-23 22:15:00+00:00,2020-12-23 22:15:00+00:00,2020-12-24 01:30:00+00:00,-0.037329678303636205,-3.7329678303636205,1.1950938999999998,1.2499488,0.008078054210757976,0.008078054210757976,0.007251416744083311,7.0,7.0,-0.018374630896282773,-0.04274115974971748,-0.04274115974971748,-0.0275474011434248,-0.0275474011434248,12,horizon:1.0@2020-12-24T01:30:00+00:00,0.04590007529952267,0.0016,0.044300075299522665,4.430007529952267,8.0,10.0,4
XRPUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-12-23 22:00:00+00:00,2020-12-23 22:00:00+00:00,2020-12-23 22:15:00+00:00,2020-12-23 22:15:00+00:00,2020-12-23 22:15:00+00:00,2020-12-24 01:30:00+00:00,-0.14004629629629628,-14.004629629629628,0.2224222,0.2675322,0.02315158317961832,0.02315158317961832,0.010324127752299347,7.0,7.0,-0.018374630896282773,-0.10868402400153376,-0.10868402400153376,-0.06704122075572017,-0.06704122075572017,12,horizon:1.0@2020-12-24T01:30:00+00:00,0.20281248904111204,0.0016,0.20121248904111205,20.121248904111205,8.0,10.0,4
LINKUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2020-12-23 23:45:00+00:00,2020-12-23 23:45:00+00:00,2020-12-24 00:00:00+00:00,2020-12-24 00:00:00+00:00,2020-12-24 00:00:00+00:00,2020-12-24 03:15:00+00:00,-0.04408433525004363,-4.408433525004362,10.981971,10.109879999999999,0.017030621955878622,0.017030621955878622,0.006024308278836379,4.0,4.0,-0.0247081146212762,-0.042352382178849735,-0.042352382178849735,-0.019011189144236273,-0.019011189144236273,12,horizon:1.0@2020-12-24T03:15:00+00:00,-0.07941115488285311,0.0016,-0.0810111548828531,-8.10111548828531,8.0,10.0,5
ADAUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-08 02:30:00+00:00,2021-01-08 02:30:00+00:00,2021-01-08 02:45:00+00:00,2021-01-08 02:45:00+00:00,2021-01-08 02:45:00+00:00,2021-01-08 06:00:00+00:00,-0.04460000721682955,-4.460000721682955,0.26499473,0.27740232,0.015507338913351158,0.015507338913351158,0.008028598175907769,8.0,8.0,-0.006204772105719569,-0.04194000779952123,-0.04194000779952123,-0.0008253601607834948,-0.0008253601607834948,12,horizon:1.0@2021-01-08T06:00:00+00:00,0.04682202547952552,0.0016,0.045222025479525516,4.522202547952552,8.0,10.0,2
LINKUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-08 02:30:00+00:00,2021-01-08 02:30:00+00:00,2021-01-08 02:45:00+00:00,2021-01-08 02:45:00+00:00,2021-01-08 02:45:00+00:00,2021-01-08 06:00:00+00:00,-0.0400108137334414,-4.00108137334414,14.212197999999999,14.723262,0.011636377723133676,0.011636377723133676,0.008163646833829728,8.0,8.0,-0.006204772105719569,-0.03239499272558333,-0.03239499272558333,-0.0021865688412689988,-0.0021865688412689988,12,horizon:1.0@2021-01-08T06:00:00+00:00,0.03595953279007236,0.0016,0.03435953279007235,3.435953279007235,8.0,10.0,2
ETHUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 03:00:00+00:00,2021-01-11 03:00:00+00:00,2021-01-11 03:15:00+00:00,2021-01-11 03:15:00+00:00,2021-01-11 03:15:00+00:00,2021-01-11 06:30:00+00:00,-0.034905232000807196,-3.4905232000807196,1148.78764,1084.83408,0.01026305518878057,0.01026305518878057,0.00612629167649431,4.0,4.0,-0.1239327094517857,-0.029086782094984054,-0.029086782094984054,-0.0052592605200927345,-0.0052592605200927345,12,horizon:1.0@2021-01-11T06:30:00+00:00,-0.05567048057724566,0.0016,-0.05727048057724567,-5.727048057724566,8.0,10.0,1
ETHUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 03:15:00+00:00,2021-01-11 03:15:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 06:45:00+00:00,-0.03289158411096882,-3.289158411096882,1111.11,1059.71922,0.010742243050679586,0.010742243050679586,0.006135980396777843,5.0,5.0,-0.12671283990058158,-0.0324871209658103,-0.0324871209658103,-0.006371923080675912,-0.006371923080675912,12,horizon:1.0@2021-01-11T06:45:00+00:00,-0.04625174825174816,0.0016,-0.047851748251748163,-4.785174825174816,8.0,10.0,2
ADAUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 03:30:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 07:00:00+00:00,-0.06150921741625426,-6.150921741625426,0.26194168,0.26181792,0.011944071462844392,0.011944071462844392,0.0090219446976977,9.0,9.0,-0.15675300499291134,-0.03281738940364465,-0.03281738940364465,-0.012874863706010542,-0.012874863706010542,12,horizon:1.0@2021-01-11T07:00:00+00:00,-0.0004724715822240766,0.0016,-0.0020724715822240765,-0.20724715822240763,8.0,10.0,9
BNBUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 03:30:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 07:00:00+00:00,-0.04299881399984862,-4.299881399984862,37.96292499999999,38.028933,0.0072015889764333475,0.0072015889764333475,0.00528645082665985,9.0,9.0,-0.15675300499291134,-0.022650136580279034,-0.022650136580279034,-0.008244460532549569,-0.008244460532549569,12,horizon:1.0@2021-01-11T07:00:00+00:00,0.0017387490558224972,0.0016,0.0001387490558224971,0.01387490558224971,8.0,10.0,9
BTCUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 03:30:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 07:00:00+00:00,-0.0338808480946684,-3.3880848094668403,34234.18998999999,32891.595479999996,0.008876722145173134,0.008876722145173134,0.0057351391674785165,9.0,9.0,-0.15675300499291134,-0.027159621798066746,-0.027159621798066746,-0.01228157596627022,-0.01228157596627022,12,horizon:1.0@2021-01-11T07:00:00+00:00,-0.0392179429509556,0.0016,-0.0408179429509556,-4.08179429509556,8.0,10.0,9
ETHUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 03:30:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 07:00:00+00:00,-0.059596742224945154,-5.959674222494515,1044.67363,1027.6213500000001,0.011203745205455442,0.011203745205455442,0.0061373690632162805,9.0,9.0,-0.15675300499291134,-0.03809256351261381,-0.03809256351261381,-0.008077405918304748,-0.008077405918304748,12,horizon:1.0@2021-01-11T07:00:00+00:00,-0.016323069244123523,0.0016,-0.01792306924412352,-1.792306924412352,8.0,10.0,9
LINKUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 03:30:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 07:00:00+00:00,-0.04208822339133955,-4.208822339133955,14.216202,13.975011,0.011046143805837445,0.011046143805837445,0.008511221296700486,9.0,9.0,-0.15675300499291134,-0.041268487098075624,-0.041268487098075624,-0.011567139864819609,-0.011567139864819609,12,horizon:1.0@2021-01-11T07:00:00+00:00,-0.016965923810030148,0.0016,-0.018565923810030145,-1.8565923810030145,8.0,10.0,9
LTCUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 03:30:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 07:00:00+00:00,-0.12642183945401353,-12.642183945401353,134.51438,137.00286,0.00969161195319595,0.00969161195319595,0.009513179570877387,9.0,9.0,-0.15675300499291134,-0.03011596411085038,-0.03011596411085038,-0.009786145625630294,-0.009786145625630294,12,horizon:1.0@2021-01-11T07:00:00+00:00,0.018499732147596593,0.0016,0.016899732147596595,1.6899732147596596,8.0,10.0,9
XRPUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 03:30:00+00:00,2021-01-11 03:30:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 03:45:00+00:00,2021-01-11 07:00:00+00:00,-0.07465825446898,-7.465825446898,0.264264,0.2682315,0.014101766373550227,0.014101766373550227,0.013807539322020975,9.0,9.0,-0.15675300499291134,-0.03857149800734405,-0.03857149800734405,-0.012697753001690182,-0.012697753001690182,12,horizon:1.0@2021-01-11T07:00:00+00:00,0.015013395695213871,0.0016,0.01341339569521387,1.341339569521387,8.0,10.0,9
ADAUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 04:15:00+00:00,2021-01-11 04:15:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 07:45:00+00:00,-0.03771760154738868,-3.771760154738868,0.26886859999999996,0.27316656,0.014749909089614387,0.014749909089614387,0.009039061201756113,8.0,8.0,-0.14085889637349047,-0.041221534202465215,-0.041221534202465215,-0.015609014070606886,-0.015609014070606886,12,horizon:1.0@2021-01-11T07:45:00+00:00,0.015985354928020667,0.0016,0.014385354928020667,1.4385354928020666,8.0,10.0,13
BTCUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 04:15:00+00:00,2021-01-11 04:15:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 07:45:00+00:00,-0.03161251436076706,-3.1612514360767063,34742.47776999999,34465.81968,0.010314549568337588,0.010314549568337588,0.005752754756901463,8.0,8.0,-0.14085889637349047,-0.0335124350985706,-0.0335124350985706,-0.014325324496286984,-0.014325324496286984,12,horizon:1.0@2021-01-11T07:45:00+00:00,-0.007963107635313271,0.0016,-0.009563107635313272,-0.9563107635313272,8.0,10.0,13
ETHUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 04:15:00+00:00,2021-01-11 04:15:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 07:45:00+00:00,-0.05006301141305325,-5.006301141305325,1071.52045,1074.3445800000002,0.01418811012781627,0.01418811012781627,0.006151246989512296,8.0,8.0,-0.14085889637349047,-0.049625879895732306,-0.049625879895732306,-0.012022177672618817,-0.012022177672618817,12,horizon:1.0@2021-01-11T07:45:00+00:00,0.0026356286527244865,0.0016,0.0010356286527244867,0.10356286527244866,8.0,10.0,13
LTCUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 04:15:00+00:00,2021-01-11 04:15:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 04:30:00+00:00,2021-01-11 07:45:00+00:00,-0.039939919437427474,-3.9939919437427474,140.71057,142.26758999999998,0.01765294589750461,0.01765294589750461,0.009517266130135125,8.0,8.0,-0.14085889637349047,-0.044975743186431716,-0.044975743186431716,-0.014232627115035812,-0.014232627115035812,12,horizon:1.0@2021-01-11T07:45:00+00:00,0.011065408945468702,0.0016,0.009465408945468701,0.9465408945468702,8.0,10.0,13
BTCUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 06:00:00+00:00,2021-01-11 06:00:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 09:30:00+00:00,-0.03349219718349383,-3.3492197183493833,33793.12937,35546.24817,0.011109301503005195,0.011109301503005195,0.005772756233532283,7.0,7.0,-0.1718005096975953,-0.04607946420286935,-0.04607946420286935,-0.018971969005654454,-0.018971969005654454,12,horizon:1.0@2021-01-11T09:30:00+00:00,0.05187796551201718,0.0016,0.05027796551201717,5.0277965512017175,8.0,10.0,17
ETHUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 06:00:00+00:00,2021-01-11 06:00:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 09:30:00+00:00,-0.030467979395755074,-3.0467979395755074,1062.6215599999998,1109.5193700000002,0.015508342718761642,0.015508342718761642,0.006169202747542844,7.0,7.0,-0.1718005096975953,-0.06896175458246301,-0.06896175458246301,-0.019976121189056673,-0.019976121189056673,12,horizon:1.0@2021-01-11T09:30:00+00:00,0.04413406594159497,0.0016,0.042534065941594965,4.253406594159497,8.0,10.0,17
LTCUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 06:00:00+00:00,2021-01-11 06:00:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 09:30:00+00:00,-0.041124632815778384,-4.112463281577838,137.30716999999999,144.96489000000003,0.018524519551665865,0.018524519551665865,0.009547846857184218,7.0,7.0,-0.1718005096975953,-0.07190732936693545,-0.07190732936693545,-0.023643635479094094,-0.023643635479094094,12,horizon:1.0@2021-01-11T09:30:00+00:00,0.05577072195137389,0.0016,0.05417072195137389,5.417072195137389,8.0,10.0,17
XRPUSDT,15m,next_open,next_candle_open,pure_horizon_12,stress,stress,2021-01-11 06:00:00+00:00,2021-01-11 06:00:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 06:15:00+00:00,2021-01-11 09:30:00+00:00,-0.0341358246496587,-3.4135824649658697,0.26906879999999994,0.2873124,0.01629295591762954,0.01629295591762954,0.013975086356291461,7.0,7.0,-0.1718005096975953,-0.06528863103208093,-0.06528863103208093,-0.022786010241955146,-0.022786010241955146,12,horizon:1.0@2021-01-11T09:30:00+00:00,0.06780273298130468,0.0016,0.06620273298130469,6.620273298130469,8.0,10.0,17
