entry_mode,exit_model,friction_case,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,average_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,return_volatility_pct,max_losing_streak,average_win_pct,average_loss_pct,best_month,worst_month,best_month_contribution,best_symbol,worst_symbol,best_symbol_contribution,positive_month_rate,positive_symbol_rate,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,window,window_start,window_end
next_open,pure_horizon_6,base,6,4.0,5.0,LTCUSDT,22,7.331660583941606,2.4894505656377577,1.2471388664610419,0.7272727272727273,0.5476791244403068,-0.11699860405171325,2.3163423468022186,5.040946638344948,2,4.353165477669123,-2.4804558664458787,2024-04,2025-02,0.2746830043432484,LTCUSDT,LTCUSDT,1.0000000000000002,0.8461538461538461,1.0,0.6363636363636364,2,1.8500000000000014,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,BNBUSDT,13,4.3323448905109485,2.5989259671991167,1.4481744342614222,0.7692307692307693,0.3378603757358852,-0.013750018959602772,2.365501371586755,3.9613423811230244,2,3.7549983021016935,-1.2546484824761386,2025-10,2023-06,0.38865786704581895,BNBUSDT,BNBUSDT,1.0,0.8888888888888888,1.0,0.6538461538461539,2,1.75,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,SOLUSDT,25,8.331432481751824,1.3887604550665955,0.28289306454601276,0.52,0.3471901137666489,-0.1331904656237068,1.2937174792478259,5.367325081956952,3,5.12716972266735,-2.6611829181675555,2024-08,2025-02,0.546011393340672,SOLUSDT,SOLUSDT,0.9999999999999999,0.6153846153846154,1.0,0.9,3,2.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,ADAUSDT,32,10.664233576642335,2.1017192532941387,1.704975999328389,0.59375,0.6725501610541244,-0.2548165485289605,1.4580844573999414,8.153930610053685,3,5.932674364582826,-3.4973689862816357,2025-10,2025-02,0.5407164351769973,ADAUSDT,ADAUSDT,1.0,0.6470588235294118,1.0,1.03125,5,3.8499999999999943,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,AVAXUSDT,35,11.664005474452553,1.3669628580095716,0.8789038961260865,0.6571428571428571,0.47843700030335007,-0.19679620572618078,1.5999893244002539,5.054447054857621,2,3.770156266071787,-3.2391578407763424,2024-04,2025-02,0.6152034950333763,AVAXUSDT,AVAXUSDT,0.9999999999999999,0.8125,1.0,0.9571428571428572,5,3.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,LINKUSDT,29,9.664461678832117,1.7042142168558871,1.38028782066824,0.6206896551724138,0.49422212288820727,-0.26670349244200275,1.3085017205038596,7.013727441563225,3,4.937324966288565,-3.586330645852133,2025-10,2025-02,0.511223137314141,LINKUSDT,LINKUSDT,0.9999999999999999,0.6875,1.0,0.9827586206896551,4,3.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,XRPUSDT,27,8.99794708029197,2.1824292633876525,1.1426426765828213,0.6296296296296297,0.5892559011146662,-0.11869275645619132,2.0643581484652307,5.4933467396481666,2,4.65587718385922,-2.022432201414011,2025-10,2025-02,0.3931377797447423,XRPUSDT,XRPUSDT,0.9999999999999998,0.7857142857142857,1.0,0.7592592592592593,3,2.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,BTCUSDT,6,1.9995437956204378,2.563103089411279,1.5678370451914607,1.0,0.15378618536467675,0.0,2.6026733910393847,2.4122484015182364,0,2.563103089411279,0.0,2026-02,2024-04,0.43702040151305194,BTCUSDT,BTCUSDT,1.0,1.0,1.0,0.5,1,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,ETHUSDT,15,4.998859489051094,1.5885334425402537,0.290759320216676,0.7333333333333333,0.23828001638103805,-0.036303984284915616,1.8780433449491074,3.275943329209295,1,2.8048067135691914,-1.756218052789325,2025-10,2024-12,0.40190025065429635,ETHUSDT,ETHUSDT,0.9999999999999999,0.7,1.0,0.5666666666666667,2,1.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_6,stress,6,8.0,10.0,LTCUSDT,22,7.331660583941606,0.907910994330746,1.5416646422642557,0.6363636363636364,0.19974041875276413,-0.14168811701119371,0.978354968340731,4.352694240974912,2,3.0895705882321045,-2.9099932949966316,2024-04,2025-02,0.5366990978750217,LTCUSDT,LTCUSDT,0.9999999999999997,0.6923076923076923,1.0,0.6363636363636364,2,1.8500000000000014,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,BNBUSDT,13,4.3323448905109485,2.5219666310040822,0.6752988806298089,0.5384615384615384,0.32785566203053074,-0.028069618105059764,2.1369469133432877,4.255173559210284,2,5.4269252775268635,-0.8671517899391625,2025-10,2024-07,0.35194013676391606,BNBUSDT,BNBUSDT,0.9999999999999998,0.7777777777777778,1.0,0.6538461538461539,2,1.75,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,SOLUSDT,25,8.331432481751824,2.6391449624875696,1.0265917432617444,0.64,0.6597862406218924,-0.07429620462273784,2.448609306709832,5.389069124371168,3,5.326102744856083,-2.13766887283423,2024-08,2025-02,0.3606404400767123,SOLUSDT,SOLUSDT,1.0,0.6923076923076923,1.0,0.9,3,2.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,ADAUSDT,32,10.664233576642335,2.4402346170126563,1.7356443330366838,0.75,0.78087507744405,-0.32308922298758147,1.5852066549105917,8.708045427543976,3,5.472330808980799,-6.6560539588917695,2024-04,2025-02,0.2862615384898372,ADAUSDT,ADAUSDT,1.0000000000000002,0.8235294117647058,1.0,1.03125,5,3.8499999999999943,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_6,stress,6,8.0,10.0,AVAXUSDT,35,11.664005474452553,2.4198084503434605,2.5822038841808497,0.7714285714285715,0.8469329576202111,-0.1243719112698698,2.526390338356683,5.666495645863817,3,4.468913431491956,-4.49592086103271,2024-04,2025-02,0.3626307817980724,AVAXUSDT,AVAXUSDT,1.0000000000000002,0.875,1.0,0.9571428571428572,5,3.0,last_3_years,2023-05-04T00:00:00+00:00,2026-05-04T00:00:00+00:00
