entry_mode,exit_model,friction_case,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,timestamp,symbol,realized_return,cumulative_return
next_close,pure_horizon_12,base,12,4.0,5.0,2020-02-15 19:45:00+00:00,ADAUSDT,-0.0017995002498748295,-0.0017995002498748295
next_close,pure_horizon_12,base,12,4.0,5.0,2020-02-15 21:00:00+00:00,XRPUSDT,0.03363074617812081,0.03183124592824598
next_close,pure_horizon_12,base,12,4.0,5.0,2020-02-16 19:45:00+00:00,LTCUSDT,0.018699433810143738,0.05053067973838972
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-08 19:30:00+00:00,ETHUSDT,0.015244877527875867,0.06577555726626559
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-08 19:30:00+00:00,XRPUSDT,0.023717139020851173,0.08949269628711676
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 07:15:00+00:00,XRPUSDT,-0.04235501899615443,0.047137677290962327
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 10:15:00+00:00,ADAUSDT,-0.025233916838279226,0.0219037604526831
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 10:15:00+00:00,LTCUSDT,-0.039177859640944085,-0.017274099188260984
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 10:15:00+00:00,XRPUSDT,-0.014106415886860988,-0.031380515075121976
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 13:45:00+00:00,ADAUSDT,-0.04695979681392179,-0.07834031188904376
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 13:45:00+00:00,BNBUSDT,0.011190383200929601,-0.06714992868811416
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 13:45:00+00:00,BTCUSDT,-0.0005017000430459266,-0.06765162873116008
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 13:45:00+00:00,ETHUSDT,0.022542321552143328,-0.045109307179016754
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 13:45:00+00:00,LINKUSDT,-0.05521544533855524,-0.100324752517572
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 13:45:00+00:00,LTCUSDT,-0.04042673326854859,-0.1407514857861206
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 13:45:00+00:00,XRPUSDT,-0.0005341417954734855,-0.14128562758159408
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:00:00+00:00,ADAUSDT,-0.051580203118779394,-0.19286583070037347
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:00:00+00:00,BNBUSDT,0.018022634336914,-0.17484319636345946
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:00:00+00:00,BTCUSDT,-0.04728023191128136,-0.22212342827474083
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:00:00+00:00,ETHUSDT,-0.02528933726851943,-0.24741276554326025
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:00:00+00:00,LINKUSDT,-0.0678218381102714,-0.3152346036535316
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:00:00+00:00,LTCUSDT,-0.06911606846633309,-0.38435067211986473
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:45:00+00:00,ADAUSDT,0.05219073350520978,-0.332159938614655
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:45:00+00:00,BNBUSDT,0.05977367225037536,-0.27238626636427965
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:45:00+00:00,BTCUSDT,0.00609372837155644,-0.26629253799272323
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:45:00+00:00,ETHUSDT,0.018492925508603174,-0.24779961248412005
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:45:00+00:00,LINKUSDT,0.07024380502056662,-0.17755580746355343
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:45:00+00:00,LTCUSDT,0.016837464951267388,-0.16071834251228603
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 14:45:00+00:00,XRPUSDT,0.07519856198383038,-0.08551978052845566
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 16:45:00+00:00,ADAUSDT,0.06162341526510798,-0.02389636526334768
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 16:45:00+00:00,BNBUSDT,0.04002633045985618,0.0161299651965085
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 16:45:00+00:00,BTCUSDT,0.014356082200282085,0.030486047396790585
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 16:45:00+00:00,ETHUSDT,0.03173493668134433,0.06222098407813492
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 16:45:00+00:00,LINKUSDT,0.08780468429002411,0.15002566836815903
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 16:45:00+00:00,LTCUSDT,0.06782687784139876,0.2178525462095578
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 19:15:00+00:00,ETHUSDT,0.004901290503771217,0.22275383671332902
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 19:15:00+00:00,LTCUSDT,0.013266632576983153,0.23602046929031217
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 21:45:00+00:00,LINKUSDT,-0.06431074757780483,0.17170972171250734
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 23:30:00+00:00,BNBUSDT,-0.16346091845871058,0.00824880325379676
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 23:30:00+00:00,ETHUSDT,-0.16479880593491747,-0.1565500026811207
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-12 23:30:00+00:00,LINKUSDT,-0.18054539611914477,-0.3370953988002655
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:15:00+00:00,ADAUSDT,-0.24378846592639936,-0.5808838647266649
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:15:00+00:00,BNBUSDT,-0.25208946629063145,-0.8329733310172963
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:15:00+00:00,BTCUSDT,-0.17708239915751023,-1.0100557301748065
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:15:00+00:00,ETHUSDT,-0.14597779019686474,-1.1560335203716714
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:15:00+00:00,LINKUSDT,-0.22205928706396438,-1.3780928074356358
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:15:00+00:00,LTCUSDT,-0.16913837489315786,-1.5472311823287936
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:15:00+00:00,XRPUSDT,-0.18640513630888889,-1.7336363186376826
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:30:00+00:00,ADAUSDT,0.033171837362634765,-1.7004644812750478
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:30:00+00:00,BNBUSDT,-0.017486197948554306,-1.7179506792236021
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:30:00+00:00,BTCUSDT,0.07910920676375946,-1.6388414724598426
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:30:00+00:00,ETHUSDT,0.0958220950344412,-1.5430193774254013
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:30:00+00:00,LINKUSDT,0.14054106336041017,-1.4024783140649912
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:30:00+00:00,XRPUSDT,0.012924162237231054,-1.38955415182776
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:45:00+00:00,ADAUSDT,-0.0579905974878597,-1.4475447493156197
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:45:00+00:00,BNBUSDT,-0.10313177040885588,-1.5506765197244756
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:45:00+00:00,BTCUSDT,-0.010333037936762744,-1.5610095576612384
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:45:00+00:00,ETHUSDT,0.036490369902669434,-1.5245191877585689
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:45:00+00:00,LINKUSDT,-0.049919945797296944,-1.5744391335558658
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:45:00+00:00,LTCUSDT,-0.014594248814251396,-1.5890333823701173
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 02:45:00+00:00,XRPUSDT,-0.06933965290757291,-1.6583730352776902
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:00:00+00:00,ADAUSDT,0.29391774216660116,-1.3644552931110892
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:00:00+00:00,BNBUSDT,0.34646295618475487,-1.0179923369263344
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:00:00+00:00,BTCUSDT,0.3285843692601601,-0.6894079676661743
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:00:00+00:00,ETHUSDT,0.3673938308565806,-0.3220141368095937
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:00:00+00:00,LINKUSDT,0.38766490583756064,0.06565076902796696
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:00:00+00:00,LTCUSDT,0.2600103707122915,0.32566113974025845
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:00:00+00:00,XRPUSDT,0.27523425178167227,0.6008953915219307
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:15:00+00:00,ADAUSDT,0.28655553358967245,0.8874509251116032
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:15:00+00:00,BNBUSDT,0.1994935999226396,1.0869445250342427
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:15:00+00:00,BTCUSDT,0.2152457163672773,1.30219024140152
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:15:00+00:00,ETHUSDT,0.2575053308121297,1.5596955722136499
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:15:00+00:00,LINKUSDT,0.27824715147140455,1.8379427236850545
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 05:15:00+00:00,XRPUSDT,0.22552319411349264,2.0634659177985473
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:00:00+00:00,ADAUSDT,0.018776802603322283,2.0822427204018696
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:00:00+00:00,BNBUSDT,0.04137349985305319,2.123616220254923
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:00:00+00:00,BTCUSDT,0.007843236991043636,2.1314594572459664
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:00:00+00:00,ETHUSDT,0.026856130711696923,2.1583155879576634
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:00:00+00:00,LINKUSDT,-0.0002889148167849236,2.1580266731408786
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:00:00+00:00,LTCUSDT,0.021199538492751156,2.1792262116336296
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:00:00+00:00,XRPUSDT,0.05461995568480829,2.233846167318438
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:45:00+00:00,ADAUSDT,0.03293057847354444,2.2667767457919825
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:45:00+00:00,BNBUSDT,0.06306029942582372,2.3298370452178063
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:45:00+00:00,BTCUSDT,0.002564716024913727,2.33240176124272
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:45:00+00:00,ETHUSDT,0.01214899011736317,2.344550751360083
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:45:00+00:00,LINKUSDT,0.01327264307497358,2.3578233944350564
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:45:00+00:00,LTCUSDT,0.009953446806008872,2.3677768412410654
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 06:45:00+00:00,XRPUSDT,0.04057363381573045,2.4083504750567957
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:15:00+00:00,ADAUSDT,0.07399265082418097,2.4823431258809765
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:15:00+00:00,BNBUSDT,0.05871125618789766,2.5410543820688742
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:15:00+00:00,BTCUSDT,0.040796654543102134,2.5818510366119765
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:15:00+00:00,LINKUSDT,0.0637990288063989,2.6456500654183754
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:15:00+00:00,LTCUSDT,0.09450991977978088,2.740159985198156
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:45:00+00:00,ADAUSDT,0.1927403156342845,2.932900300832441
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:45:00+00:00,BNBUSDT,0.2982536533853216,3.2311539542177625
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:45:00+00:00,BTCUSDT,0.1368131448207609,3.3679670990385233
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:45:00+00:00,ETHUSDT,0.16255130978866517,3.5305184088271884
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:45:00+00:00,LINKUSDT,0.23319392834240638,3.763712337169595
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 07:45:00+00:00,XRPUSDT,0.193808989211688,3.9575213263812827
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 08:00:00+00:00,LINKUSDT,0.11108755622188929,4.068608882603172
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 09:00:00+00:00,BNBUSDT,0.12965079989167105,4.198259682494843
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 11:45:00+00:00,LTCUSDT,0.011027320141064136,4.209287002635907
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-13 14:15:00+00:00,BNBUSDT,0.08120467594515426,4.290491678581062
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 09:00:00+00:00,ETHUSDT,-0.03427297290317807,4.256218705677884
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 09:15:00+00:00,LINKUSDT,-0.02401185155060035,4.232206854127283
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 13:15:00+00:00,ADAUSDT,0.0031841757125973483,4.235391029839881
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 13:15:00+00:00,BNBUSDT,-0.01059070464767595,4.224800325192205
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 13:15:00+00:00,BTCUSDT,0.005420864411115911,4.230221189603321
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 13:15:00+00:00,ETHUSDT,-0.009058706481924948,4.221162483121396
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 13:15:00+00:00,LINKUSDT,-0.016017947956714605,4.205144535164681
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 13:15:00+00:00,LTCUSDT,-0.01232568266410081,4.19281885250058
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 13:15:00+00:00,XRPUSDT,-0.005577868251955697,4.187240984248625
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 14:00:00+00:00,BNBUSDT,0.06264472044590544,4.24988570469453
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 14:00:00+00:00,ETHUSDT,0.03802648996536742,4.2879121946598975
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 14:00:00+00:00,LINKUSDT,0.0783940681805956,4.366306262840493
next_close,pure_horizon_12,base,12,4.0,5.0,2020-03-16 16:15:00+00:00,LINKUSDT,0.11233615006683731,4.47864241290733
next_close,pure_horizon_12,base,12,4.0,5.0,2020-05-10 03:30:00+00:00,ADAUSDT,-0.014477171566500944,4.4641652413408295
next_close,pure_horizon_12,base,12,4.0,5.0,2020-05-10 03:30:00+00:00,BNBUSDT,-0.017452887743501157,4.446712353597328
next_close,pure_horizon_12,base,12,4.0,5.0,2020-05-10 03:30:00+00:00,BTCUSDT,-0.0023625550169460215,4.444349798580382
next_close,pure_horizon_12,base,12,4.0,5.0,2020-05-10 03:30:00+00:00,ETHUSDT,-0.024372240241090838,4.4199775583392915
next_close,pure_horizon_12,base,12,4.0,5.0,2020-05-10 03:30:00+00:00,LTCUSDT,-0.005347927315054157,4.414629631024237
next_close,pure_horizon_12,base,12,4.0,5.0,2020-05-10 03:30:00+00:00,XRPUSDT,-0.0012877172069700508,4.413341913817267
next_close,pure_horizon_12,base,12,4.0,5.0,2020-05-21 17:45:00+00:00,ADAUSDT,-0.015611438977480827,4.397730474839786
next_close,pure_horizon_12,base,12,4.0,5.0,2020-06-11 20:00:00+00:00,ADAUSDT,-0.01365941912304611,4.38407105571674
next_close,pure_horizon_12,base,12,4.0,5.0,2020-06-11 20:00:00+00:00,BNBUSDT,-0.006924457009311302,4.377146598707429
next_close,pure_horizon_12,base,12,4.0,5.0,2020-06-11 20:00:00+00:00,BTCUSDT,-0.007582947505723614,4.369563651201705
next_close,pure_horizon_12,base,12,4.0,5.0,2020-06-11 20:00:00+00:00,ETHUSDT,-0.013048923428526347,4.356514727773179
next_close,pure_horizon_12,base,12,4.0,5.0,2020-06-11 20:00:00+00:00,LINKUSDT,-0.02936492423903834,4.327149803534141
next_close,pure_horizon_12,base,12,4.0,5.0,2020-06-11 20:00:00+00:00,LTCUSDT,-0.004799501750626245,4.322350301783515
next_close,pure_horizon_12,base,12,4.0,5.0,2020-06-11 20:00:00+00:00,XRPUSDT,-0.009176086218493838,4.313174215565021
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-02 14:15:00+00:00,ADAUSDT,0.0026775670161404367,4.315851782581161
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-02 14:15:00+00:00,LTCUSDT,0.01118352478586573,4.3270353073670265
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-03 15:30:00+00:00,BNBUSDT,-0.007781806500333754,4.319253500866693
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-04 02:30:00+00:00,ADAUSDT,0.009182008255992493,4.328435509122685
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-04 02:30:00+00:00,BNBUSDT,-0.0024300598972216477,4.326005449225463
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-04 02:30:00+00:00,BTCUSDT,0.007722934838278929,4.333728384063742
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-04 02:30:00+00:00,ETHUSDT,0.0048955474722129026,4.338623931535955
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-04 02:30:00+00:00,LINKUSDT,-0.012403700527453407,4.326220231008501
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-04 02:30:00+00:00,LTCUSDT,0.015326222602984352,4.341546453611485
next_close,pure_horizon_12,base,12,4.0,5.0,2020-09-04 02:30:00+00:00,XRPUSDT,0.013424148222429235,4.354970601833915
next_close,pure_horizon_12,base,12,4.0,5.0,2020-10-16 07:15:00+00:00,LTCUSDT,0.009362516507109755,4.364333118341024
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 02:15:00+00:00,LTCUSDT,-0.01885231487166881,4.345480803469355
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:15:00+00:00,ADAUSDT,0.036234269335307184,4.3817150728046625
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:15:00+00:00,AVAXUSDT,0.003338105522614621,4.3850531783272775
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:30:00+00:00,ADAUSDT,0.059035842323954896,4.444089020651233
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:30:00+00:00,AVAXUSDT,0.030992710519901847,4.475081731171135
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:30:00+00:00,LINKUSDT,0.06578068239899651,4.540862413570131
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:30:00+00:00,LTCUSDT,0.027520715369443803,4.568383128939574
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:30:00+00:00,SOLUSDT,0.004989976830772536,4.573373105770347
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:30:00+00:00,XRPUSDT,0.0317252292693703,4.605098335039718
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:45:00+00:00,AVAXUSDT,0.014558105286035208,4.619656440325753
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:45:00+00:00,LINKUSDT,0.054405903079384116,4.6740623434051365
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:45:00+00:00,SOLUSDT,-0.009742496480284333,4.664319846924852
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 06:45:00+00:00,XRPUSDT,0.002294034668039258,4.666613881592891
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 10:45:00+00:00,XRPUSDT,0.0481701206674027,4.714784002260294
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 17:00:00+00:00,LINKUSDT,-0.05773109899171733,4.657052903268577
next_close,pure_horizon_12,base,12,4.0,5.0,2020-11-26 17:00:00+00:00,XRPUSDT,-0.09163836668224698,4.56541453658633
next_close,pure_horizon_12,base,12,4.0,5.0,2020-12-24 01:15:00+00:00,ADAUSDT,0.014262566387730404,4.57967710297406
next_close,pure_horizon_12,base,12,4.0,5.0,2020-12-24 01:15:00+00:00,LINKUSDT,0.1260187455094003,4.70569584848346
next_close,pure_horizon_12,base,12,4.0,5.0,2020-12-24 01:15:00+00:00,SOLUSDT,0.13438247687526694,4.840078325358727
next_close,pure_horizon_12,base,12,4.0,5.0,2020-12-24 01:15:00+00:00,XRPUSDT,0.16441051321029387,5.004488838569021
next_close,pure_horizon_12,base,12,4.0,5.0,2020-12-24 03:00:00+00:00,LINKUSDT,-0.05293903455172863,4.951549804017292
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-08 05:45:00+00:00,ADAUSDT,-0.0028058325996017427,4.94874397141769
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-08 05:45:00+00:00,LINKUSDT,0.0030364604429905743,4.95178043186068
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:15:00+00:00,ETHUSDT,-0.023436290777455217,4.928344141083225
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:30:00+00:00,ETHUSDT,0.014441998184476026,4.942786139267701
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:30:00+00:00,LTCUSDT,0.03499404494181482,4.977780184209516
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:45:00+00:00,ADAUSDT,-0.05646077195847518,4.921319412251041
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:45:00+00:00,BNBUSDT,-0.038528946761437116,4.882790465489604
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:45:00+00:00,BTCUSDT,-0.07358409545957142,4.809206370030033
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:45:00+00:00,ETHUSDT,-0.07081704624660287,4.73838932378343
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:45:00+00:00,LINKUSDT,-0.0570521616015329,4.681337162181897
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:45:00+00:00,LTCUSDT,-0.04607575933287708,4.635261402849021
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 06:45:00+00:00,XRPUSDT,-0.022566469063061458,4.612694933785959
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 07:30:00+00:00,ADAUSDT,-0.0021282029332277733,4.610566730852732
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 07:30:00+00:00,BTCUSDT,-0.02167748946359547,4.588889241389136
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 07:30:00+00:00,ETHUSDT,-0.027467345448115,4.561421895941021
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 07:30:00+00:00,LTCUSDT,-0.019779029310334463,4.541642866630687
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 09:15:00+00:00,BTCUSDT,0.033233484445804345,4.574876351076491
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 09:15:00+00:00,ETHUSDT,0.0209326552945718,4.595809006371063
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 09:15:00+00:00,LTCUSDT,0.020439609149282577,4.6162486155203455
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 09:15:00+00:00,XRPUSDT,0.04359310697250454,4.65984172249285
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 15:00:00+00:00,SOLUSDT,0.00021240762157894794,4.660054130114428
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:00:00+00:00,ETHUSDT,-0.0242183167676586,4.63583581334677
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:00:00+00:00,SOLUSDT,-0.00730773637099189,4.628528076975778
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:15:00+00:00,ADAUSDT,-0.04902847479051606,4.579499602185262
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:15:00+00:00,BNBUSDT,-0.02828704178457806,4.551212560400684
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:15:00+00:00,BTCUSDT,-0.014792241190582842,4.536420319210101
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:15:00+00:00,ETHUSDT,-0.04073019918326734,4.4956901200268335
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:15:00+00:00,LINKUSDT,-0.02620776302199066,4.469482357004843
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:15:00+00:00,LTCUSDT,-0.05049244456001209,4.418989912444831
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:15:00+00:00,SOLUSDT,-0.03394841964874715,4.385041492796083
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 17:15:00+00:00,XRPUSDT,0.008793192434861343,4.393834685230945
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 19:15:00+00:00,ETHUSDT,-0.0019144852920670355,4.391920199938878
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 19:15:00+00:00,LINKUSDT,0.02383965914383559,4.415759859082713
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 19:15:00+00:00,LTCUSDT,0.009406432025909208,4.4251662911086225
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 19:45:00+00:00,ADAUSDT,0.03367940638734149,4.458845697495964
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 19:45:00+00:00,ETHUSDT,0.01827612768436073,4.477121825180325
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 19:45:00+00:00,SOLUSDT,0.06674031568676889,4.543862140867094
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 20:15:00+00:00,ETHUSDT,-0.010393924758225512,4.533468216108869
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-11 20:15:00+00:00,LTCUSDT,-0.020586982753742135,4.5128812333551265
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-12 03:15:00+00:00,LINKUSDT,0.02570047803342037,4.538581711388547
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-12 03:15:00+00:00,LTCUSDT,0.029048496179464055,4.567630207568011
next_close,pure_horizon_12,base,12,4.0,5.0,2021-01-13 04:00:00+00:00,ETHUSDT,0.014792436301364422,4.582422643869376
