entry_mode,exit_model,friction_case,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,average_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,return_volatility_pct,max_losing_streak,average_win_pct,average_loss_pct,best_month,worst_month,best_month_contribution,best_symbol,worst_symbol,best_symbol_contribution,positive_month_rate,positive_symbol_rate,window,window_start,window_end
next_close,pure_horizon_12,stress,12,8.0,10.0,2021-12,26,4.102159827213823,5.914646230979084,5.642279968048751,0.7692307692307693,1.5378080200545619,-0.046713997553316775,4.198901798668432,7.182567726952901,4,8.575701437397347,-2.9555377904151303,2021-12,2021-12,0.9999999999999999,XRPUSDT,BTCUSDT,0.2194241704037747,1.0,0.8888888888888888,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-01,10,1.5777537796976242,2.1831885240734894,0.44946853566156136,0.6,0.21831885240734897,-0.03537835321771201,1.3147114646686668,5.25122696739659,3,4.397794201104719,-1.1387199914733537,2022-01,2022-01,1.0,ADAUSDT,LINKUSDT,0.7088175203446551,1.0,0.8333333333333334,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-02,14,2.2088552915766737,-2.3745981023378526,-2.69502530436362,0.2857142857142857,-0.33244373432729935,-0.32746315217535055,-2.621735282327961,3.388951047087585,6,1.527208500158732,-3.9353207433364865,2022-02,2022-02,,SOLUSDT,ADAUSDT,,0.0,0.2857142857142857,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-04,1,0.15777537796976243,-0.40010071659883445,-0.40010071659883445,0.0,-0.004001007165988345,0.0,0.0,0.0,1,0.0,-0.40010071659883445,2022-04,2022-04,,SOLUSDT,SOLUSDT,,0.0,0.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-05,67,10.570950323974083,3.9350639529558737,3.5428695685939355,0.746268656716418,2.6364928484804353,-0.4446333806377556,4.924458467066048,6.540797703998733,5,6.425584645213098,-3.3899969066241953,2022-05,2022-05,1.0,AVAXUSDT,BTCUSDT,0.40183763620274027,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-06,18,2.8399568034557237,0.8956934785764474,0.036933813970978654,0.5,0.16122482614376052,-0.05916259094122511,1.1882190848537624,3.1981522968582277,4,3.159719033965559,-1.3683320768126643,2022-06,2022-06,0.9999999999999998,ETHUSDT,ADAUSDT,0.5653630644410206,1.0,0.75,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-08,7,1.1044276457883369,-0.35691660201645203,-0.5297813789361515,0.42857142857142855,-0.02498416214115164,-0.03427517091874499,-0.922564166992845,1.0235738624054649,1,0.5866678923703302,-1.0646049728065388,2022-08,2022-08,,AVAXUSDT,LTCUSDT,,0.0,0.42857142857142855,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-09,10,1.5777537796976242,-0.6760083958013752,-0.7433988908855281,0.2,-0.06760083958013752,-0.04666454816784995,-1.1143596995605505,1.9183449015358043,3,2.1635114203161825,-1.3858883498307646,2022-09,2022-09,,XRPUSDT,LTCUSDT,,0.0,0.2857142857142857,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-10,5,0.7888768898488121,2.2355106821727677,2.7768636802906914,1.0,0.1117755341086384,0.0,3.9461914151108566,1.2667286818941121,0,2.2355106821727677,0.0,2022-10,2022-10,1.0,SOLUSDT,ADAUSDT,0.30869323296616713,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-11,34,5.364362850971922,0.5640447449939808,0.4958955347497174,0.5294117647058824,0.1917752132979535,-0.44391556776936125,0.36687392616303305,8.964708419040505,5,6.1345333173098995,-5.702754898861427,2022-11,2022-11,0.9999999999999994,LINKUSDT,ETHUSDT,0.3073648743814437,1.0,0.7777777777777778,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2022-12,8,1.2622030237580995,-1.2560871185080626,-1.1463831520527168,0.25,-0.10048696948064502,-0.10000355889999873,-2.436342391697218,1.4582313590814922,5,0.38529661027290507,-1.803215028101719,2022-12,2022-12,,LTCUSDT,SOLUSDT,,0.0,0.14285714285714285,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-01,5,0.7888768898488121,-1.794559622563738,-2.322015097436953,0.2,-0.08972798112818689,-0.11066223590275151,-1.760295068470606,2.279593562240267,4,2.0934254774564613,-2.7665558975687876,2023-01,2023-01,,SOLUSDT,ADAUSDT,,0.0,0.2,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-03,8,1.2622030237580995,1.0750532336937493,1.313039033901624,0.875,0.08600425869549994,-0.009462469210079608,2.8277444906812894,1.075312757834392,1,1.363810398651136,-0.9462469210079604,2023-03,2023-03,0.9999999999999999,LTCUSDT,SOLUSDT,0.3956046362407575,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-04,3,0.4733261339092873,0.8479256117745517,1.126679050299444,0.6666666666666666,0.02543776835323655,-0.005236373007855132,1.1696692441623342,1.2556115739233868,1,1.5337070680545841,-0.5236373007855132,2023-04,2023-04,1.0,BNBUSDT,LTCUSDT,0.7629344912887362,1.0,0.6666666666666666,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-05,5,0.7888768898488121,-0.3721177737665204,-0.49517757337614426,0.2,-0.01860588868832602,-0.013654112954564576,-1.5824561967946722,0.5258159053395853,3,0.4058214494697055,-0.5666025795755768,2023-05,2023-05,,SOLUSDT,XRPUSDT,,0.0,0.2,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-06,11,1.7355291576673866,-1.8463099265550735,-2.1146966794673157,0.0,-0.2030940919210581,-0.1771506771494318,-6.403704757164631,0.9562460333981926,11,0.0,-1.8463099265550735,2023-06,2023-06,,XRPUSDT,ADAUSDT,,0.0,0.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-07,3,0.4733261339092873,-0.32511476540183026,-0.3598001998001819,0.0,-0.009753442962054909,-0.00554690316039332,-4.820768527233859,0.11681027387762172,3,0.0,-0.32511476540183026,2023-07,2023-07,,SOLUSDT,AVAXUSDT,,0.0,0.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-08,15,2.3666306695464363,1.9917307270910172,1.7362177805430306,0.9333333333333333,0.29875960906365256,-0.004535218792476602,4.809854148999343,1.6037783469500693,1,2.1663916275437796,-0.45352187924766013,2023-08,2023-08,0.9999999999999998,XRPUSDT,BTCUSDT,0.19113138464389537,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2023-12,4,0.6311015118790497,-0.41676710862554417,-0.5151882973451104,0.25,-0.016670684345021766,-0.010303765946902209,-1.4886711619519328,0.5599182939489239,3,0.34743265431620884,-0.6715003629394618,2023-12,2023-12,,XRPUSDT,BTCUSDT,,0.0,0.25,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-01,6,0.9466522678185746,1.0691277500824334,1.2495228733517871,0.6666666666666666,0.06414766500494601,-0.004010638233014684,2.3272121941853907,1.1253023957570227,1,1.7178154939546264,-0.22824773766195278,2024-01,2024-01,1.0,LINKUSDT,AVAXUSDT,0.39602795796828266,1.0,0.6666666666666666,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-03,9,1.4199784017278618,2.387465726489864,2.1372122481583093,0.8888888888888888,0.21487191538408779,-0.00281831293706275,3.5830630126258036,1.9989593133671177,1,2.7211278540143815,-0.28183129370627596,2024-03,2024-03,1.0,AVAXUSDT,BNBUSDT,0.41866036984253296,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-04,40,6.311015118790497,4.73092518392877,5.294885618542226,0.875,1.8923700735715079,-0.2663959717317549,5.772383096543308,5.183474059448607,5,6.389022817697089,-6.875758252449452,2024-04,2024-04,1.0000000000000002,AVAXUSDT,ETHUSDT,0.24003328416133493,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-06,11,1.7355291576673866,1.9320968870968458,1.846026318694776,1.0,0.21253065758065304,0.0,6.127523900728457,1.0457797532788229,0,1.9320968870968458,0.0,2024-06,2024-06,0.9999999999999998,SOLUSDT,ADAUSDT,0.21637126634313614,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-07,7,1.1044276457883369,1.251555744746272,1.4862569998485278,0.8571428571428571,0.08760890213223904,-0.01829255609982778,2.128041573595373,1.556034098966566,1,1.7650243038677804,-1.829255609982778,2024-07,2024-07,1.0,XRPUSDT,ETHUSDT,0.3320425503792421,1.0,0.8571428571428571,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-08,23,3.6288336933045358,3.0873986672517972,3.520142561016941,0.6086956521739131,0.7101016934679134,-0.1538569595365239,2.5960533292818395,5.703520681347439,4,6.500351915370272,-2.2216397187102737,2024-08,2024-08,1.0000000000000002,SOLUSDT,LINKUSDT,0.5335041381127986,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-11,2,0.31555075593952486,1.2759384682076924,1.2759384682076924,0.5,0.02551876936415385,0.0,0.33795343947821443,5.339343458906242,1,5.051424435084333,-2.4995474986689477,2024-11,2024-11,1.0,XRPUSDT,XRPUSDT,1.0,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2024-12,10,1.5777537796976242,2.124257666261237,0.48411378348371287,0.6,0.2124257666261237,-0.027608373308807433,1.6491470483372144,4.07331327381168,4,4.0005689989155195,-0.6902093327201857,2024-12,2024-12,1.0,XRPUSDT,ETHUSDT,0.47100054970997135,1.0,0.6666666666666666,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-01,8,1.2622030237580995,0.5340897703888103,0.5096022243185884,0.625,0.042727181631104824,-0.08900123740668639,0.4192119767028903,3.603508672386555,3,2.6345683807558244,-2.966707913556213,2025-01,2025-01,1.0000000000000002,XRPUSDT,LINKUSDT,1.1299547167161494,1.0,0.6666666666666666,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-02,24,3.7866090712742984,-3.8304540955715853,-1.9185680373537024,0.2916666666666667,-0.9193089829371804,-0.9430060897712338,-2.836204511383453,6.616347995813397,8,2.292762848671473,-6.3517787196716675,2025-02,2025-02,,BNBUSDT,ADAUSDT,,0.0,0.25,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-03,20,3.1555075593952484,1.9673851547518335,0.9941709649378173,0.75,0.3934770309503667,-0.010986973370227446,2.660682742751926,3.306825630325977,3,2.795181730600235,-0.5160045727933693,2025-03,2025-03,1.0000000000000002,ADAUSDT,XRPUSDT,0.4453419633363581,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-04,6,0.9466522678185746,-5.067188884014406,-6.805410572371567,0.16666666666666666,-0.3040313330408644,-0.2937670729762758,-2.1252743163636074,5.840200062914931,5,6.613086934786,-7.403244047774487,2025-04,2025-04,,XRPUSDT,ADAUSDT,,0.0,0.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-05,5,0.7888768898488121,0.19876129003971965,0.08576700859415545,1.0,0.009938064501985984,0.0,1.623015312091426,0.27383830116282304,0,0.19876129003971965,0.0,2025-05,2025-05,1.0,XRPUSDT,ADAUSDT,0.6853137065211152,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-06,4,0.6311015118790497,-1.0517283439069307,-1.0728499419584936,0.25,-0.04206913375627723,-0.02145699883916987,-1.4475724115406279,1.4530925507036891,3,0.7358732609924746,-1.647595545540066,2025-06,2025-06,,SOLUSDT,AVAXUSDT,,0.0,0.25,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-09,1,0.15777537796976243,0.17858815800893452,0.17858815800893452,1.0,0.001785881580089345,0.0,0.0,0.0,0,0.17858815800893452,0.0,2025-09,2025-09,1.0,LINKUSDT,LINKUSDT,1.0,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-10,27,4.259935205183585,5.955313950139656,3.02200010823857,0.7777777777777778,1.607934766537707,-0.099773748844118,2.8417033845606556,10.889496482329388,2,8.745338457413453,-3.8097718253186317,2025-10,2025-10,1.0000000000000002,ADAUSDT,LTCUSDT,0.3295946699159001,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2025-11,4,0.6311015118790497,1.2829872884117568,1.4122987571510248,0.75,0.05131949153647027,-0.0008019782792314037,2.518519881890113,1.0188422951411393,1,1.7373823271900557,-0.08019782792314065,2025-11,2025-11,1.0,AVAXUSDT,SOLUSDT,0.46523248687516755,1.0,0.75,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2026-01,15,2.3666306695464363,-0.5201012701268478,-0.24297461863872033,0.4666666666666667,-0.07801519051902717,-0.10242558456735154,-1.6298928607508336,1.2358748271433437,5,0.46771630273658227,-1.3844416463823488,2026-01,2026-01,,XRPUSDT,SOLUSDT,,0.0,0.2857142857142857,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_close,pure_horizon_12,stress,12,8.0,10.0,2026-02,15,2.3666306695464363,3.4877865287567302,5.108355497713295,0.7333333333333333,0.5231679793135096,-0.07048676586540706,3.405201275988785,3.966913567268933,4,5.396861319808332,-1.7621691466351765,2026-02,2026-02,0.9999999999999998,XRPUSDT,AVAXUSDT,0.21799471619339467,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2020-02,3,0.4733261339092873,2.789085052623997,2.3647755278089204,1.0,0.08367255157871992,0.0,2.161981085838753,2.234449250929283,0,2.789085052623997,0.0,2020-02,2020-02,1.0,XRPUSDT,ADAUSDT,0.6220996737095459,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2020-03,113,17.828617710583153,3.9433976716312795,2.944525033507755,0.6548672566371682,4.456039368943346,-2.7023962688431156,3.0314157334720044,13.828156852319095,13,10.970213960276693,-9.389535799131815,2020-03,2020-03,1.0000000000000002,LINKUSDT,LTCUSDT,0.22212803568160228,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2020-05,7,1.1044276457883369,1.2435070530258272,1.9178118264322968,0.7142857142857143,0.0870454937118079,-0.01332893134103448,2.157807642696323,1.5247005111864664,1,2.0410416909879463,-0.7503295418794697,2020-05,2020-05,1.0000000000000002,LTCUSDT,ETHUSDT,0.31256698101998326,1.0,0.8333333333333334,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2020-06,7,1.1044276457883369,1.4235181971138393,1.2840915206264114,1.0,0.09964627379796875,0.0,5.754611464544946,0.6544794830272813,0,1.4235181971138393,0.0,2020-06,2020-06,1.0,LTCUSDT,LINKUSDT,0.2331631445189969,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2020-09,10,1.5777537796976242,-0.20877819066946954,-0.3698924004157232,0.3,-0.020877819066946954,-0.026785159451206228,-0.558595146780295,1.18191969996494,5,1.0441834119814744,-0.7457617346627312,2020-09,2020-09,,LINKUSDT,BNBUSDT,,0.0,0.42857142857142855,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2020-10,1,0.15777537796976243,-1.7813363511226927,-1.7813363511226927,0.0,-0.017813363511226928,0.0,0.0,0.0,1,0.0,-1.7813363511226927,2020-10,2020-10,,LTCUSDT,LTCUSDT,,0.0,0.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2020-11,16,2.524406047516199,-0.42552863678070385,-0.503594778826778,0.4375,-0.06808458188491262,-0.142062471221564,-0.3953220214429476,4.305640603855059,3,3.237428885812889,-3.2744955987979427,2020-11,2020-11,,LINKUSDT,SOLUSDT,,0.0,0.3333333333333333,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2020-12,5,0.7888768898488121,4.051383851891562,2.0720250222782837,0.8,0.20256919259457812,-0.0810111548828531,0.8890175685337334,10.190090743331275,1,7.089508686935781,-8.10111548828531,2020-12,2020-12,0.9999999999999999,XRPUSDT,LINKUSDT,0.9933025178405022,1.0,0.75,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-01,44,6.942116630669546,1.543090493143774,1.9663507790784456,0.7272727272727273,0.6789598169832605,-0.2821964562350924,2.4123106835379344,4.243111982422143,4,3.5536800416488075,-3.8184816362029803,2021-01,2021-01,1.0000000000000002,XRPUSDT,BNBUSDT,0.20347821501570296,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-02,70,11.04427645788337,2.8007362729969447,4.736219346671526,0.6857142857142857,1.9605153910978612,-1.3629591810585815,3.15922563305491,7.417210280782258,19,7.01509566597619,-6.394229675321407,2021-02,2021-02,1.0000000000000002,ADAUSDT,LTCUSDT,0.23750395302131921,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-03,2,0.31555075593952486,4.496526015781072,4.496526015781072,1.0,0.08993052031562143,0.0,1.9258431869727408,3.3019552776137107,0,4.496526015781072,0.0,2021-03,2021-03,1.0,BNBUSDT,XRPUSDT,0.7596265383299233,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-04,56,8.835421166306695,2.79752658510114,2.493720729681919,0.6607142857142857,1.5666148876566384,-0.21158674808185007,3.0004606220012717,6.977186059424794,6,6.000063458848682,-3.4389925900914413,2021-04,2021-04,0.9999999999999999,AVAXUSDT,ETHUSDT,0.3012010503123994,1.0,0.8888888888888888,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-05,245,38.654967602591796,3.181878610787297,2.3664130603970928,0.6204081632653061,7.795602596428877,-1.8739277299921375,4.684578015780841,10.63153989993043,15,8.889859777976023,-6.147294909779225,2021-05,2021-05,1.0,ADAUSDT,BTCUSDT,0.24057354136192563,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-06,13,2.0510799136069116,-1.0060907383536777,0.24210479826812142,0.5384615384615384,-0.13079179598597812,-0.16703955699024814,-0.8958207563815181,4.049372286880458,2,2.0341419046509412,-4.553028821859066,2021-06,2021-06,,BNBUSDT,SOLUSDT,,0.0,0.5,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-08,2,0.31555075593952486,3.080587986684007,3.080587986684007,1.0,0.06161175973368014,0.0,3.8926080071435285,1.1192006240692896,0,3.080587986684007,0.0,2021-08,2021-08,1.0,LINKUSDT,BNBUSDT,0.628448587446366,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-09,30,4.733261339092873,1.1466340892414097,1.6495252916467966,0.6666666666666666,0.3439902267724229,-0.28100279977473125,1.1623740436088947,5.40305729756323,4,4.05109843617267,-4.662294604621113,2021-09,2021-09,0.9999999999999999,AVAXUSDT,LTCUSDT,0.6257640883334126,1.0,0.4444444444444444,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-10,4,0.6311015118790497,2.039083318877698,2.108678161245852,1.0,0.08156333275510791,0.0,2.6137293972975533,1.560286478765547,0,2.039083318877698,0.0,2021-10,2021-10,1.0000000000000002,AVAXUSDT,BNBUSDT,0.4539242214628799,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-11,15,2.3666306695464363,2.10138489513818,3.0290969270095496,0.6666666666666666,0.31520773427072696,-0.07374398648799269,2.7685861761982946,2.93963351143276,5,3.889517207587197,-1.4748797297598546,2021-11,2021-11,0.9999999999999998,AVAXUSDT,LTCUSDT,0.2115576485570342,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2021-12,26,4.102159827213823,2.979481963135671,1.4042071995285221,0.6923076923076923,0.7746653104152744,-0.3460596350867545,1.8419609737963256,8.247968815058307,5,6.847961924358795,-5.724597949616358,2021-12,2021-12,1.0,AVAXUSDT,BTCUSDT,0.2665247656272803,1.0,0.8888888888888888,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-01,10,1.5777537796976242,3.2779058350896264,1.378441611278174,0.6,0.3277905835089626,-0.08201458847015967,1.457692895611353,7.110996030540556,4,6.830086199652039,-2.0503647117539923,2022-01,2022-01,1.0,ADAUSDT,LINKUSDT,0.6049671351917254,1.0,0.5,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-02,14,2.2088552915766737,-1.7573150284036265,-1.2501583448520823,0.42857142857142855,-0.2460241039765077,-0.3086607189662442,-1.5935585529164529,4.126155731699691,5,2.024613945111239,-4.5937617585397765,2022-02,2022-02,,SOLUSDT,ADAUSDT,,0.0,0.2857142857142857,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-04,1,0.15777537796976243,0.5597548048820223,0.5597548048820223,1.0,0.005597548048820223,0.0,0.0,0.0,0,0.5597548048820223,0.0,2022-04,2022-04,1.0,SOLUSDT,SOLUSDT,1.0,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-05,67,10.570950323974083,4.9793196930104875,5.045076286100207,0.8208955223880597,3.3361441943170265,-0.5037033362969563,5.498512344462794,7.412457351717465,5,7.408289192350423,-6.153457178964217,2022-05,2022-05,1.0,AVAXUSDT,BTCUSDT,0.3328206123136563,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-06,18,2.8399568034557237,1.7974273021743543,-0.2624916393555897,0.5,0.32353691439138377,-0.058798225794200576,1.7949974310684143,4.248383909833748,5,5.16801942311461,-1.5731648187659018,2022-06,2022-06,0.9999999999999998,ETHUSDT,ADAUSDT,0.4328577093399048,1.0,0.75,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-08,7,1.1044276457883369,-0.8817535040909019,-0.936679967431404,0.14285714285714285,-0.06172274528636313,-0.06645528238732944,-2.320243926824332,1.0054548414128557,5,0.7691613364011741,-1.156905977506248,2022-08,2022-08,,AVAXUSDT,LTCUSDT,,0.0,0.14285714285714285,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-09,10,1.5777537796976242,-0.6061948866824405,-0.4337700388068087,0.2,-0.06061948866824405,-0.04125221098191528,-1.144308947416666,1.6752089129354517,3,1.8700670957091097,-1.225260382280328,2022-09,2022-09,,XRPUSDT,LTCUSDT,,0.0,0.2857142857142857,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-10,5,0.7888768898488121,3.359682132106863,3.5080919444387555,1.0,0.16798410660534313,0.0,6.0413440188398315,1.2435109814562517,0,3.359682132106863,0.0,2022-10,2022-10,1.0,SOLUSDT,ADAUSDT,0.27090199170475826,1.0,1.0,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-11,34,5.364362850971922,1.4567074224021421,1.7392695343068914,0.6176470588235294,0.4952805236167283,-0.555304899925869,0.7584682741665566,11.19887435532437,5,7.655025844975071,-8.555960798677207,2022-11,2022-11,0.9999999999999999,SOLUSDT,ETHUSDT,0.3501865905936006,1.0,0.7777777777777778,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
next_open,pure_horizon_12,stress,12,8.0,10.0,2022-12,8,1.2622030237580995,-0.7761506032415677,-0.7125022768142818,0.375,-0.06209204825932542,-0.07199188767167457,-1.5399241205523733,1.4255802541161027,4,0.7079445489377935,-1.6666076945491843,2022-12,2022-12,,LTCUSDT,BNBUSDT,,0.0,0.2857142857142857,full_available,2020-01-01T00:00:00+00:00,2026-05-04T00:00:00+00:00
