entry_mode,exit_model,friction_case,event_threshold,hold_bars,stop_atr_mult,target_r,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,avg_net_return_pct,median_net_return_pct,win_rate,total_net_return_units,ev_per_trade_r,total_ev_r,max_drawdown_return_units,max_drawdown_r,max_losing_streak,profit_factor,average_win_pct,average_loss_pct,best_symbol,worst_symbol,best_month,worst_month,best_symbol_contribution,best_month_contribution
next_open,fixed_horizon_12,base,-0.02,12,,,4.0,5.0,BNBUSDT,17,45.93419126146259,0.14246731029594184,-0.6085866912921339,0.47058823529411764,0.02421944275031011,-0.665320892105674,-11.310455165796458,-0.047907951182144845,-7.598017386638281,3,1.1101867954720936,3.050286722184466,-2.4422610558271907,BNBUSDT,BNBUSDT,2025-11,2025-12,0.9999999999999989,1.7245803774343904
next_open,fixed_horizon_12,base,-0.02,12,,,4.0,5.0,BTCUSDT,4,12.367163389471829,0.746135044052796,-0.44551508510523297,0.5,0.02984540176211184,-0.08060276388389342,-0.3224110555355737,-0.033439471253640676,-3.4442143218306414,1,1.5769131775162042,4.07891595833912,-2.586645870233528,BTCUSDT,BTCUSDT,2026-02,2025-10,1.0,1.2985485594439583
next_close,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,ADAUSDT,51,52.41409226801102,-0.19226134038291395,-0.3596403596403529,0.43137254901960786,-0.09805328359528612,-0.4097873046053487,-20.899152534872783,-0.22398060966277955,-36.894520691316814,8,0.776597693604104,1.5493441796650065,-1.513479321108923,ADAUSDT,ADAUSDT,2025-11,2025-12,,
next_close,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,AVAXUSDT,38,39.05363737616507,-0.08377099399502087,0.039070957604740025,0.5263157894736842,-0.03183297771810793,-0.32657372352582287,-12.40980149398127,-0.17739804978260512,-22.589575126648306,3,0.9020811404447828,1.46631246391871,-1.8060859472324993,AVAXUSDT,AVAXUSDT,2026-01,2025-10,,
next_close,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,LINKUSDT,45,48.66995681677977,-0.06672636648616202,-0.3596403596403529,0.4444444444444444,-0.030026864918772912,-0.35225421973241194,-15.851439887958538,-0.11964897846940108,-20.166577793332902,3,0.926704903033589,1.89821994203146,-1.6386834133002601,LINKUSDT,LINKUSDT,2026-02,2025-12,,
next_close,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,LTCUSDT,40,49.541167743986435,-0.6279365435269807,-0.6126849746197609,0.4,-0.2511746174107923,-0.8922087968909256,-35.688351875637025,-0.31881802846066964,-43.19295694622713,5,0.5083029957240922,1.6228593189693927,-2.128467118524563,LTCUSDT,LTCUSDT,2025-05,2025-10,,
next_close,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,XRPUSDT,32,42.66828915845914,0.005033457975067322,-0.004994505819892303,0.5,0.001610706552021543,-0.43269211458204326,-13.846147666625384,-0.16501467607666487,-25.81712383998866,4,1.0051056420989148,1.981790698209416,-1.9717237822592812,XRPUSDT,XRPUSDT,2026-02,2025-10,0.999999999999979,36.16071715957954
next_close,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,ETHUSDT,36,38.93836757357024,0.17527908625953836,0.06176588573077674,0.5277777777777778,0.0631004710534338,0.10388229044139233,3.7397624558901237,-0.09984001338937712,-23.99262478690841,4,1.228333981279751,1.7865900779771866,-1.6255979044837154,ETHUSDT,ETHUSDT,2026-02,2025-12,1.0000000000000002,0.7445488010489982
next_close,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,SOLUSDT,40,43.47540373825982,0.052912564809076454,-0.07273033606732272,0.45,0.02116502592363058,-0.4018241573831605,-16.07296629532642,-0.1461619149290232,-27.331321228584518,7,1.0645317847159435,1.9396852194807745,-1.4908105162859497,SOLUSDT,SOLUSDT,2026-02,2026-01,0.9999999999999999,2.341413305175151
next_close,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,BNBUSDT,17,45.93419126146259,0.33214950878461996,-0.1965875846459023,0.4117647058823529,0.0564654164933854,-0.2034351871291649,-3.458398181195803,-0.07147427964948379,-8.273880460119624,4,1.3895046283114005,2.877609582393667,-1.4496725427417132,BNBUSDT,BNBUSDT,2025-11,2025-12,0.9999999999999999,0.9295043960755165
next_close,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,BTCUSDT,4,12.367163389471829,0.8107118744305629,0.004263673598144113,0.5,0.03242847497722252,0.3056730446692302,1.2226921786769207,-0.018437084504856233,-1.8675346470154048,1,2.5846650354394987,2.644620268377588,-1.023196519516462,BTCUSDT,BTCUSDT,2026-02,2025-10,1.0,0.9973704137483252
next_open,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,ADAUSDT,51,52.41409226801102,-0.24633231821826265,-0.3596403596403529,0.43137254901960786,-0.12562948229131396,-0.5054613739036884,-25.778530069088106,-0.2805929336998411,-41.96006395664505,7,0.785599236600682,2.0923947161084073,-2.020539033914358,ADAUSDT,ADAUSDT,2025-11,2025-12,,
next_open,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,AVAXUSDT,38,39.05363737616507,-0.359691219202068,0.009383598656879629,0.5,-0.13668266329678583,-0.985194227817609,-37.43738065706914,-0.27119030880399586,-49.942277920739265,4,0.7387291956251999,2.0340152867093133,-2.753397725113449,AVAXUSDT,AVAXUSDT,2025-05,2025-10,,
next_open,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,LINKUSDT,45,48.66995681677977,-0.19311879413792904,-0.17273769416837065,0.4666666666666667,-0.08690345736206806,-0.529242698455537,-23.815921430499163,-0.20619042617735772,-28.179731008373672,3,0.8356559604621145,2.1042208404358704,-2.2032909743900033,LINKUSDT,LINKUSDT,2026-02,2025-12,,
next_open,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,LTCUSDT,40,49.541167743986435,-0.7303459608575749,-0.2719123506106313,0.425,-0.29213838434302997,-1.0804536939278713,-43.21814775711485,-0.385284612025136,-55.70629580402401,6,0.5276394132003931,1.9195670077143192,-2.6889772854541922,LTCUSDT,LTCUSDT,2025-05,2025-10,,
next_open,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,XRPUSDT,32,42.66828915845914,0.2645961009948513,0.6178382547907235,0.59375,0.08467075231835242,-0.07808064301233231,-2.498580576394634,-0.17148767360385597,-22.897964018150745,3,1.221567958536876,2.4569170498895887,-2.9395652858513035,XRPUSDT,XRPUSDT,2025-11,2025-10,0.9999999999999997,0.965435696339579
next_open,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,ETHUSDT,36,38.93836757357024,-0.25502585637223285,-0.47611701984251237,0.4166666666666667,-0.09180930829400383,-0.47546911672542297,-17.116888202115227,-0.1571834598539337,-27.985949046375207,4,0.7800321948309996,2.1704453885715003,-1.987505317046328,ETHUSDT,ETHUSDT,2025-05,2025-12,,
next_open,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,SOLUSDT,40,43.47540373825982,-0.17532040052538442,-0.0057082300956786906,0.5,-0.07012816021015376,-0.6661687936062315,-26.64675174424926,-0.15544890689777474,-36.05997767709013,3,0.8461146456580895,1.9279438150764827,-2.278584616127251,SOLUSDT,SOLUSDT,2025-05,2026-01,,
next_open,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,BNBUSDT,17,45.93419126146259,-0.03771409438007116,-0.7877171755051577,0.47058823529411764,-0.006411396044612097,-0.9134177531053468,-15.528101802790895,-0.05324037713387853,-8.600605091797629,3,0.9727978336114647,2.866036519637466,-2.618825751284549,BNBUSDT,BNBUSDT,2025-11,2025-10,,
next_open,fixed_horizon_12,stress,-0.02,12,,,8.0,10.0,BTCUSDT,4,12.367163389471829,0.5651089507486409,-0.6248737490330512,0.5,0.022604358029945634,-0.4092102691647814,-1.6368410766591257,-0.0351925012680252,-3.6265852094216653,1,1.409053351708298,3.893226435169577,-2.7630085336722954,BTCUSDT,BTCUSDT,2026-02,2025-10,1.0,1.5528790051946937
next_close,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,ADAUSDT,55,56.52500146550208,-0.05151955964351851,-0.7584530090044627,0.2727272727272727,-0.02833575780393518,-0.31229974374365765,-17.17648590590117,-0.18243729942562154,-24.796727411985522,8,0.9276156863772268,2.420846185109237,-0.9786567139258018,ADAUSDT,ADAUSDT,2025-10,2025-07,,
next_close,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,AVAXUSDT,40,41.109091974910605,-0.025361512548740358,-0.7338761125728689,0.25,-0.010144605019496142,-0.33328789175463724,-13.331515670185489,-0.1267948032649553,-18.54517021588556,8,0.9616480943269846,2.5436910926599476,-0.8817123809516362,AVAXUSDT,AVAXUSDT,2025-10,2025-05,,
next_close,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,LINKUSDT,49,52.996175200493525,0.10353062516378267,-0.672153335058701,0.30612244897959184,0.0507300063302535,-0.19509902617286873,-9.559852282470567,-0.1075335732853176,-14.117905466390868,7,1.1517624093999634,2.566683653781535,-0.98315453452052,LINKUSDT,LINKUSDT,2025-10,2026-01,0.9999999999999994,1.8709571751097125
next_close,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,LTCUSDT,42,52.018226131185756,-0.17549674390256573,-0.7361811172020316,0.2619047619047619,-0.0737086324390776,-0.5024691550996753,-21.10370451418636,-0.12147052791049193,-20.42527808106189,11,0.7420952626145945,1.9280842538770264,-0.9219287108566143,LTCUSDT,LTCUSDT,2025-10,2025-07,,
next_close,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,XRPUSDT,33,44.00167319466099,0.7280510338210149,-0.7482477472573442,0.30303030303030304,0.2402568411609349,0.15865431381341502,5.235592355842695,-0.09702334591516466,-9.320784013400006,7,1.951127252318921,4.928590461499837,-1.0982704564741257,XRPUSDT,XRPUSDT,2025-10,2025-07,0.9999999999999999,0.9251045068059103
next_close,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,ETHUSDT,38,41.10161021654636,-0.1563966054603365,-0.6345328805733275,0.23684210526315788,-0.059430710074927874,-0.32532631686164953,-12.362400040742681,-0.14253783094124414,-21.24256086097168,16,0.7489822788244481,1.9703145727284352,-0.8164104193809897,ETHUSDT,ETHUSDT,2026-02,2026-01,,
next_close,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,SOLUSDT,43,46.736059018629305,0.014045136577599876,-0.7156696771555403,0.27906976744186046,0.006039408728367946,-0.16937977298425272,-7.283330238322867,-0.09533095017273945,-15.009525926545539,6,1.0199313079854087,2.575421395781065,-0.9774553508559997,SOLUSDT,SOLUSDT,2026-02,2026-01,0.999999999999996,11.153968519416207
next_close,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,BNBUSDT,18,48.636202512136855,-0.1056625804529331,-0.6233439848888442,0.16666666666666666,-0.019019264481527957,-0.29253023762532454,-5.265544277255842,-0.09900543227194114,-8.679488042331574,10,0.8666586192640678,4.120553675587113,-0.9509058316609426,BNBUSDT,BNBUSDT,2026-02,2025-10,,
next_close,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,BTCUSDT,4,12.367163389471829,0.7868437855691995,-0.500588321806837,0.25,0.03147375142276798,-0.2460167096378728,-0.9840668385514912,-0.015296820158377794,-2.5888763300578086,3,2.4860106034309535,5.265378294481788,-0.7060010507349966,BTCUSDT,BTCUSDT,2026-02,2025-10,1.0,1.3180989231837887
next_open,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,ADAUSDT,55,56.52500146550208,0.5641199748330893,-0.6921524738843159,0.2909090909090909,0.3102659861581991,-0.03510740665374115,-1.9309073659557634,-0.13504226264694785,-16.58587513636362,9,1.7843317605688134,4.411537639097897,-1.0143077848652935,ADAUSDT,ADAUSDT,2025-10,2026-02,0.9999999999999998,1.4600567149110142
next_open,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,ETHUSDT,39,42.18323153803443,-0.20297476444347098,-0.6538998795601978,0.15384615384615385,-0.07916015813295368,-0.6095782427579332,-23.773551467559393,-0.1281119785865765,-26.048600810667104,13,0.7232363082023662,3.447676496926154,-0.8667295392379484,ETHUSDT,ETHUSDT,2025-10,2025-06,,
next_open,stop_1atr_horizon_12,base,-0.02,12,1.0,,4.0,5.0,LINKUSDT,48,51.91462060456508,0.5841326580604032,-0.7774184938220121,0.2916666666666667,0.2803836758689935,-0.03910631887229979,-1.8771033058703899,-0.12171984530981561,-15.724451795827516,7,1.8141316032243662,4.462712042830491,-1.0129294415508094,LINKUSDT,LINKUSDT,2025-10,2026-02,1.0,1.5193943943232064
