entry_mode,model,allow_stacking,friction_case,event_threshold,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,average_return_pct,median_return_pct,cumulative_return_units,win_rate,return_volatility_pct,sharpe_like,annualized_trade_sharpe_like,max_drawdown_units,max_drawdown_pct,worst_drawdown_start,worst_drawdown_end,max_losing_streak,average_win_pct,average_loss_pct,positive_month_rate,positive_symbol_rate,best_month,worst_month,best_symbol,worst_symbol,best_month_contribution,best_symbol_contribution,average_concurrent_positions,max_concurrent_positions
next_close,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-09,9,147.5343618513324,-0.5645474641496676,-0.359800199800193,-0.05080927177347008,0.3333333333333333,0.8821316349125076,-1.9199429262243648,-7.773447239673986,-0.058042291120095846,-5.804229112009585,2025-09-01T23:45:00+00:00,2025-09-22T09:15:00+00:00,4,0.3006300308905039,-0.9971362116697533,0.0,0.16666666666666666,2025-09,2025-09,ADAUSDT,LTCUSDT,,,1.6111111111111112,5
next_close,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-10,45,594.3050847457627,-0.6633242811662449,0.32242282974628733,-0.29849592652481016,0.5333333333333333,3.833213222422845,-1.160831473034836,-4.218593124566583,-0.5311791941756367,-53.11791941756368,2025-10-10T09:45:00+00:00,2025-10-11T00:00:00+00:00,10,1.479780710129074,-3.1125871283608966,0.0,0.3333333333333333,2025-10,2025-10,SOLUSDT,LTCUSDT,,,3.3444444444444446,9
next_close,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-11,30,613.0069930069931,0.5114135767484832,-0.06694426423197827,0.15342407302454497,0.43333333333333335,3.194696301294999,0.8768055733059745,3.9634682974307167,-0.17077566396133076,-17.077566396133076,2025-11-05T04:30:00+00:00,2025-11-21T15:30:00+00:00,9,3.253935721203025,-1.5858092395991077,1.0,0.875,2025-11,2025-11,BNBUSDT,LTCUSDT,0.9999999999999997,0.3423890162424341,2.066666666666667,7
next_close,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-12,18,214.24032586558044,-1.8137343864944022,-2.293084792505796,-0.32647218956899243,0.1111111111111111,2.0903152216237064,-3.681274108405132,-12.700257132420669,-0.295242619541738,-29.524261954173802,2025-12-01T03:15:00+00:00,2025-12-31T19:45:00+00:00,11,3.1186694494133733,-2.4302848659828746,0.0,0.0,2025-12,2025-12,AVAXUSDT,ADAUSDT,,,2.2777777777777777,7
next_close,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2026-01,41,596.0298507462686,-0.18669857136180903,-0.13516660310534764,-0.0765464142583417,0.4634146341463415,2.6993206703977157,-0.4428722235527313,-1.6885756402836796,-0.3558348453950174,-35.58348453950174,2026-01-21T19:45:00+00:00,2026-01-31T17:30:00+00:00,6,1.9018144886283765,-1.990414395898787,0.0,0.5555555555555556,2026-01,2026-01,AVAXUSDT,SOLUSDT,,,3.0121951219512195,8
next_close,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2026-02,43,597.1295049504951,0.7181803888782791,-0.7821312245653144,0.30881756721766,0.3953488372093023,3.3736250304130433,1.3959535238722218,5.202007774909646,-0.27019492074278895,-27.019492074278894,2026-02-02T06:30:00+00:00,2026-02-05T23:30:00+00:00,14,4.137445473995493,-1.5174929360060536,1.0,0.8888888888888888,2026-02,2026-02,XRPUSDT,LTCUSDT,0.9999999999999998,0.18877184166912137,3.4767441860465116,9
next_close,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2026-03,7,139.69721115537848,0.7976445105555282,0.9940150037032459,0.05583511573888697,0.8571428571428571,0.7399003072760404,2.8522342656338844,12.741778205319358,0.0,0.0,2026-03-03T19:45:00+00:00,2026-03-03T19:45:00+00:00,1,1.0490240737182048,-0.7106328684205309,1.0,1.0,2026-03,2026-03,ADAUSDT,SOLUSDT,1.0000000000000002,0.3585273533956978,1.9285714285714286,5
next_close,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2026-04,7,112.17915904936015,-0.195411917951243,-0.4568821062206084,-0.01367883425658701,0.2857142857142857,1.3780003186216128,-0.37518956355126526,-1.50195810680714,-0.021047431160951244,-2.104743116095124,2026-04-07T02:15:00+00:00,2026-04-12T04:45:00+00:00,5,1.5581793382350821,-0.8968484204257731,0.0,0.2,2026-04,2026-04,ADAUSDT,AVAXUSDT,,,1.5,4
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-05,40,706.5793450881612,0.9469779321402267,1.1027904752724682,0.37879117285609065,0.825,0.9349585446661612,6.405860830008776,26.923280286599436,-0.026529557706943485,-2.6529557706943487,2025-05-11T03:30:00+00:00,2025-05-12T17:30:00+00:00,3,1.2848407263904287,-0.6458038121821553,1.0,1.0,2025-05,2025-05,AVAXUSDT,LINKUSDT,0.9999999999999999,0.21080127196742834,3.075,7
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-06,25,537.7914110429448,-0.7983913924464388,-1.0498847323354887,-0.1995978481116097,0.32,1.8952734372743578,-2.106269672608893,-9.76901780562159,-0.2503956014753899,-25.039560147538992,2025-06-05T23:45:00+00:00,2025-06-22T16:30:00+00:00,7,1.3485090776064985,-1.808697496000762,0.0,0.0,2025-06,2025-06,XRPUSDT,AVAXUSDT,,,2.38,7
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-07,23,667.0570719602978,-0.01785242749367231,-0.46801402446833934,-0.004106058323544631,0.391304347826087,1.6993046538915444,-0.050383687436939564,-0.2713360681509186,-0.13537619060718176,-13.537619060718175,2025-07-11T19:00:00+00:00,2025-07-23T16:45:00+00:00,11,1.7901982827160514,-1.1801707411999232,0.0,0.5,2025-07,2025-07,AVAXUSDT,XRPUSDT,,,2.369565217391304,6
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-08,15,236.174225415357,-1.1166194325355066,-1.5926486843085352,-0.16749291488032597,0.2,1.1268483179777475,-3.837826615406985,-15.228459431101163,-0.16492903761867525,-16.492903761867524,2025-08-10T10:45:00+00:00,2025-08-24T22:45:00+00:00,7,0.6129334290890992,-1.549007647941658,0.0,0.0,2025-08,2025-08,SOLUSDT,ADAUSDT,,,1.9,7
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-09,9,147.5343618513324,-0.4476123423653916,0.1797266205965144,-0.040285110812885244,0.5555555555555556,1.3479729367444306,-0.9961899015119251,-4.033364499708066,-0.06205157174763881,-6.205157174763881,2025-09-01T23:45:00+00:00,2025-09-22T09:15:00+00:00,3,0.6225599167141872,-1.7853276662148654,0.0,0.3333333333333333,2025-09,2025-09,ADAUSDT,SOLUSDT,,,1.6111111111111112,5
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-10,45,594.3050847457627,-1.0986483940168288,0.775195247181797,-0.49439177730757294,0.6,5.393511948649015,-1.3664487160399932,-4.965829487280073,-0.9688095041352897,-96.88095041352896,2025-10-10T09:45:00+00:00,2025-10-11T00:00:00+00:00,14,1.970882838139898,-5.702945242251918,0.0,0.1111111111111111,2025-10,2025-10,SOLUSDT,LTCUSDT,,,3.3444444444444446,9
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-11,30,613.0069930069931,0.5162185358810886,-0.3392337161459434,0.15486556076432656,0.4,3.1828048089407597,0.8883502246512559,4.015654165090509,-0.1878546665634312,-18.785466656343118,2025-11-05T04:30:00+00:00,2025-11-21T10:45:00+00:00,10,3.749588284816451,-1.6393612967424869,1.0,0.625,2025-11,2025-11,XRPUSDT,LTCUSDT,0.9999999999999997,0.5282952395037762,2.066666666666667,7
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2025-12,18,214.24032586558044,-2.6381878035556237,-3.161256933942681,-0.4748738046400123,0.1111111111111111,2.5010167754651573,-4.475333002732544,-15.439730434128398,-0.43229910769516594,-43.22991076951659,2025-12-01T03:15:00+00:00,2025-12-31T19:45:00+00:00,11,3.469867827637067,-3.4016947574547105,0.0,0.0,2025-12,2025-12,AVAXUSDT,ADAUSDT,,,2.2777777777777777,7
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2026-01,41,596.0298507462686,-0.14594113837876557,0.07499373007374036,-0.05983586673529389,0.5121951219512195,2.9454165102994274,-0.31726556740751655,-1.2096647297667449,-0.32246817624228136,-32.246817624228136,2026-01-21T19:45:00+00:00,2026-01-31T17:30:00+00:00,6,2.0775394853337064,-2.4805957932768607,0.0,0.5555555555555556,2026-01,2026-01,XRPUSDT,SOLUSDT,,,3.0121951219512195,8
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2026-02,43,597.1295049504951,0.5122343109540785,-0.6964996118463417,0.22026075371025372,0.37209302325581395,4.183885934858534,0.8028290102591281,2.991734811991691,-0.4052253595919093,-40.52253595919093,2026-02-02T06:30:00+00:00,2026-02-05T23:30:00+00:00,14,5.085417397260779,-2.1978001105610034,1.0,0.8888888888888888,2026-02,2026-02,XRPUSDT,LTCUSDT,0.9999999999999999,0.2941896996419853,3.4767441860465116,9
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2026-03,7,139.69721115537848,0.3564797160117401,0.257989916252326,0.02495358012082181,0.7142857142857143,0.5610000234491277,1.6812061258167155,7.510447451910148,-0.0028216488295834223,-0.28216488295834224,2026-03-07T17:15:00+00:00,2026-03-22T03:00:00+00:00,1,0.5874833912880817,-0.22102947217911378,1.0,1.0,2026-03,2026-03,ADAUSDT,SOLUSDT,1.0000000000000002,0.45578911560496665,1.9285714285714286,5
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,2026-04,7,112.17915904936015,-0.5841381388625938,-0.9818549356355132,-0.04088966972038156,0.2857142857142857,1.5876642078378478,-0.9734326938334442,-3.896843803690935,-0.04018708140966903,-4.018708140966902,2026-04-07T02:15:00+00:00,2026-04-12T04:45:00+00:00,5,1.4731233381130515,-1.407042729652852,0.0,0.2,2026-04,2026-04,ADAUSDT,AVAXUSDT,,,1.5,4
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-05,40,706.5793450881612,0.6589417486239942,0.6934071649471152,0.2635766994495977,0.8,1.0897669771386922,3.824224471358247,16.072885448732045,-0.054421555984520836,-5.442155598452084,2025-05-11T03:30:00+00:00,2025-05-12T17:30:00+00:00,4,1.0228331284165577,-0.7966237705462583,1.0,0.8571428571428571,2025-05,2025-05,LTCUSDT,LINKUSDT,1.0000000000000002,0.21205738235771984,3.075,7
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-06,28,602.3263803680982,-0.046297491743596965,-0.23062807132623644,-0.01296329768820715,0.42857142857142855,1.5833906618361462,-0.15472069203386463,-0.7176047849109292,-0.11090561758669819,-11.09056175866982,2025-06-05T23:45:00+00:00,2025-06-17T01:45:00+00:00,6,1.393010731984444,-1.1257786595396275,0.0,0.42857142857142855,2025-06,2025-06,ETHUSDT,AVAXUSDT,,,2.8214285714285716,8
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-07,29,838.990099009901,0.7278363809795121,0.4196901309249457,0.2110725504840585,0.5517241379310345,1.7985823129207241,2.179226847748819,11.721464042321797,-0.11072395620833833,-11.072395620833833,2025-07-11T19:00:00+00:00,2025-07-23T16:45:00+00:00,13,2.0112281668274803,-0.8517227400641407,1.0,1.0,2025-07,2025-07,XRPUSDT,SOLUSDT,0.9999999999999999,0.31554087145175425,3.5,11
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-08,15,236.174225415357,-0.20799990891860054,-0.10783360838334302,-0.031199986337790076,0.4666666666666667,1.0212380331233675,-0.7888270482745366,-3.130058209138292,-0.05635666513219031,-5.6356665132190304,2025-08-14T19:15:00+00:00,2025-08-24T22:45:00+00:00,4,0.6242100450684558,-0.9361836186572748,0.0,0.42857142857142855,2025-08,2025-08,SOLUSDT,ADAUSDT,,,1.9,7
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-09,9,147.5343618513324,-0.38490213912864024,-0.17995002498749404,-0.03464119252157762,0.4444444444444444,0.8830142082753882,-1.3076872450797519,-5.2945520758850755,-0.04567838910359043,-4.567838910359042,2025-09-01T23:45:00+00:00,2025-09-22T09:15:00+00:00,4,0.36567416224475796,-0.9853631802273588,0.0,0.3333333333333333,2025-09,2025-09,ADAUSDT,LTCUSDT,,,1.6111111111111112,5
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-10,83,1096.1627118644067,2.2766841378572193,1.025388001295893,1.8896478344214922,0.6867469879518072,7.491212520025922,2.7687880384106136,10.062089505278848,-0.5082833191843797,-50.828331918437975,2025-10-10T09:45:00+00:00,2025-10-11T00:00:00+00:00,10,4.710917118981009,-3.0599035515295503,1.0,1.0,2025-10,2025-10,ADAUSDT,BTCUSDT,1.0,0.3178875361274071,13.283132530120483,43
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-11,31,633.4405594405595,0.5821040645628588,0.09993208927249428,0.18045226001448622,0.5161290322580645,3.2032712827710466,1.0117838859179888,4.5736175473508265,-0.17470756543265084,-17.470756543265082,2025-11-05T04:30:00+00:00,2025-11-21T15:30:00+00:00,9,2.815783585567895,-1.8004874245091798,1.0,0.875,2025-11,2025-11,BNBUSDT,LTCUSDT,0.9999999999999999,0.3213569012869465,2.0483870967741935,7
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-12,19,226.14256619144604,-1.4575830119471205,-1.8772407795770476,-0.2769407722699529,0.15789473684210525,2.176069780063388,-2.919693618792897,-10.072833104683541,-0.2586068315292177,-25.86068315292177,2025-12-01T03:15:00+00:00,2025-12-18T20:15:00+00:00,10,2.782007391710142,-2.252506212632857,0.0,0.0,2025-12,2025-12,AVAXUSDT,ADAUSDT,,,2.5526315789473686,8
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2026-01,49,712.3283582089551,-0.15183564821961473,-0.0630075597443857,-0.07439946762761122,0.4897959183673469,2.5450757567538593,-0.4176101771103759,-1.5922569416213836,-0.4081236757595377,-40.812367575953765,2026-01-21T19:45:00+00:00,2026-01-31T20:15:00+00:00,12,1.7248928850343521,-1.9534950401434228,0.0,0.5555555555555556,2026-01,2026-01,AVAXUSDT,SOLUSDT,,,4.214285714285714,13
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2026-02,50,694.3366336633663,0.05674927600733058,-0.887368662994684,0.02837463800366529,0.38,3.8729536295017764,0.1036103236210773,0.38610290372896694,-0.5998738942849285,-59.987389428492854,2026-02-02T06:30:00+00:00,2026-02-05T23:30:00+00:00,18,3.8720002947409906,-2.281630380635881,1.0,0.6666666666666666,2026-02,2026-02,BNBUSDT,XRPUSDT,0.9999999999999978,1.4082987646806864,4.74,16
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2026-03,7,139.69721115537848,0.9786527096697337,1.1752196716432375,0.06850568967688137,0.8571428571428571,0.7406405780888564,3.4959895073085927,15.617624206737457,0.0,0.0,2026-03-03T19:45:00+00:00,2026-03-03T19:45:00+00:00,1,1.2302837782740466,-0.5311337019561413,1.0,1.0,2026-03,2026-03,ADAUSDT,SOLUSDT,1.0,0.3451194773467757,1.9285714285714286,5
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2026-04,7,112.17915904936015,-0.015397272539161705,-0.2771290619281585,-0.0010778090777413193,0.2857142857142857,1.3793790089747582,-0.02953311145251114,-0.1182268924153509,-0.013860082924319755,-1.3860082924319754,2026-04-07T02:15:00+00:00,2026-04-12T04:45:00+00:00,5,1.739948453015274,-0.717535562760936,0.0,0.2,2026-04,2026-04,ADAUSDT,AVAXUSDT,,,1.5,4
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-05,40,706.5793450881612,1.1281355394548314,1.28410397315343,0.4512542157819326,0.85,0.9358939713919027,7.623679440427012,32.04166681677984,-0.021884986205703394,-2.188498620570339,2025-05-11T03:30:00+00:00,2025-05-12T17:30:00+00:00,2,1.425371149963694,-0.5561995867620569,1.0,1.0,2025-05,2025-05,AVAXUSDT,LINKUSDT,1.0,0.20108878062808996,3.075,7
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-06,28,602.3263803680982,-0.39338349193851485,-0.7712684160683303,-0.11014737774278416,0.39285714285714285,1.9097907246673342,-1.0899570053454817,-5.055292553964981,-0.16820436050424192,-16.820436050424192,2025-06-05T23:45:00+00:00,2025-06-22T16:30:00+00:00,6,1.5182100249154573,-1.6302969440204973,0.0,0.14285714285714285,2025-06,2025-06,ETHUSDT,AVAXUSDT,,,2.8214285714285716,8
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-07,29,838.990099009901,0.8359547757492206,0.2783559761781263,0.24242688496727396,0.5172413793103449,2.1065768296258716,2.1369997881920266,11.494336260411789,-0.11208431441375447,-11.208431441375447,2025-07-11T19:00:00+00:00,2025-07-23T16:45:00+00:00,11,2.5505778243295403,-1.0011413477296933,1.0,1.0,2025-07,2025-07,LTCUSDT,SOLUSDT,0.9999999999999999,0.274004108800102,3.5,11
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-08,15,236.174225415357,-0.9375264559332513,-1.4140319753299855,-0.1406289683899877,0.26666666666666666,1.1279757305657256,-3.2190624780882815,-12.77320923174349,-0.14346883062269225,-14.346883062269224,2025-08-10T10:45:00+00:00,2025-08-24T22:45:00+00:00,4,0.5976083661191534,-1.4957573003159441,0.0,0.14285714285714285,2025-08,2025-08,SOLUSDT,ADAUSDT,,,1.9,7
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-09,9,147.5343618513324,-0.2678500236672489,0.360116592398021,-0.0241065021300524,0.5555555555555556,1.3493215846794728,-0.595521542177529,-2.411142136037294,-0.05130104508078956,-5.130104508078956,2025-09-01T23:45:00+00:00,2025-09-22T09:15:00+00:00,3,0.8033929435608436,-1.6069037327023643,0.0,0.3333333333333333,2025-09,2025-09,ADAUSDT,SOLUSDT,,,1.6111111111111112,5
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-10,83,1096.1627118644067,1.6815143450184316,1.5668844972598925,1.3956569063652982,0.6506024096385542,8.294327704093444,1.8469640095252453,6.712076518338254,-1.2502921791784205,-125.02921791784205,2025-10-10T09:45:00+00:00,2025-10-11T00:15:00+00:00,18,5.126863702821067,-4.733963769510616,1.0,0.8888888888888888,2025-10,2025-10,ADAUSDT,LTCUSDT,0.9999999999999999,0.3521167328795885,13.283132530120483,43
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-11,31,633.4405594405595,0.6189541456739172,-0.23083722252973163,0.19187578515891432,0.45161290322580644,3.1623941736945027,1.089741077559312,4.9260113585148115,-0.1845941895207669,-18.45941895207669,2025-11-09T15:00:00+00:00,2025-11-21T10:45:00+00:00,11,3.387989880947267,-1.6614282245511953,1.0,0.625,2025-11,2025-11,XRPUSDT,LTCUSDT,1.0,0.46438898142192314,2.0483870967741935,7
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2025-12,19,226.14256619144604,-2.268464580504171,-2.9826001780660616,-0.4310082702957926,0.15789473684210525,2.573118113585677,-3.842811494432329,-13.257555034894253,-0.39431077351985755,-39.431077351985756,2025-12-01T03:15:00+00:00,2025-12-18T20:15:00+00:00,10,2.832460325768389,-3.2248880004302762,0.0,0.0,2025-12,2025-12,AVAXUSDT,ADAUSDT,,,2.5526315789473686,8
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2026-01,49,712.3283582089551,-0.014591060194030692,0.022495361343946103,-0.007149619495075039,0.5306122448979592,2.746820193816432,-0.03718387595523867,-0.14177404635057253,-0.3394662254761195,-33.94662254761195,2026-01-21T19:45:00+00:00,2026-01-31T20:15:00+00:00,12,1.9492967777839112,-2.234638181386487,0.0,0.5555555555555556,2026-01,2026-01,XRPUSDT,SOLUSDT,,,4.214285714285714,13
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2026-02,50,694.3366336633663,0.11382965795568127,-1.037526852106455,0.056914828977840635,0.34,4.2044000051250405,0.19144163957400068,0.7134054826860835,-0.6214580286531621,-62.14580286531621,2026-02-02T06:30:00+00:00,2026-02-05T23:30:00+00:00,21,4.970934082371973,-2.388315045531499,1.0,0.5555555555555556,2026-02,2026-02,BTCUSDT,XRPUSDT,0.9999999999999999,0.6812258404605605,4.74,16
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2026-03,7,139.69721115537848,0.5370465294178624,0.43845819053986107,0.037593257059250366,0.8571428571428571,0.5615613043937024,2.5302519033858344,11.3033872935975,-0.0010223703395289881,-0.10223703395289882,2026-03-07T17:15:00+00:00,2026-03-22T03:00:00+00:00,1,0.643593789979656,-0.10223703395289876,1.0,1.0,2026-03,2026-03,ADAUSDT,SOLUSDT,1.0,0.39871917881478014,1.9285714285714286,5
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,2026-04,7,112.17915904936015,-0.4045124143263232,-0.802627127052955,-0.028315869002842622,0.2857142857142857,1.58925266706954,-0.6734229696271088,-2.6958454786639376,-0.0330188824074781,-3.30188824074781,2026-04-07T02:15:00+00:00,2026-04-12T04:45:00+00:00,5,1.6548073543012818,-1.2282403217773652,0.0,0.2,2026-04,2026-04,ADAUSDT,AVAXUSDT,,,1.5,4
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-05,40,706.5793450881612,0.478253100854928,0.5126840689686097,0.19130124034197118,0.75,1.088677754228398,2.7783595115557174,11.6772052736668,-0.06408059542940113,-6.408059542940113,2025-05-09T17:30:00+00:00,2025-05-12T17:30:00+00:00,5,0.905974987521071,-0.8049125591435,1.0,0.8571428571428571,2025-05,2025-05,SOLUSDT,LINKUSDT,1.0000000000000002,0.24731095573309048,3.075,7
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-06,28,602.3263803680982,-0.2262812523634236,-0.4104275933936428,-0.06335875066175861,0.42857142857142855,1.5818080616830827,-0.7569615234769396,-3.5108375234104128,-0.13695171288409358,-13.695171288409359,2025-06-05T23:45:00+00:00,2025-06-22T16:30:00+00:00,6,1.2115883817164155,-1.3046834779233027,0.0,0.14285714285714285,2025-06,2025-06,ETHUSDT,AVAXUSDT,,,2.8214285714285716,8
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-07,29,838.990099009901,0.5470788729737833,0.2392406153270567,0.15865287316239718,0.5517241379310345,1.7967846285511457,1.6396566659415652,8.81926389234836,-0.1340171920808115,-13.40171920808115,2025-07-11T19:00:00+00:00,2025-07-23T16:45:00+00:00,13,1.8291879077700544,-1.0309014775447038,1.0,0.8333333333333334,2025-07,2025-07,XRPUSDT,SOLUSDT,1.0,0.3626404291153036,3.5,11
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-08,15,236.174225415357,-0.3878220478512835,-0.28775586360846966,-0.05817330717769252,0.3333333333333333,1.020217304943965,-1.4722631397656751,-5.841926106255227,-0.07012305550464468,-7.012305550464467,2025-08-14T15:45:00+00:00,2025-08-24T22:45:00+00:00,4,0.6805866866224752,-0.9220264150881629,0.0,0.42857142857142855,2025-08,2025-08,ETHUSDT,ADAUSDT,,,1.9,7
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-09,9,147.5343618513324,-0.5645474641496676,-0.359800199800193,-0.05080927177347008,0.3333333333333333,0.8821316349125076,-1.9199429262243648,-7.773447239673986,-0.058042291120095846,-5.804229112009585,2025-09-01T23:45:00+00:00,2025-09-22T09:15:00+00:00,4,0.3006300308905039,-0.9971362116697533,0.0,0.16666666666666666,2025-09,2025-09,ADAUSDT,LTCUSDT,,,1.6111111111111112,5
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-10,83,1096.1627118644067,2.0943785553578236,0.8443330902226754,1.7383342009469935,0.6506024096385542,7.483725047498423,2.549625567089711,9.265628247849076,-0.5311791941756367,-53.11791941756368,2025-10-10T09:45:00+00:00,2025-10-11T00:00:00+00:00,10,4.783461517700909,-2.9128793745224058,1.0,1.0,2025-10,2025-10,ADAUSDT,BTCUSDT,0.9999999999999999,0.3348562634384389,13.283132530120483,43
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-11,31,633.4405594405595,0.40149221611659364,-0.08019782792314065,0.12446258699614401,0.41935483870967744,3.2000696107234647,0.6985516956745955,3.1576983361128272,-0.1997371499897317,-19.97371499897317,2025-11-05T04:30:00+00:00,2025-11-21T15:30:00+00:00,9,3.253935721203025,-1.658605870890274,1.0,0.875,2025-11,2025-11,BNBUSDT,LTCUSDT,0.9999999999999998,0.42206030501687053,2.0483870967741935,7
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2025-12,19,226.14256619144604,-1.6361561916319194,-2.0553945110086187,-0.3108696764100647,0.15789473684210525,2.17389479668752,-3.2806737041916985,-11.318200814135132,-0.2871531594069135,-28.71531594069135,2025-12-01T03:15:00+00:00,2025-12-18T20:15:00+00:00,10,2.59919673823984,-2.4302848659828746,0.0,0.0,2025-12,2025-12,AVAXUSDT,ADAUSDT,,,2.5526315789473686,8
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2026-01,49,712.3283582089551,-0.33171392337295563,-0.24297461863872033,-0.16253982245274826,0.42857142857142855,2.542531951627769,-0.9132618617139148,-3.482069208403684,-0.4545235649391328,-45.452356493913285,2026-01-21T19:45:00+00:00,2026-01-31T20:15:00+00:00,12,1.7811431628052405,-1.9163567380066027,0.0,0.4444444444444444,2026-01,2026-01,AVAXUSDT,SOLUSDT,,,4.214285714285714,13
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2026-02,50,694.3366336633663,-0.12333747993408051,-1.0665117723485562,-0.06166873996704026,0.34,3.8690826094467954,-0.22540942450520027,-0.8399861161289581,-0.6406812279274893,-64.06812279274892,2026-02-02T06:30:00+00:00,2026-02-05T23:30:00+00:00,21,4.137445473995493,-2.3182862743826487,0.0,0.5555555555555556,2026-02,2026-02,BTCUSDT,XRPUSDT,,,4.74,16
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2026-03,7,139.69721115537848,0.7976445105555282,0.9940150037032459,0.05583511573888697,0.8571428571428571,0.7399003072760404,2.8522342656338844,12.741778205319358,0.0,0.0,2026-03-03T19:45:00+00:00,2026-03-03T19:45:00+00:00,1,1.0490240737182048,-0.7106328684205309,1.0,1.0,2026-03,2026-03,ADAUSDT,SOLUSDT,1.0000000000000002,0.3585273533956978,1.9285714285714286,5
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,2026-04,7,112.17915904936015,-0.195411917951243,-0.4568821062206084,-0.01367883425658701,0.2857142857142857,1.3780003186216128,-0.37518956355126526,-1.50195810680714,-0.021047431160951244,-2.104743116095124,2026-04-07T02:15:00+00:00,2026-04-12T04:45:00+00:00,5,1.5581793382350821,-0.8968484204257731,0.0,0.2,2026-04,2026-04,ADAUSDT,AVAXUSDT,,,1.5,4
