entry_mode,model,allow_stacking,friction_case,event_threshold,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,average_return_pct,median_return_pct,cumulative_return_units,win_rate,return_volatility_pct,sharpe_like,annualized_trade_sharpe_like,max_drawdown_units,max_drawdown_pct,worst_drawdown_start,worst_drawdown_end,max_losing_streak,average_win_pct,average_loss_pct,positive_month_rate,positive_symbol_rate,best_month,worst_month,best_symbol,worst_symbol,best_month_contribution,best_symbol_contribution,average_concurrent_positions,max_concurrent_positions
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,ETHUSDT,36,38.93836757357024,-0.255101937922571,-0.47637011593526063,-0.09183669765212557,0.4166666666666667,2.768060803774611,-0.5529544818698484,-0.5750783292957393,-0.1572760006544573,-15.72760006544573,2025-05-30T04:00:00+00:00,2026-02-05T23:30:00+00:00,4,2.172311237561549,-1.9889684918397994,0.3,0.0,2025-05,2025-12,ETHUSDT,ETHUSDT,,,0.5,1
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,SOLUSDT,40,43.47540373825982,-0.1753326666587114,-0.005584697853961844,-0.07013306666348455,0.5,2.69922666281961,-0.41082179759843773,-0.42829725877963043,-0.1555387779201108,-15.55387779201108,2025-05-30T04:00:00+00:00,2026-01-31T17:30:00+00:00,3,1.929615507482469,-2.280280840799891,0.5,0.0,2025-05,2026-01,SOLUSDT,SOLUSDT,,,0.5,1
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,BNBUSDT,17,45.93419126146259,-0.03761618732993487,-0.7882197513062027,-0.006394751846088929,0.47058823529411764,3.5116687647406137,-0.044165758214897655,-0.0725987707237783,-0.05327916046224833,-5.327916046224833,2025-10-11T04:30:00+00:00,2025-10-14T08:00:00+00:00,3,2.8684592870671195,-2.620794386793984,0.6,0.0,2025-11,2025-10,BNBUSDT,BNBUSDT,,,0.5,1
next_open,pure_horizon_12_single_position,False,stress,-0.02,12,8.0,10.0,BTCUSDT,4,12.367163389471829,0.5656895023505214,-0.6252459457896828,0.022627580094020855,0.5,4.6628022258004265,0.24263928640182197,0.4266445218747889,-0.03521939678545356,-3.5219396785453565,2026-01-30T04:45:00+00:00,2026-02-05T18:15:00+00:00,1,3.896471612459545,-2.7650926077585023,0.6666666666666666,1.0,2026-02,2025-10,BTCUSDT,BTCUSDT,1.5526405768462166,1.0,0.5,1
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,ADAUSDT,60,61.663637962365904,0.8959002699548406,0.029047787826122013,0.5375401619729043,0.5166666666666667,5.692627332293541,1.2190528635921976,1.235837830521175,-0.26662252659327645,-26.662252659327645,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,8,3.2409561846339288,-1.610883638840047,0.5833333333333334,1.0,2025-10,2025-12,ADAUSDT,ADAUSDT,1.1174895137658902,1.0000000000000002,0.75,5
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,AVAXUSDT,46,47.27545577114719,0.6558221475743593,0.3166217488116874,0.3016781878842053,0.6086956521739131,3.6336865013129356,1.2241018077602497,1.2409562928893136,-0.12818629494365202,-12.818629494365203,2025-08-14T15:45:00+00:00,2025-10-11T00:00:00+00:00,3,2.3519971847272347,-1.9826723546634464,0.6666666666666666,1.0,2025-10,2025-06,AVAXUSDT,AVAXUSDT,0.506103969954914,1.0000000000000004,0.9130434782608695,6
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,LINKUSDT,55,59.48550277606416,1.1627629028865492,0.2660629737332965,0.639519596587602,0.509090909090909,5.226791891474796,1.6498228091505354,1.7157797073535537,-0.09326778704042948,-9.326778704042948,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,3,3.7432291887818776,-1.5132762084123093,0.5833333333333334,1.0,2025-10,2025-12,LINKUSDT,LINKUSDT,0.9190073259807069,1.0000000000000004,0.8636363636363636,6
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,LTCUSDT,50,61.92645967998305,0.00047803142414662436,-0.2690689006969204,0.00023901571207331218,0.44,3.7005321760104763,0.0009134341915079835,0.0010165538463579639,-0.18619975275033274,-18.619975275033273,2025-07-24T09:45:00+00:00,2025-10-11T00:00:00+00:00,6,2.4972461046999808,-1.9612683118640097,0.3,1.0,2025-10,2025-11,LTCUSDT,LTCUSDT,245.83096999631795,1.000000000000029,1.0,7
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,XRPUSDT,41,54.66874548427577,0.66367463725473,0.39084755572626145,0.2721066012744393,0.6341463414634146,5.155830897258392,0.8242301270654419,0.9517570672598075,-0.20593690849391508,-20.593690849391507,2026-01-31T20:15:00+00:00,2026-02-05T20:15:00+00:00,3,2.772867336075219,-2.9922593740341186,0.6,1.0,2025-10,2026-02,XRPUSDT,XRPUSDT,0.7178659999786796,1.0,0.8902439024390244,4
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,ETHUSDT,41,44.34647418101055,0.37095747218963226,0.26108575906894865,0.15209256359774923,0.5853658536585366,2.5053181404347398,0.9480978654559538,0.9860314987077003,-0.1140964527289588,-11.40964527289588,2025-12-07T17:30:00+00:00,2026-02-05T23:30:00+00:00,4,1.8530590802224352,-1.72142126856256,0.7,1.0,2025-10,2025-12,ETHUSDT,ETHUSDT,0.6040837688410767,1.0,0.6463414634146342,3
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,SOLUSDT,47,51.08359939245529,0.06817305633313596,0.02556334669531431,0.0320413364765739,0.5319148936170213,2.7084133024042183,0.17256263172935418,0.1799030688476846,-0.18645869831245848,-18.645869831245847,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,3,1.9184560368151173,-2.034421239669116,0.6666666666666666,1.0,2025-05,2026-01,SOLUSDT,SOLUSDT,1.7030074077166242,1.0000000000000002,0.7978723404255319,5
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,BNBUSDT,22,59.44424751483393,1.0239275804741597,0.2976123259995212,0.22526406770431515,0.5,3.6480152988130365,1.3165092980658608,2.1640510782347766,-0.06423060827460395,-6.423060827460395,2025-10-11T04:30:00+00:00,2025-10-14T08:00:00+00:00,3,3.447249719933823,-1.3993945589855044,0.8,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.634675598692747,0.9999999999999999,1.0909090909090908,5
next_close,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,BTCUSDT,5,15.458954236839785,0.9985123063487558,0.3919309132971139,0.049925615317437784,0.6,2.5854948503517985,0.8635644325735602,1.5184475684340513,-0.016666923209083674,-1.6666923209083675,2026-01-30T04:45:00+00:00,2026-02-05T18:15:00+00:00,1,2.2273217604342443,-0.8447018747794777,1.0,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.7212379772586004,1.0,0.7,2
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,ADAUSDT,60,61.663637962365904,0.7992887236631836,-0.14109352947019085,0.4795732341979102,0.48333333333333334,5.858102005135927,1.0568719741803347,1.0714238953189363,-0.23448396005061156,-23.448396005061156,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,6,3.7349716062957623,-1.9469952633156793,0.5833333333333334,1.0,2025-10,2025-12,ADAUSDT,ADAUSDT,1.0247322307553501,1.0000000000000004,0.75,5
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,AVAXUSDT,46,47.27545577114719,0.29726462458386227,0.46853727137057494,0.13674172730857664,0.5217391304347826,4.441499963131264,0.45393375953474496,0.46018390944152204,-0.3099020845511825,-30.99020845511825,2025-07-24T09:45:00+00:00,2025-10-11T00:15:00+00:00,5,2.9865980549141633,-2.636553663049194,0.5,1.0,2025-05,2025-06,AVAXUSDT,AVAXUSDT,0.6636025578359235,0.9999999999999998,0.9130434782608695,6
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,LINKUSDT,55,59.48550277606416,0.9299309670601457,0.2920085336570866,0.5114620318830801,0.5454545454545454,5.551440363684628,1.2422996878664925,1.2919645570850482,-0.18672005942587283,-18.672005942587283,2025-08-14T15:45:00+00:00,2025-10-11T00:15:00+00:00,3,3.4992166666248923,-2.15321187241755,0.5833333333333334,1.0,2025-10,2025-12,LINKUSDT,LINKUSDT,0.8788370849846755,1.0000000000000002,0.8636363636363636,6
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,LTCUSDT,50,61.92645967998305,-0.25943789263827727,-0.09206393514702751,-0.12971894631913863,0.5,4.770144246654877,-0.38458017975016184,-0.42799630733403227,-0.38345964168963237,-38.345964168963235,2025-07-24T09:45:00+00:00,2025-10-11T00:15:00+00:00,5,2.6213942703479085,-3.140270055624464,0.2,0.0,2025-05,2025-10,LTCUSDT,LTCUSDT,,,1.0,7
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,XRPUSDT,41,54.66874548427577,0.7672020495455159,0.8742226650051779,0.3145528403136615,0.6341463414634146,5.169084646614378,0.9503597588928262,1.0974017901844517,-0.18786854747629347,-18.78685474762935,2025-08-10T10:45:00+00:00,2025-10-11T00:00:00+00:00,3,3.2389008531361467,-3.5170758766782453,0.6,1.0,2025-10,2026-02,XRPUSDT,XRPUSDT,0.4689864360789227,1.0000000000000002,0.8902439024390244,4
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,ETHUSDT,41,44.34647418101055,0.1256462141971449,-0.2149857519288955,0.05151494782082941,0.43902439024390244,2.822302604263805,0.2850609705181767,0.2964663314033878,-0.14932284755733993,-14.932284755733994,2025-12-07T17:30:00+00:00,2026-02-05T23:30:00+00:00,4,2.536174843150961,-1.7608544519406248,0.5,1.0,2025-10,2025-12,ETHUSDT,ETHUSDT,1.7213620377093115,1.0,0.6463414634146342,3
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,SOLUSDT,47,51.08359939245529,0.06586840060640037,0.09396082312899354,0.03095814828500817,0.5319148936170213,2.8697503861186893,0.15735549886938882,0.1640490577998405,-0.1701610707567148,-17.01610707567148,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,3,2.1276099657162373,-2.277019741563869,0.5,1.0,2025-10,2026-01,SOLUSDT,SOLUSDT,2.8459887910508455,1.0000000000000002,0.7978723404255319,5
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,BNBUSDT,22,59.44424751483393,0.8187324701098244,0.2557965202678059,0.18012114342416138,0.5,4.172217726623103,0.9204207288555029,1.5129687831568546,-0.04883808173963322,-4.883808173963322,2025-10-11T04:30:00+00:00,2025-10-14T09:30:00+00:00,4,3.6654208910387105,-2.027955950819062,0.8,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.7139123573236655,0.9999999999999999,1.0909090909090908,5
next_open,pure_horizon_12_stacked,True,base,-0.02,12,4.0,5.0,BTCUSDT,5,15.458954236839785,1.1832028867977276,0.9387219336659893,0.05916014433988638,0.6,4.1584415162460076,0.6362292401414141,1.118712983326906,-0.03345253226654729,-3.3452532266547292,2026-01-30T04:45:00+00:00,2026-02-05T18:15:00+00:00,1,3.6971040978665126,-2.5876489298054506,1.0,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.6553711563370571,1.0,0.7,2
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,ADAUSDT,60,61.663637962365904,0.7149747819661381,-0.1510112804570983,0.42898486917968287,0.4666666666666667,5.6869375470089985,0.9738406306112899,0.9872493048920249,-0.29876144347769873,-29.876144347769873,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,8,3.399310561247727,-1.6338190249052524,0.5833333333333334,1.0,2025-10,2025-12,ADAUSDT,ADAUSDT,1.35690588866094,0.9999999999999998,0.75,5
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,AVAXUSDT,46,47.27545577114719,0.4751366178488839,0.13627525013895542,0.2185628442104866,0.5652173913043478,3.630054628931876,0.8877368686502195,0.8999599923776189,-0.14935943972127153,-14.935943972127152,2025-06-05T23:45:00+00:00,2025-10-11T00:00:00+00:00,3,2.345655837848238,-1.956538368150277,0.6666666666666666,1.0,2025-10,2025-06,AVAXUSDT,AVAXUSDT,0.6154976671378204,0.9999999999999999,0.9130434782608695,6
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,LINKUSDT,55,59.48550277606416,0.9815706854962487,0.08576700859415545,0.5398638770229368,0.509090909090909,5.221567709062434,1.3941259480597288,1.4498605534539326,-0.11837877071704256,-11.837877071704256,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,3,3.5594577934050844,-1.6917937227055067,0.4166666666666667,1.0,2025-10,2025-12,LINKUSDT,LINKUSDT,1.0475458434410168,1.0000000000000002,0.8636363636363636,6
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,LTCUSDT,50,61.92645967998305,-0.17955248136613805,-0.4488300011265555,-0.08977624068306903,0.42,3.696833491327466,-0.34343655847825966,-0.38220788946454204,-0.19861574840775198,-19.861574840775198,2025-07-24T09:45:00+00:00,2025-10-11T00:00:00+00:00,6,2.428567117843164,-2.068190811828047,0.3,0.0,2025-05,2025-11,LTCUSDT,LTCUSDT,,,1.0,7
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,XRPUSDT,41,54.66874548427577,0.48298125895993416,0.21042686830390805,0.19802231617357302,0.5609756097560976,5.1506776404129315,0.6004237153587915,0.6933227695494664,-0.21490316819955224,-21.490316819955225,2025-11-05T04:30:00+00:00,2026-02-05T20:15:00+00:00,4,2.9407122534983174,-2.65745278961689,0.5,1.0,2025-10,2026-02,XRPUSDT,XRPUSDT,0.9036261123331573,0.9999999999999999,0.8902439024390244,4
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,ETHUSDT,41,44.34647418101055,0.19055666492067475,0.08079476865959126,0.07812823261747665,0.5365853658536586,2.5028140730759523,0.4875144393999556,0.5070200143231046,-0.1391866181386075,-13.91866181386075,2025-12-07T17:30:00+00:00,2026-02-05T23:30:00+00:00,4,1.837077267090847,-1.715940874434261,0.7,1.0,2025-10,2025-12,ETHUSDT,ETHUSDT,1.0595826083345883,1.0,0.6463414634146342,3
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,SOLUSDT,47,51.08359939245529,-0.11192511768527366,-0.15449223888638994,-0.052604805312078624,0.425531914893617,2.705706241278848,-0.2835932209687338,-0.2956566566317381,-0.2114765376034195,-21.14765376034195,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,6,2.1962815118406827,-1.8217078062230188,0.4166666666666667,0.0,2025-05,2026-01,SOLUSDT,SOLUSDT,,,0.7978723404255319,5
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,BNBUSDT,22,59.44424751483393,0.8428741290926556,0.1172848272591388,0.18543230840038422,0.5,3.644369104788139,1.0848050746148195,1.7831804111400327,-0.06956731078342555,-6.956731078342555,2025-10-11T04:30:00+00:00,2025-10-14T08:00:00+00:00,3,3.2637741562579503,-1.5780258980726385,0.8,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.6537323816483244,0.9999999999999997,1.0909090909090908,5
next_close,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,BTCUSDT,5,15.458954236839785,0.8174842575527764,0.2115091430580353,0.04087421287763882,0.6,2.5829106463113627,0.7077094877573243,1.2444001979566,-0.018450564956821687,-1.8450564956821687,2026-01-30T04:45:00+00:00,2026-02-05T18:15:00+00:00,1,2.045065515668066,-1.023887629620158,1.0,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.7919824396186759,1.0,0.7,2
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,ADAUSDT,60,61.663637962365904,0.6184597989873952,-0.320982541379262,0.3710758793924372,0.4666666666666667,5.852246827791875,0.818586287373234,0.8298572865008573,-0.26665499945637733,-26.665499945637734,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,6,3.6782435252707404,-2.0588509615105317,0.5833333333333334,1.0,2025-10,2025-12,ADAUSDT,ADAUSDT,1.2745101044117764,1.0000000000000002,0.75,5
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,AVAXUSDT,46,47.27545577114719,0.11693747337130854,0.2880389330192014,0.053791237750801926,0.5217391304347826,4.4370606805897586,0.17874637939180074,0.18120751307711525,-0.3300307207309496,-33.003072073094955,2025-06-05T23:45:00+00:00,2025-10-11T00:15:00+00:00,5,2.8035829129226713,-2.8139484606847254,0.5,1.0,2025-05,2025-06,AVAXUSDT,AVAXUSDT,1.4844362090721277,0.9999999999999998,0.9130434782608695,6
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,LINKUSDT,55,59.48550277606416,0.7489714653641809,0.11168663591135013,0.4119343059502995,0.509090909090909,5.545891694881011,1.0015559902546627,1.0415963667893178,-0.19904399671460293,-19.904399671460293,2025-07-24T09:45:00+00:00,2025-10-11T00:15:00+00:00,3,3.5647963912038447,-2.17114327254362,0.5833333333333334,1.0,2025-10,2025-12,LINKUSDT,LINKUSDT,1.0376385831779105,0.9999999999999999,0.8636363636363636,6
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,LTCUSDT,50,61.92645967998305,-0.43920861926768706,-0.27200195217236917,-0.21960430963384353,0.44,4.765376483905716,-0.6517163839806843,-0.7252901227359826,-0.39747877629021017,-39.74787762902102,2025-07-24T09:45:00+00:00,2025-10-11T00:15:00+00:00,7,2.7869680247819075,-2.9740616967352267,0.2,0.0,2025-05,2025-10,LTCUSDT,LTCUSDT,,,1.0,7
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,XRPUSDT,41,54.66874548427577,0.5864051955245543,0.693318843798867,0.24042613016506725,0.6097560975609756,5.163918142636495,0.7271271961919122,0.83963012882871,-0.19488197412220726,-19.488197412220725,2025-08-10T10:45:00+00:00,2025-10-11T00:00:00+00:00,3,3.182122255126725,-3.4694027101038376,0.6,1.0,2025-10,2026-02,XRPUSDT,XRPUSDT,0.545576576605028,1.0,0.8902439024390244,4
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,ETHUSDT,41,44.34647418101055,-0.0545094042856214,-0.39480090850624966,-0.022348855757104772,0.43902439024390244,2.8194817106958747,-0.12379242838328054,-0.12874539447331193,-0.17437780415895993,-17.437780415895993,2025-12-07T17:30:00+00:00,2026-02-05T23:30:00+00:00,4,2.3536098994971595,-1.939124511593885,0.4,0.0,2025-10,2025-12,ETHUSDT,ETHUSDT,,,0.6463414634146342,3
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,SOLUSDT,47,51.08359939245529,-0.1142274699068852,-0.08616312578166405,-0.053686910856236045,0.48936170212765956,2.8668820684572434,-0.27315531677266425,-0.28477474680924436,-0.19519519953863168,-19.519519953863167,2025-11-05T04:30:00+00:00,2026-02-05T23:30:00+00:00,3,2.1253213809248552,-2.260461785287303,0.4166666666666667,0.0,2025-10,2026-01,SOLUSDT,SOLUSDT,,,0.7978723404255319,5
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,BNBUSDT,22,59.44424751483393,0.6378841113948958,0.07551081645659108,0.14033450450687707,0.5,4.168047591878791,0.7178281013050848,1.1799511624404637,-0.05599046944023705,-5.599046944023705,2025-10-11T04:30:00+00:00,2025-10-14T09:30:00+00:00,4,3.4817272651138294,-2.205959042324038,0.8,1.0,2025-10,2025-12,BNBUSDT,BNBUSDT,0.7614562061586594,0.9999999999999998,1.0909090909090908,5
next_open,pure_horizon_12_stacked,True,stress,-0.02,12,8.0,10.0,BTCUSDT,5,15.458954236839785,1.0019902396281901,0.757753645392283,0.05009951198140951,0.6,4.154285150834287,0.5393270339543215,0.9483250958566193,-0.03521939678545356,-3.5219396785453565,2026-01-30T04:45:00+00:00,2026-02-05T18:15:00+00:00,1,3.513378804552652,-2.7650926077585023,1.0,1.0,2026-02,2025-10,BTCUSDT,BTCUSDT,0.7012543160670142,1.0,0.7,2
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,ADAUSDT,60,61.663637962365904,0.6837054337145916,-0.039790869272480135,0.41022326022875494,0.5,5.110888567700856,1.0362111102255283,1.0504785548425921,-0.15182652020814352,-15.182652020814352,2025-05-30T02:30:00+00:00,2025-10-10T22:30:00+00:00,6,2.8062848543977834,-1.4388739869686007,0.5833333333333334,1.0,2025-10,2025-12,ADAUSDT,ADAUSDT,0.9316927383032113,1.0000000000000004,0.65,4
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,AVAXUSDT,46,47.27545577114719,0.28870309835536756,0.14327091099820785,0.13280342524346908,0.5869565217391305,3.2957637644975475,0.5941201554824698,0.6023005121014819,-0.14303989582713333,-14.303989582713333,2025-06-05T22:15:00+00:00,2025-10-10T22:30:00+00:00,4,1.706503658253293,-1.7260661183416852,0.75,1.0,2026-02,2025-06,AVAXUSDT,AVAXUSDT,0.6222254618130761,0.9999999999999998,0.8043478260869565,5
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,LINKUSDT,55,59.48550277606416,0.868242733274364,0.09300093122838424,0.47753350330090016,0.5272727272727272,4.726676775362657,1.3622806785740285,1.4167421683426837,-0.13284682195301623,-13.284682195301622,2025-08-14T14:15:00+00:00,2025-10-10T22:30:00+00:00,4,2.9704657720309764,-1.4765445022618573,0.5833333333333334,1.0,2025-10,2025-06,LINKUSDT,LINKUSDT,0.7826704207352265,1.0000000000000004,0.7545454545454545,5
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,LTCUSDT,50,61.92645967998305,0.1305919026942325,-0.2194133496435746,0.06529595134711624,0.46,3.828510296392481,0.24119673923864787,0.2684259854530564,-0.1983259072210353,-19.83259072210353,2025-08-14T14:15:00+00:00,2025-10-10T22:30:00+00:00,5,2.2989034527570613,-1.716488306618549,0.6,1.0,2026-02,2025-11,LTCUSDT,LTCUSDT,0.6748455800186759,0.9999999999999991,0.82,5
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,XRPUSDT,41,54.66874548427577,0.4931161180007187,0.4504307351317483,0.20217760838029467,0.5121951219512195,4.623118589259876,0.6829770221284084,0.788648929760802,-0.15108566711170957,-15.108566711170957,2025-08-14T14:15:00+00:00,2025-10-10T21:00:00+00:00,4,2.6357208617112025,-1.7566188628952908,0.6,1.0,2025-10,2025-12,XRPUSDT,XRPUSDT,0.47108806781821383,1.0,0.6951219512195121,3
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,ETHUSDT,41,44.34647418101055,0.42316132536071877,-0.09261144611833796,0.1734961433978947,0.4634146341463415,2.0489293818434744,1.3224245612230765,1.3753350994030284,-0.0764246777599055,-7.64246777599055,2025-10-29T20:15:00+00:00,2026-01-31T18:45:00+00:00,5,1.904331507612756,-0.8560311047660403,0.5,1.0,2026-02,2025-12,ETHUSDT,ETHUSDT,0.7101241721717944,1.0,0.6219512195121951,3
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,SOLUSDT,47,51.08359939245529,0.3469384455917703,0.05193751303661739,0.16306106942813203,0.5106382978723404,2.499320582016289,0.9516546887548121,0.992135998822713,-0.0611643167656933,-6.11643167656933,2025-11-05T03:00:00+00:00,2026-01-31T20:15:00+00:00,4,1.743708094134493,-1.1105603181049837,0.75,1.0,2026-02,2026-01,SOLUSDT,SOLUSDT,0.7579424039663973,0.9999999999999998,0.6914893617021277,4
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,BNBUSDT,22,59.44424751483393,0.9179159615084247,0.02101186130007099,0.20194151153185344,0.5,3.6683827926797634,1.1736527334726374,1.9292263769622033,-0.06858337761777958,-6.858337761777958,2025-10-11T03:00:00+00:00,2025-10-14T06:30:00+00:00,3,3.3218377410130664,-1.4860058179962172,0.8,1.0,2026-02,2025-12,BNBUSDT,BNBUSDT,0.42585841463816015,0.9999999999999999,0.9090909090909091,4
next_close,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,BTCUSDT,5,15.458954236839785,2.141142377957599,1.3935845813495853,0.10705711889787994,0.8,2.799634117769091,1.7101305760746637,3.0070062140083573,-0.0031313441811627665,-0.3131344181162766,2025-10-10T23:00:00+00:00,2026-01-30T03:15:00+00:00,1,2.7547115769760677,-0.31313441811627646,0.6666666666666666,1.0,2026-02,2026-01,BTCUSDT,BTCUSDT,0.832155601944103,1.0,0.7,2
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,ADAUSDT,60,61.663637962365904,0.6050982712969148,0.21873456979762065,0.36305896277814886,0.55,5.565565935959023,0.8421553367682906,0.8537508548125732,-0.2995059612055561,-29.950596120555613,2025-05-30T02:30:00+00:00,2025-10-10T22:45:00+00:00,5,2.732743502567387,-1.9953570113669963,0.6666666666666666,1.0,2025-10,2025-12,ADAUSDT,ADAUSDT,0.7824285857404526,1.0000000000000004,0.65,4
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,AVAXUSDT,46,47.27545577114719,-0.06169404376360023,0.39445902808412875,-0.028379260131256107,0.5652173913043478,4.327950534818532,-0.09668071745086447,-0.09801190061243853,-0.3372145845864429,-33.721458458644285,2025-06-05T22:15:00+00:00,2025-10-10T22:45:00+00:00,4,1.934868239408092,-2.657225011886801,0.4166666666666667,0.0,2026-02,2025-10,AVAXUSDT,AVAXUSDT,,,0.8043478260869565,5
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,LINKUSDT,55,59.48550277606416,0.6466035072253025,0.05297539755396937,0.3556319289739164,0.5454545454545454,5.229993648045869,0.9168921177995627,0.9535477875729692,-0.26569612382551994,-26.569612382551995,2025-06-05T22:15:00+00:00,2025-10-10T22:45:00+00:00,3,2.848976041618977,-1.9962435340471067,0.6666666666666666,1.0,2025-10,2025-06,LINKUSDT,LINKUSDT,0.6816000134526743,1.0000000000000002,0.7545454545454545,5
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,LTCUSDT,50,61.92645967998305,-0.13759518078537056,-0.013090774242638858,-0.06879759039268528,0.5,4.669744395227071,-0.20835077288463327,-0.23187196355970585,-0.3851316447828337,-38.51316447828337,2025-07-24T08:15:00+00:00,2025-10-10T22:45:00+00:00,5,2.15944816213326,-2.4346385237040016,0.4,0.0,2025-05,2025-10,LTCUSDT,LTCUSDT,,,0.82,5
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,XRPUSDT,41,54.66874548427577,0.6050997102075979,0.4384631918482729,0.24809088118511516,0.6097560975609756,4.820247024509754,0.803802917317899,0.9281693086918915,-0.2130084817932245,-21.30084817932245,2025-05-30T02:30:00+00:00,2025-10-10T22:30:00+00:00,2,2.6787948883100374,-2.6350490055774642,0.7,1.0,2025-11,2025-12,XRPUSDT,XRPUSDT,0.3511222447255558,1.0,0.6951219512195121,3
next_open,pure_horizon_6_stacked,True,base,-0.02,6,4.0,5.0,ETHUSDT,41,44.34647418101055,0.17393745755600604,-0.16056431138189212,0.07131435759796248,0.4146341463414634,2.2649151131103054,0.491737259302781,0.5114117903087548,-0.10319690412491118,-10.319690412491118,2025-10-29T20:15:00+00:00,2026-01-31T18:45:00+00:00,4,2.0293938442776756,-1.1403441497051767,0.4,1.0,2026-02,2025-12,ETHUSDT,ETHUSDT,1.6110851756858238,1.0000000000000004,0.6219512195121951,3
