entry_mode,model,allow_stacking,friction_case,event_threshold,horizon_bars,taker_fee_bps_per_side,slippage_bps_per_side,timestamp,symbol,realized_return,cumulative_return,active_positions_after_exit
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-09 11:45:00+00:00,ADAUSDT,0.0032606517052985676,0.0032606517052985676,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-09 11:45:00+00:00,AVAXUSDT,0.013240236373919159,0.016500888079217728,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-09 11:45:00+00:00,LINKUSDT,-0.002907107825822019,0.013593780253395709,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-09 11:45:00+00:00,LTCUSDT,0.0034910615168025853,0.017084841770198294,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-09 11:45:00+00:00,XRPUSDT,0.009381609368479673,0.026466451138677967,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-09 12:15:00+00:00,ETHUSDT,0.01086325919294331,0.037329710331621274,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-09 17:30:00+00:00,AVAXUSDT,0.005835018486611965,0.04316472881823324,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-11 03:30:00+00:00,ADAUSDT,-0.004346423947186184,0.03881830487104705,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-11 03:30:00+00:00,AVAXUSDT,0.0011073115219681026,0.03992561639301515,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-11 03:30:00+00:00,ETHUSDT,0.0038978392097116735,0.043823455602726824,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-11 03:30:00+00:00,LINKUSDT,-0.0017995002498749405,0.04202395535285188,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-11 03:30:00+00:00,LTCUSDT,0.009366818691251801,0.05139077404410368,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-11 03:30:00+00:00,SOLUSDT,7.181816368908645e-05,0.051462592207792764,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-11 03:30:00+00:00,XRPUSDT,-0.008346408149482152,0.04311618405831061,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-12 17:30:00+00:00,ADAUSDT,-0.01850961691236184,0.02460656714594877,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-12 17:30:00+00:00,LINKUSDT,-0.025997951856725467,-0.001391384710776697,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-12 17:30:00+00:00,XRPUSDT,-0.0015675790659513736,-0.0029589637767280705,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-14 12:00:00+00:00,ADAUSDT,0.019260778142674927,0.016301814365946857,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-14 12:00:00+00:00,LTCUSDT,0.00487162161823953,0.02117343598418639,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-21 20:30:00+00:00,ADAUSDT,0.015037586824565265,0.03621102280875166,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-21 20:30:00+00:00,AVAXUSDT,-0.0002553136362966939,0.03595570917245496,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-21 20:30:00+00:00,ETHUSDT,0.0073421292424248556,0.043297838414879816,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-21 20:30:00+00:00,LINKUSDT,0.010314233552698362,0.05361207196757818,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-21 20:30:00+00:00,LTCUSDT,0.008496224744920646,0.06210829671249883,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-21 20:30:00+00:00,SOLUSDT,0.01723478129119984,0.07934307800369866,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-21 20:30:00+00:00,XRPUSDT,0.0116596409959592,0.09100271899965787,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-23 15:00:00+00:00,ADAUSDT,0.012987056095426965,0.10398977509508484,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-23 15:00:00+00:00,AVAXUSDT,0.029951742857251017,0.13394151795233586,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-23 15:00:00+00:00,ETHUSDT,0.011020085521149883,0.14496160347348575,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-23 15:00:00+00:00,LINKUSDT,0.014882668977680338,0.1598442724511661,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-23 15:00:00+00:00,LTCUSDT,0.026426129326528346,0.18627040177769444,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-23 15:00:00+00:00,SOLUSDT,0.030734019861339855,0.2170044216390343,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-23 15:00:00+00:00,XRPUSDT,0.01055970969994471,0.22756413133897901,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-30 04:00:00+00:00,ADAUSDT,0.0018915631284829543,0.22945569446746197,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-30 04:00:00+00:00,AVAXUSDT,0.00254518592466515,0.23200088039212713,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-30 04:00:00+00:00,ETHUSDT,0.010528038751987403,0.24252891914411454,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-30 04:00:00+00:00,LINKUSDT,0.002660629737332965,0.2451895488814475,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-30 04:00:00+00:00,LTCUSDT,0.0032415290380262366,0.24843107791947375,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-30 04:00:00+00:00,SOLUSDT,0.006526014056517449,0.2549570919759912,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-05-30 04:00:00+00:00,XRPUSDT,0.008619607473606596,0.2635766994495978,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-05 23:45:00+00:00,AVAXUSDT,0.012318163426273367,0.2758948628758711,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-05 23:45:00+00:00,ETHUSDT,0.004604856601200602,0.2804997194770717,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-05 23:45:00+00:00,LINKUSDT,0.015004346109342894,0.29550406558641457,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-13 03:15:00+00:00,ADAUSDT,-0.010759850916398504,0.28474421467001604,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-13 03:15:00+00:00,AVAXUSDT,-0.026196750849161822,0.2585474638208542,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-13 03:15:00+00:00,ETHUSDT,-0.022941787504164514,0.2356056763166897,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-13 03:15:00+00:00,LINKUSDT,-0.024554759511713466,0.21105091680497623,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-13 03:15:00+00:00,SOLUSDT,-0.014821597872852508,0.19622931893212373,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-17 01:45:00+00:00,ADAUSDT,-0.010383319572833425,0.1858459993592903,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-17 01:45:00+00:00,AVAXUSDT,-0.008256996499164757,0.17758900286012555,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-17 01:45:00+00:00,ETHUSDT,0.0026108575906894863,0.18019986045081504,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-17 01:45:00+00:00,LINKUSDT,-0.01369063698663062,0.16650922346418442,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-17 01:45:00+00:00,SOLUSDT,-0.01068531241246615,0.15582391105171828,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-20 20:30:00+00:00,ETHUSDT,0.007066276192320498,0.16289018724403878,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-20 20:30:00+00:00,LINKUSDT,0.01973102921800054,0.18262121646203933,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-20 20:30:00+00:00,SOLUSDT,0.022186366964493852,0.20480758342653319,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-22 00:30:00+00:00,ETHUSDT,-0.002299541849133479,0.2025080415773997,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-22 16:30:00+00:00,ADAUSDT,-0.01108107485885421,0.1914269667185455,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-22 16:30:00+00:00,AVAXUSDT,-0.0063971765345638195,0.1850297901839817,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-22 16:30:00+00:00,ETHUSDT,-0.0019277052071720916,0.1831020849768096,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-22 16:30:00+00:00,LINKUSDT,-0.006793188620107115,0.1763088963567025,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-22 16:30:00+00:00,LTCUSDT,-0.007021866753732708,0.1692870296029698,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-22 16:30:00+00:00,SOLUSDT,0.0091681965792513,0.1784552261822211,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-22 16:30:00+00:00,XRPUSDT,-0.00231301957739125,0.17614220660482985,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-06-22 23:15:00+00:00,ETHUSDT,0.04569665820856264,0.2218388648133925,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-11 18:45:00+00:00,XRPUSDT,0.018631576114150138,0.24047044092754263,3
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-11 19:00:00+00:00,ADAUSDT,0.004063338768721359,0.244533779696264,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-11 19:00:00+00:00,AVAXUSDT,0.009366498201553466,0.25390027789781744,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-11 19:00:00+00:00,LINKUSDT,0.006853461861395705,0.2607537397592131,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-12 00:45:00+00:00,ADAUSDT,-0.01284977180969835,0.24790396794951478,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-12 00:45:00+00:00,LTCUSDT,-0.004761382290641913,0.24314258565887287,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-18 16:15:00+00:00,LTCUSDT,-0.018148831227726904,0.22499375443114597,3
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-18 17:30:00+00:00,ADAUSDT,-0.008729536009414039,0.21626421842173194,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-18 17:30:00+00:00,AVAXUSDT,-0.004458847724461456,0.21180537069727048,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-18 17:30:00+00:00,LINKUSDT,-0.005157577644747757,0.20664779305252273,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-20 20:45:00+00:00,LTCUSDT,-0.012267310117123318,0.19438048293539942,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-23 16:45:00+00:00,ADAUSDT,-0.007781539170534457,0.18659894376486497,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-23 16:45:00+00:00,AVAXUSDT,-0.008170302681677821,0.17842864108318715,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-23 16:45:00+00:00,LINKUSDT,-0.008494175730035056,0.1699344653531521,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-23 16:45:00+00:00,LTCUSDT,-0.0010875177110776005,0.1688469476420745,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-23 16:45:00+00:00,SOLUSDT,-0.006552119183034421,0.16229482845904009,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-23 16:45:00+00:00,XRPUSDT,-0.012265044908165244,0.15002978355087485,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-24 09:00:00+00:00,ADAUSDT,0.013286928616909856,0.1633167121677847,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-24 09:00:00+00:00,AVAXUSDT,0.011213575345511508,0.17453028751329622,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-24 09:00:00+00:00,LINKUSDT,0.010570099424760528,0.18510038693805675,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-24 09:00:00+00:00,LTCUSDT,0.030526192705306564,0.21562657964336332,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-24 09:00:00+00:00,SOLUSDT,0.008811955107531768,0.2244385347508951,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-07-24 09:00:00+00:00,XRPUSDT,0.004196901309249457,0.22863543606014455,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-05 15:15:00+00:00,LTCUSDT,-0.012381619233239192,0.21625381682690537,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-10 10:45:00+00:00,XRPUSDT,-0.0010783360838334303,0.21517548074307194,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-14 15:45:00+00:00,ADAUSDT,0.00036518122303976847,0.2155406619661117,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-14 15:45:00+00:00,AVAXUSDT,0.003205807293818719,0.21874646925993044,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-14 15:45:00+00:00,ETHUSDT,0.008941664675018359,0.2276881339349488,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-14 15:45:00+00:00,LINKUSDT,0.015845949707702277,0.24353408364265108,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-14 15:45:00+00:00,LTCUSDT,-0.00147374806930931,0.24206033557334178,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-14 15:45:00+00:00,SOLUSDT,0.0002556334669531431,0.24231596904029493,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-14 15:45:00+00:00,XRPUSDT,-0.0036043209740097334,0.2387116480662852,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-14 19:15:00+00:00,ADAUSDT,0.005402699448855986,0.2441143475151412,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-16 13:00:00+00:00,ADAUSDT,-0.007339244241095643,0.23677510327404555,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-18 05:30:00+00:00,LINKUSDT,-0.020343080641229007,0.21643202263281655,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-19 19:00:00+00:00,ADAUSDT,-0.016804707062990733,0.19962731556982583,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-24 22:45:00+00:00,ADAUSDT,-0.011869633186874926,0.1877576823829509,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-08-28 20:00:00+00:00,SOLUSDT,0.009677767339403644,0.19743544972235455,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-09-01 23:45:00+00:00,ADAUSDT,0.006755094131564077,0.20419054385391863,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-09-11 15:45:00+00:00,LINKUSDT,-0.011645600702302448,0.1925449431516162,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-09-22 03:45:00+00:00,AVAXUSDT,-0.0031804622979115568,0.18936448085370464,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-09-22 09:00:00+00:00,SOLUSDT,-0.01652755027755857,0.17283693057614608,4
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-09-22 09:15:00+00:00,ADAUSDT,-0.0017995002498749405,0.17103743032627114,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-09-22 09:15:00+00:00,LINKUSDT,0.0035897699077775073,0.17462720023404865,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-09-22 09:15:00+00:00,LTCUSDT,-0.016115045483720426,0.15851215475032823,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-09-22 09:15:00+00:00,XRPUSDT,0.00019273749044792582,0.15870489224077616,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-09-24 06:30:00+00:00,SOLUSDT,0.004089364960000808,0.16279425720077698,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-02 06:00:00+00:00,LTCUSDT,-0.003907629944629098,0.15888662725614788,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-10 09:45:00+00:00,LTCUSDT,0.014710964655527816,0.1735975919116757,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-10 18:30:00+00:00,AVAXUSDT,-0.02693436164283778,0.14666323026883793,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-10 18:30:00+00:00,ETHUSDT,-0.0172234726480218,0.12943975762081614,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-10 18:30:00+00:00,LINKUSDT,-0.029968372568970537,0.0994713850518456,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-10 18:30:00+00:00,LTCUSDT,-0.02236874964483835,0.07710263540700726,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-10 18:30:00+00:00,SOLUSDT,-0.025220527580257147,0.051882107826750117,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-10 22:30:00+00:00,XRPUSDT,-0.14193365668615776,-0.09005154885940764,8
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 00:00:00+00:00,ADAUSDT,-0.0036421079961094,-0.09369365685551703,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 00:00:00+00:00,AVAXUSDT,-0.09807147100290267,-0.1917651278584197,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 00:00:00+00:00,BNBUSDT,-0.004293144423729611,-0.1960582722821493,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 00:00:00+00:00,BTCUSDT,-0.00022711428650587994,-0.19628538656865518,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 00:00:00+00:00,ETHUSDT,0.03682370704898821,-0.15946167951966697,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 00:00:00+00:00,LINKUSDT,-0.030560122722912843,-0.1900218022425798,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 00:00:00+00:00,LTCUSDT,-0.14466392503012415,-0.33468572727270396,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 00:00:00+00:00,SOLUSDT,0.01740789756342389,-0.3172778297092801,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 03:00:00+00:00,XRPUSDT,0.006908412539382703,-0.3103694171698974,1
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 04:30:00+00:00,BNBUSDT,0.04749286278324108,-0.26287655438665636,4
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 06:15:00+00:00,ADAUSDT,0.019025961319278382,-0.24385059306737797,3
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 06:15:00+00:00,AVAXUSDT,0.024567614198624764,-0.2192829788687532,3
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 06:15:00+00:00,LINKUSDT,0.019752978602172976,-0.19953000026658022,3
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 06:15:00+00:00,LTCUSDT,0.011716986674516285,-0.18781301359206393,3
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 08:30:00+00:00,BNBUSDT,-0.003683063515648821,-0.19149607710771274,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 08:30:00+00:00,SOLUSDT,0.02271653000327891,-0.16877954710443382,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-11 08:30:00+00:00,XRPUSDT,0.02486109611415479,-0.14391845099027903,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-13 14:30:00+00:00,ADAUSDT,0.003289507531503944,-0.14062894345877508,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-13 14:30:00+00:00,AVAXUSDT,0.017273311241111776,-0.1233556322176633,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-13 14:30:00+00:00,BNBUSDT,-0.021613606723641966,-0.14496923894130526,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-13 14:30:00+00:00,LINKUSDT,0.016581611878833245,-0.128387627062472,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-13 14:30:00+00:00,LTCUSDT,-0.0009699378668564843,-0.12935756492932848,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-13 14:30:00+00:00,SOLUSDT,0.008682973437181742,-0.12067459149214674,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-13 14:30:00+00:00,XRPUSDT,0.000999256014016537,-0.1196753354781302,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-14 08:00:00+00:00,BNBUSDT,-0.03893393803531317,-0.15860927351344337,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-14 22:45:00+00:00,ADAUSDT,0.0002157745334826718,-0.1583934989799607,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-14 22:45:00+00:00,BNBUSDT,-0.00015892846981100316,-0.1585524274497717,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-14 22:45:00+00:00,LINKUSDT,0.007941164895269772,-0.1506112625545019,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-14 22:45:00+00:00,SOLUSDT,0.013053841185853534,-0.13755742136864837,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-17 11:15:00+00:00,BNBUSDT,0.02612004722220975,-0.11143737414643862,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-29 21:45:00+00:00,ADAUSDT,0.008244588301363678,-0.10319278584507494,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-29 21:45:00+00:00,AVAXUSDT,0.005029555692121291,-0.09816323015295364,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-29 21:45:00+00:00,ETHUSDT,0.008182110192831573,-0.08998111996012206,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-29 21:45:00+00:00,LINKUSDT,0.018962527776905568,-0.07101859218321649,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-29 21:45:00+00:00,LTCUSDT,0.007825758114857664,-0.06319283406835882,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-29 21:45:00+00:00,SOLUSDT,0.011581123912884819,-0.051611710155474,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-10-29 21:45:00+00:00,XRPUSDT,-0.003294034734905171,-0.05490574489037917,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-03 18:30:00+00:00,ADAUSDT,0.015596481606829382,-0.03930926328354979,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-03 18:30:00+00:00,AVAXUSDT,0.02570148367484961,-0.013607779608700181,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-03 18:30:00+00:00,BNBUSDT,0.00910454079754355,-0.004503238811156631,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-03 18:30:00+00:00,LINKUSDT,0.016281956759177117,0.011778717948020486,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-03 18:30:00+00:00,LTCUSDT,0.007603657096378137,0.019382375044398624,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-03 18:30:00+00:00,SOLUSDT,0.0009993208927249427,0.020381695937123568,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-03 18:30:00+00:00,XRPUSDT,0.0012646573705567218,0.02164635330768029,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-04 08:30:00+00:00,BNBUSDT,-0.00016603438299931316,0.02148031892468098,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-04 08:30:00+00:00,SOLUSDT,0.0013992080303394613,0.022879526955020442,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-04 20:15:00+00:00,LINKUSDT,-0.019446288925095347,0.0034332380299250953,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-04 20:15:00+00:00,SOLUSDT,-0.023882871327839374,-0.02044963329791428,0
next_close,pure_horizon_12_single_position,False,base,-0.02,12,4.0,5.0,2025-11-05 04:30:00+00:00,ADAUSDT,0.0739798133126596,0.05353018001474532,0
