scenario_id,scenario_entry_mode,scenario_friction_mode,concurrent_cap,symbol_cap,selection_policy,account_allocation,trades_taken,trades_skipped,skip_rate,cumulative_return_units,average_trade_return_pct,median_trade_return_pct,win_rate,account_total_return_pct,cagr_pct,max_drawdown_pct,max_drawdown_units,sharpe_like,max_losing_streak,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,average_exposure_pct,max_exposure_pct,p95_exposure_pct,worst_month,worst_month_return_pct,best_month,best_month_contribution,best_symbol,best_symbol_contribution,positive_symbol_rate,liquidation_margin_risk_proxy
next_close_clusterstress_ccap10_scap1_symbol_order_alloc0.0025,next_close,cluster_stress,10,1,symbol_order,0.0025,588,378,0.391304347826087,3.2024256919258605,0.5446302197152824,0.40005951935351003,0.5459183673469388,0.802992352432863,0.13395159795945855,-0.7337155052442812,-2.9450170881512836,1.9807681336392469,16,2.989795918367347,9,7.0,0.7474489795918368,2.25,1.7500000000000002,2021-05,-0.4872317116995539,2021-02,0.4270276729050226,BNBUSDT,0.2590035225054544,0.7777777777777778,low
next_close_clusterstress_ccap10_scap1_largest_drop_alloc0.0025,next_close,cluster_stress,10,1,largest_drop,0.0025,588,378,0.391304347826087,3.2024256919258605,0.5446302197152824,0.40005951935351003,0.5459183673469388,0.802992352432863,0.13395159795945855,-0.7337155052442812,-2.9450170881512836,1.9807681336392469,16,2.989795918367347,9,7.0,0.7474489795918368,2.25,1.7500000000000002,2021-05,-0.4872317116995539,2021-02,0.4270276729050226,BNBUSDT,0.2590035225054544,0.7777777777777778,low
next_close_clusterstress_ccap10_scap1_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,1,liquidity_priority,0.0025,588,378,0.391304347826087,3.2024256919258605,0.5446302197152824,0.40005951935351003,0.5459183673469388,0.802992352432863,0.13395159795945855,-0.7337155052442812,-2.9450170881512836,1.9807681336392469,16,2.989795918367347,9,7.0,0.7474489795918368,2.25,1.7500000000000002,2021-05,-0.4872317116995539,2021-02,0.4270276729050226,BNBUSDT,0.2590035225054544,0.7777777777777778,low
next_close_clusterstress_ccap10_scap2_symbol_order_alloc0.0025,next_close,cluster_stress,10,2,symbol_order,0.0025,676,290,0.3002070393374741,6.033231803976553,0.892489911830851,0.555616067418745,0.5591715976331361,1.5186106515560516,0.2525812129334559,-0.7397907790853142,-2.9694357661058355,3.2191887186728265,17,3.671597633136095,10,9.0,0.9178994082840237,2.5,2.25,2021-05,-0.3526412488805697,2022-05,0.29313413842590413,SOLUSDT,0.20719467973481068,0.8888888888888888,low
next_close_clusterstress_ccap10_scap2_largest_drop_alloc0.0025,next_close,cluster_stress,10,2,largest_drop,0.0025,676,290,0.3002070393374741,6.968237891802832,1.0308044218643242,0.555616067418745,0.5547337278106509,1.7561295120598563,0.291801342987541,-0.6993301529310214,-2.8063232685226307,3.6307829531585796,17,3.671597633136095,10,9.0,0.9178994082840237,2.5,2.25,2021-05,-0.31202281213397187,2022-05,0.27364686418889356,AVAXUSDT,0.23795020950269616,0.7777777777777778,low
next_close_clusterstress_ccap10_scap2_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,2,liquidity_priority,0.0025,676,290,0.3002070393374741,6.033231803976553,0.892489911830851,0.555616067418745,0.5591715976331361,1.5186106515560516,0.2525812129334559,-0.7397907790853142,-2.9694357661058355,3.2191887186728265,17,3.671597633136095,10,9.0,0.9178994082840237,2.5,2.25,2021-05,-0.3526412488805697,2022-05,0.29313413842590413,SOLUSDT,0.20719467973481068,0.8888888888888888,low
next_close_clusterstress_ccap10_scapunlimited_symbol_order_alloc0.0025,next_close,cluster_stress,10,unlimited,symbol_order,0.0025,678,288,0.2981366459627329,6.2053091945847525,0.9152373443340344,0.5768705474826901,0.56047197640118,1.5622860199969724,0.2597988053410605,-0.7291349520780588,-2.92648838323971,3.3025142699397736,17,3.685840707964602,10,9.0,0.9214601769911506,2.5,2.25,2021-05,-0.34194386042121216,2022-05,0.28493926160150035,BNBUSDT,0.2081148104033781,0.8888888888888888,low
next_close_clusterstress_ccap10_scapunlimited_largest_drop_alloc0.0025,next_close,cluster_stress,10,unlimited,largest_drop,0.0025,678,288,0.2981366459627329,7.1464775647504615,1.054052738163785,0.6399358800189449,0.5589970501474927,1.8014739465796792,0.2992801432977643,-0.6993301529310658,-2.8063232685226307,3.712565715066685,17,3.685840707964602,10,9.0,0.9214601769911506,2.5,2.25,2021-05,-0.31202281213397187,2022-05,0.2667589697853542,AVAXUSDT,0.24685964579047576,0.7777777777777778,low
next_close_clusterstress_ccap10_scapunlimited_liquidity_priority_alloc0.0025,next_close,cluster_stress,10,unlimited,liquidity_priority,0.0025,678,288,0.2981366459627329,6.2053091945847525,0.9152373443340344,0.5768705474826901,0.56047197640118,1.5622860199969724,0.2597988053410605,-0.7291349520780588,-2.92648838323971,3.3025142699397736,17,3.685840707964602,10,9.0,0.9214601769911506,2.5,2.25,2021-05,-0.34194386042121216,2022-05,0.28493926160150035,BNBUSDT,0.2081148104033781,0.8888888888888888,low
next_close_clusterstress_ccap15_scap1_symbol_order_alloc0.0025,next_close,cluster_stress,15,1,symbol_order,0.0025,588,378,0.391304347826087,3.2024256919258605,0.5446302197152824,0.40005951935351003,0.5459183673469388,0.802992352432863,0.13395159795945855,-0.7337155052442812,-2.9450170881512836,1.9807681336392469,16,2.989795918367347,9,7.0,0.7474489795918368,2.25,1.7500000000000002,2021-05,-0.4872317116995539,2021-02,0.4270276729050226,BNBUSDT,0.2590035225054544,0.7777777777777778,low
next_close_clusterstress_ccap15_scap1_largest_drop_alloc0.0025,next_close,cluster_stress,15,1,largest_drop,0.0025,588,378,0.391304347826087,3.2024256919258605,0.5446302197152824,0.40005951935351003,0.5459183673469388,0.802992352432863,0.13395159795945855,-0.7337155052442812,-2.9450170881512836,1.9807681336392469,16,2.989795918367347,9,7.0,0.7474489795918368,2.25,1.7500000000000002,2021-05,-0.4872317116995539,2021-02,0.4270276729050226,BNBUSDT,0.2590035225054544,0.7777777777777778,low
next_close_clusterstress_ccap15_scap1_liquidity_priority_alloc0.0025,next_close,cluster_stress,15,1,liquidity_priority,0.0025,588,378,0.391304347826087,3.2024256919258605,0.5446302197152824,0.40005951935351003,0.5459183673469388,0.802992352432863,0.13395159795945855,-0.7337155052442812,-2.9450170881512836,1.9807681336392469,16,2.989795918367347,9,7.0,0.7474489795918368,2.25,1.7500000000000002,2021-05,-0.4872317116995539,2021-02,0.4270276729050226,BNBUSDT,0.2590035225054544,0.7777777777777778,low
