scenario_id,scenario_entry_mode,scenario_friction_mode,concurrent_cap,symbol_cap,selection_policy,account_allocation,symbol,trades_taken,trades_skipped,skip_rate,cumulative_return_units,average_trade_return_pct,median_trade_return_pct,win_rate,account_total_return_pct,cagr_pct,max_drawdown_pct,max_drawdown_units,sharpe_like,max_losing_streak,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,average_exposure_pct,max_exposure_pct,p95_exposure_pct,worst_month,worst_month_return_pct,best_month,best_month_contribution,best_symbol,best_symbol_contribution,positive_symbol_rate,liquidation_margin_risk_proxy
next_close_base_ccapunlimited_scap2_largest_drop_alloc0.005,next_close,base,unlimited,2,largest_drop,0.005,ADAUSDT,101,0,0.0,1.519645128016625,1.5045991366501237,1.42625663877304,0.6138613861386139,0.7619697537103454,0.12863713411759292,-0.18334839747647935,-0.3668720061852233,2.0024014042230527,4,0.7376237623762376,2,2.0,0.3688118811881188,1.0,1.0,2025-02,-0.18334839747646825,2025-10,0.2557661418148232,ADAUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scap2_largest_drop_alloc0.005,next_close,base,unlimited,2,largest_drop,0.005,BNBUSDT,78,0,0.0,1.5638211123491619,2.004898861986105,1.6426490947294954,0.6153846153846154,0.7843862450874317,0.13241823548844067,-0.20767217543543603,-0.4155503847493419,2.3518818043794743,5,0.8333333333333334,2,2.0,0.4166666666666667,1.0,1.0,2021-05,-0.03662693398118755,2021-02,0.2659866040735977,BNBUSDT,1.0000000000000004,1.0,low
next_close_base_ccapunlimited_scap2_largest_drop_alloc0.005,next_close,base,unlimited,2,largest_drop,0.005,ETHUSDT,76,0,0.0,0.8362614460051827,1.100344007901556,0.502092834523615,0.6052631578947368,0.4185705672204776,0.07076901592759643,-0.1655066542406325,-0.33116464289653025,1.4290423679792623,3,0.7368421052631579,2,2.0,0.3684210526315789,1.0,1.0,2021-04,-0.02269828198115942,2021-05,0.3603144768808227,ETHUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scap2_largest_drop_alloc0.005,next_close,base,unlimited,2,largest_drop,0.005,LINKUSDT,110,0,0.0,1.996644554884504,1.8151314135313672,0.493017836049965,0.5454545454545454,1.0023514348195928,0.16906258530702267,-0.2671245959607882,-0.5347372688711852,2.3215376753507146,5,0.8090909090909091,2,2.0,0.40454545454545454,1.0,1.0,2020-03,-0.08238579339697738,2021-04,0.19643470405498356,LINKUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scap2_largest_drop_alloc0.005,next_close,base,unlimited,2,largest_drop,0.005,BTCUSDT,38,0,0.0,0.2054861608237611,0.5407530547993713,0.9719881211731951,0.6842105263157895,0.1026964064948066,0.017385943584979913,-0.1296345447327596,-0.2593009008005734,0.7243035324131148,3,0.6842105263157895,2,2.0,0.34210526315789475,1.0,1.0,2020-03,-0.06499198303751008,2021-05,0.6062691133464253,BTCUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scap2_largest_drop_alloc0.005,next_close,base,unlimited,2,largest_drop,0.005,AVAXUSDT,107,0,0.0,2.0338973721878535,1.900838665596125,1.80350161257717,0.6355140186915887,1.021160073505878,0.19571902978516853,-0.42891294899568555,-0.8590928668979219,2.3610981268485154,5,0.8177570093457944,2,2.0,0.4088785046728972,1.0,1.0,2021-05,-0.29747673662091634,2022-05,0.41986872438239436,AVAXUSDT,1.0000000000000002,1.0,low
next_close_base_ccapunlimited_scap2_largest_drop_alloc0.005,next_close,base,unlimited,2,largest_drop,0.005,SOLUSDT,84,0,0.0,1.6534090319659032,1.9683440856736942,0.858218810887045,0.5833333333333334,0.8292140275533821,0.15905318477529296,-0.2288694239184763,-0.4579555794656901,1.971144998941455,4,0.8333333333333334,2,2.0,0.4166666666666667,1.0,1.0,2021-06,-0.08830786832736415,2024-08,0.23315188589634905,SOLUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,base,unlimited,2,liquidity_priority,0.005,XRPUSDT,100,0,0.0,2.025734586971149,2.025734586971149,1.364323495856255,0.67,1.0174525862251427,0.16957652823865743,-0.09320256815444905,-0.1864051363088888,3.1719236764783743,3,0.76,2,2.0,0.38,1.0,1.0,2021-06,-0.017660361473159636,2021-12,0.17018220843708706,XRPUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,base,unlimited,2,liquidity_priority,0.005,LTCUSDT,87,0,0.0,0.17576328637682284,0.20202676595037108,0.78208099692073,0.5862068965517241,0.08760729809220713,0.014664062269909017,-0.19213170109948496,-0.38420810363071245,0.3496575019814929,4,0.7758620689655172,2,2.0,0.3879310344827586,1.0,1.0,2020-03,-0.1446085841023459,2024-04,0.7501664525317189,LTCUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,base,unlimited,2,liquidity_priority,0.005,ADAUSDT,101,0,0.0,1.519645128016625,1.5045991366501237,1.42625663877304,0.6138613861386139,0.7619697537103454,0.12863713411759292,-0.18334839747647935,-0.3668720061852233,2.0024014042230527,4,0.7376237623762376,2,2.0,0.3688118811881188,1.0,1.0,2025-02,-0.18334839747646825,2025-10,0.2557661418148232,ADAUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,base,unlimited,2,liquidity_priority,0.005,BTCUSDT,38,0,0.0,0.2054861608237611,0.5407530547993713,0.9719881211731951,0.6842105263157895,0.1026964064948066,0.017385943584979913,-0.1296345447327596,-0.2593009008005734,0.7243035324131148,3,0.6842105263157895,2,2.0,0.34210526315789475,1.0,1.0,2020-03,-0.06499198303751008,2021-05,0.6062691133464253,BTCUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,base,unlimited,2,liquidity_priority,0.005,ETHUSDT,76,0,0.0,0.8362614460051827,1.100344007901556,0.502092834523615,0.6052631578947368,0.4185705672204776,0.07076901592759643,-0.1655066542406325,-0.33116464289653025,1.4290423679792623,3,0.7368421052631579,2,2.0,0.3684210526315789,1.0,1.0,2021-04,-0.02269828198115942,2021-05,0.3603144768808227,ETHUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,base,unlimited,2,liquidity_priority,0.005,BNBUSDT,78,0,0.0,1.5638211123491619,2.004898861986105,1.6426490947294954,0.6153846153846154,0.7843862450874317,0.13241823548844067,-0.20767217543543603,-0.4155503847493419,2.3518818043794743,5,0.8333333333333334,2,2.0,0.4166666666666667,1.0,1.0,2021-05,-0.03662693398118755,2021-02,0.2659866040735977,BNBUSDT,1.0000000000000004,1.0,low
next_close_base_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,base,unlimited,2,liquidity_priority,0.005,LINKUSDT,110,0,0.0,1.996644554884504,1.8151314135313672,0.493017836049965,0.5454545454545454,1.0023514348195928,0.16906258530702267,-0.2671245959607882,-0.5347372688711852,2.3215376753507146,5,0.8090909090909091,2,2.0,0.40454545454545454,1.0,1.0,2020-03,-0.08238579339697738,2021-04,0.19643470405498356,LINKUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,base,unlimited,2,liquidity_priority,0.005,AVAXUSDT,107,0,0.0,2.0338973721878535,1.900838665596125,1.80350161257717,0.6355140186915887,1.021160073505878,0.19571902978516853,-0.42891294899568555,-0.8590928668979219,2.3610981268485154,5,0.8177570093457944,2,2.0,0.4088785046728972,1.0,1.0,2021-05,-0.29747673662091634,2022-05,0.41986872438239436,AVAXUSDT,1.0000000000000002,1.0,low
next_close_base_ccapunlimited_scap2_liquidity_priority_alloc0.005,next_close,base,unlimited,2,liquidity_priority,0.005,SOLUSDT,84,0,0.0,1.6534090319659032,1.9683440856736942,0.858218810887045,0.5833333333333334,0.8292140275533821,0.15905318477529296,-0.2288694239184763,-0.4579555794656901,1.971144998941455,4,0.8333333333333334,2,2.0,0.4166666666666667,1.0,1.0,2021-06,-0.08830786832736415,2024-08,0.23315188589634905,SOLUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,base,unlimited,unlimited,symbol_order,0.005,XRPUSDT,116,0,0.0,3.5083857621109638,3.024470484578417,2.73158599319397,0.6896551724137931,1.7687161379672522,0.2938775729931953,-0.12138626145076215,-0.2428206269792307,4.3550561306448365,3,1.1551724137931034,5,4.0,0.5775862068965517,2.5,2.0,2021-06,-0.017660361473159636,2021-05,0.23407578195631795,XRPUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,base,unlimited,unlimited,symbol_order,0.005,LTCUSDT,107,0,0.0,1.510690602660881,1.4118603763185804,1.09413413355014,0.6355140186915887,0.7575763737095231,0.1264542175997807,-0.11724467406254435,-0.2345223097135855,2.174561057817485,4,1.2102803738317758,5,3.0,0.6051401869158879,2.5,1.5,2025-02,-0.057719186281302015,2021-05,0.5314966059073273,LTCUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,base,unlimited,unlimited,symbol_order,0.005,ADAUSDT,129,0,0.0,4.561628678203472,3.5361462621732342,2.1764757348203703,0.6589147286821705,2.3051784955369525,0.38670833865759313,-0.17543448408342543,-0.3510163631335259,4.01197933094946,4,1.3682170542635659,6,4.0,0.6841085271317829,3.0,2.0,2025-02,-0.15180209316379978,2021-05,0.3891668890630947,ADAUSDT,0.9999999999999998,1.0,low
next_close_base_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,base,unlimited,unlimited,symbol_order,0.005,BTCUSDT,48,0,0.0,1.229109286805464,2.560644347511383,1.35072601231911,0.7291666666666666,0.616083434791137,0.10407806882100079,-0.10194672883943046,-0.2039128204969531,2.395954323490213,2,1.3541666666666667,6,4.0,0.6770833333333334,3.0,2.0,2021-01,-0.038411802934246175,2020-03,0.48856811571998193,BTCUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,base,unlimited,unlimited,symbol_order,0.005,ETHUSDT,97,0,0.0,2.0101890456372176,2.0723598408631108,1.16072458232269,0.6288659793814433,1.009402732863296,0.17024695362188869,-0.15532815565210134,-0.3107765961317821,2.6712321347778225,5,1.3453608247422681,5,4.0,0.6726804123711341,2.5,2.0,2021-01,-0.03601718300173529,2021-05,0.45035022972706695,ETHUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,base,unlimited,unlimited,symbol_order,0.005,BNBUSDT,96,0,0.0,2.8722031138814135,2.9918782436264726,2.04874647655627,0.6458333333333334,1.4455034873727124,0.24336331518430843,-0.26785141554113157,-0.536168353106752,3.4878714944297733,5,1.375,6,4.0,0.6875,3.0,2.0,2021-01,-0.03340526959818568,2020-03,0.29885443235851883,BNBUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,base,unlimited,unlimited,symbol_order,0.005,LINKUSDT,143,0,0.0,4.058988907685594,2.838453781598317,1.62819567591771,0.6013986013986014,2.048714814789787,0.34406820120238546,-0.23329278863435388,-0.4669154307609138,3.906257571507225,5,1.479020979020979,7,4.0,0.7395104895104895,3.5000000000000004,2.0,2025-02,-0.06743748296651475,2020-03,0.21898703523149624,LINKUSDT,0.9999999999999998,1.0,low
next_close_base_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,base,unlimited,unlimited,symbol_order,0.005,AVAXUSDT,131,0,0.0,4.048549277612163,3.09049563176501,2.461461236925,0.6717557251908397,2.0434248461468574,0.39005602830948227,-0.2909661571258937,-0.5823225801636243,3.96772890230422,5,1.2557251908396947,5,3.0,0.6278625954198473,2.5,1.5,2025-02,-0.14342377577305498,2022-05,0.2658152906580786,AVAXUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scapunlimited_symbol_order_alloc0.005,next_close,base,unlimited,unlimited,symbol_order,0.005,SOLUSDT,99,0,0.0,3.0983306537094397,3.129626922938828,1.87907492644111,0.5959595959595959,1.5596967134771988,0.29829574993203156,-0.18787514815183926,-0.37591836117026634,2.9269496234804446,4,1.2272727272727273,5,3.1499999999999773,0.6136363636363636,2.5,1.5749999999999886,2021-06,-0.08830786832736415,2021-05,0.38117254638386044,SOLUSDT,1.0,1.0,low
next_close_base_ccapunlimited_scapunlimited_largest_drop_alloc0.005,next_close,base,unlimited,unlimited,largest_drop,0.005,XRPUSDT,116,0,0.0,3.5083857621109638,3.024470484578417,2.73158599319397,0.6896551724137931,1.7687161379672522,0.2938775729931953,-0.12138626145076215,-0.2428206269792307,4.3550561306448365,3,1.1551724137931034,5,4.0,0.5775862068965517,2.5,2.0,2021-06,-0.017660361473159636,2021-05,0.23407578195631795,XRPUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scapunlimited_largest_drop_alloc0.005,next_close,base,unlimited,unlimited,largest_drop,0.005,LTCUSDT,107,0,0.0,1.510690602660881,1.4118603763185804,1.09413413355014,0.6355140186915887,0.7575763737095231,0.1264542175997807,-0.11724467406254435,-0.2345223097135855,2.174561057817485,4,1.2102803738317758,5,3.0,0.6051401869158879,2.5,1.5,2025-02,-0.057719186281302015,2021-05,0.5314966059073273,LTCUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scapunlimited_largest_drop_alloc0.005,next_close,base,unlimited,unlimited,largest_drop,0.005,ADAUSDT,129,0,0.0,4.561628678203472,3.5361462621732342,2.1764757348203703,0.6589147286821705,2.3051784955369525,0.38670833865759313,-0.17543448408342543,-0.3510163631335259,4.01197933094946,4,1.3682170542635659,6,4.0,0.6841085271317829,3.0,2.0,2025-02,-0.15180209316379978,2021-05,0.3891668890630947,ADAUSDT,0.9999999999999998,1.0,low
next_close_base_ccapunlimited_scapunlimited_largest_drop_alloc0.005,next_close,base,unlimited,unlimited,largest_drop,0.005,BNBUSDT,96,0,0.0,2.8722031138814135,2.9918782436264726,2.04874647655627,0.6458333333333334,1.4455034873727124,0.24336331518430843,-0.26785141554113157,-0.536168353106752,3.4878714944297733,5,1.375,6,4.0,0.6875,3.0,2.0,2021-01,-0.03340526959818568,2020-03,0.29885443235851883,BNBUSDT,0.9999999999999999,1.0,low
next_close_base_ccapunlimited_scapunlimited_largest_drop_alloc0.005,next_close,base,unlimited,unlimited,largest_drop,0.005,ETHUSDT,97,0,0.0,2.0101890456372176,2.0723598408631108,1.16072458232269,0.6288659793814433,1.009402732863296,0.17024695362188869,-0.15532815565210134,-0.3107765961317821,2.6712321347778225,5,1.3453608247422681,5,4.0,0.6726804123711341,2.5,2.0,2021-01,-0.03601718300173529,2021-05,0.45035022972706695,ETHUSDT,1.0,1.0,low
