scenario_id,scenario_entry_mode,scenario_friction_mode,concurrent_cap,symbol_cap,selection_policy,account_allocation,year,trades_taken,trades_skipped,skip_rate,cumulative_return_units,average_trade_return_pct,median_trade_return_pct,win_rate,account_total_return_pct,cagr_pct,max_drawdown_pct,max_drawdown_units,sharpe_like,max_losing_streak,average_concurrent_positions,max_concurrent_positions,p95_concurrent_positions,average_exposure_pct,max_exposure_pct,p95_exposure_pct,worst_month,worst_month_return_pct,best_month,best_month_contribution,best_symbol,best_symbol_contribution,positive_symbol_rate,liquidation_margin_risk_proxy
next_close_stress_ccapunlimited_scapunlimited_largest_drop_alloc0.0025,next_close,stress,unlimited,unlimited,largest_drop,0.0025,2025,80,0,0.0,0.9618812479603528,1.202351559950441,0.785219377737335,0.6,0.24057293676735814,0.3055431053600399,-0.24950572363484635,-0.9990332344100441,1.2500157510955867,8,6.3,25,21.0,1.575,6.25,5.25,2025-02,-0.23323582747252214,2025-10,1.7712546646430753,ADAUSDT,0.34824439503090004,0.6666666666666666,low
next_close_stress_ccapunlimited_scapunlimited_largest_drop_alloc0.0025,next_close,stress,unlimited,unlimited,largest_drop,0.0025,2026,26,0,0.0,0.43653478157310116,1.6789799291273122,0.071222574028005,0.6153846153846154,0.10917992656214182,2.2389302506879094,-0.04296318586871628,-0.17188513273666026,2.277652160484055,5,2.8461538461538463,9,7.449999999999996,0.7115384615384616,2.25,1.862499999999999,2026-01,-0.021656695348271082,2026-02,1.1986174295715732,XRPUSDT,0.2645202891654203,1.0,low
next_close_stress_ccapunlimited_scapunlimited_liquidity_priority_alloc0.0025,next_close,stress,unlimited,unlimited,liquidity_priority,0.0025,2020,147,0,0.0,4.795507535849884,3.2622500243876766,1.24480105919624,0.6394557823129252,1.2054462411794198,1.4114913602448764,-0.49576032981079043,-1.9874914183421735,3.479452947077134,11,12.540816326530612,39,32.0,3.1352040816326534,9.75,8.0,2020-06,-0.008630065911963136,2020-03,0.881212141824616,LINKUSDT,0.2026267865886139,1.0,low
next_close_stress_ccapunlimited_scapunlimited_liquidity_priority_alloc0.0025,next_close,stress,unlimited,unlimited,liquidity_priority,0.0025,2021,464,0,0.0,12.52162545260774,2.698626175130978,1.908951357921715,0.6185344827586207,3.1786041594709102,3.4547102253322137,-0.4753073432112842,-1.9052520704612599,6.46731557245057,17,10.431034482758621,41,29.0,2.6077586206896552,10.25,7.249999999999999,2021-01,-0.10562695187054105,2021-05,0.6057535013029928,ADAUSDT,0.20558885309385957,1.0,low
next_close_stress_ccapunlimited_scapunlimited_liquidity_priority_alloc0.0025,next_close,stress,unlimited,unlimited,liquidity_priority,0.0025,2022,145,0,0.0,2.9557373291215097,2.038439537325179,0.9721686126373801,0.6,0.741444570406502,0.8233694771653921,-0.11827400942134858,-0.4731705539030999,3.626587997981432,6,4.541379310344827,20,15.0,1.1353448275862068,5.0,3.75,2022-02,-0.044352479048015425,2022-05,0.8865527653789411,AVAXUSDT,0.31917280994552527,1.0,low
next_close_stress_ccapunlimited_scapunlimited_liquidity_priority_alloc0.0025,next_close,stress,unlimited,unlimited,liquidity_priority,0.0025,2023,22,0,0.0,0.0752036340020936,0.3418347000095163,0.683403361401455,0.5,0.01879871514771647,0.03350137704221101,-0.034839560877764075,-0.13937844050542497,0.6594103841117919,8,2.590909090909091,8,6.850000000000001,0.6477272727272727,2.0,1.7125000000000006,2023-06,-0.03483956087775297,2023-08,2.9540614275288526,LTCUSDT,0.8712738607155635,0.5555555555555556,low
next_close_stress_ccapunlimited_scapunlimited_liquidity_priority_alloc0.0025,next_close,stress,unlimited,unlimited,liquidity_priority,0.0025,2024,82,0,0.0,3.3856105626684965,4.128793369107923,3.4524204407785155,0.8292682926829268,0.8499031510170285,1.0728947850478843,-0.04397079130615822,-0.17591290665063442,8.66156025831503,4,6.341463414634147,26,21.849999999999994,1.5853658536585367,6.5,5.462499999999999,2024-11,-0.006248868746672187,2024-04,0.6243170111327826,AVAXUSDT,0.252796698692458,1.0,low
next_close_stress_ccapunlimited_scapunlimited_liquidity_priority_alloc0.0025,next_close,stress,unlimited,unlimited,liquidity_priority,0.0025,2025,80,0,0.0,0.9618812479603528,1.202351559950441,0.785219377737335,0.6,0.24057293676735814,0.3055431053600399,-0.24950572363484635,-0.9990332344100441,1.2500157510955867,8,6.3,25,21.0,1.575,6.25,5.25,2025-02,-0.23323582747252214,2025-10,1.7712546646430753,ADAUSDT,0.34824439503090004,0.6666666666666666,low
next_close_stress_ccapunlimited_scapunlimited_liquidity_priority_alloc0.0025,next_close,stress,unlimited,unlimited,liquidity_priority,0.0025,2026,26,0,0.0,0.43653478157310116,1.6789799291273122,0.071222574028005,0.6153846153846154,0.10917992656214182,2.2389302506879094,-0.04296318586871628,-0.17188513273666026,2.277652160484055,5,2.8461538461538463,9,7.449999999999996,0.7115384615384616,2.25,1.862499999999999,2026-01,-0.021656695348271082,2026-02,1.1986174295715732,XRPUSDT,0.2645202891654203,1.0,low
next_close_clusterstress_ccap5_scap1_symbol_order_alloc0.0025,next_close,cluster_stress,5,1,symbol_order,0.0025,2020,58,0,0.0,0.216782263559853,0.3737625233790569,0.04311852030764998,0.5,0.05403726827697408,0.06322699443095381,-0.2781459256872343,-1.1138894566620248,0.28910968407000043,10,2.1551724137931036,5,5.0,0.5387931034482759,1.25,1.25,2020-03,-0.05383652603624389,2020-12,1.9613613074564924,BNBUSDT,1.6223419361370923,0.6666666666666666,low
next_close_clusterstress_ccap5_scap1_symbol_order_alloc0.0025,next_close,cluster_stress,5,1,symbol_order,0.0025,2021,195,0,0.0,0.9178931961465906,0.4707144595623542,1.14716066103281,0.5692307692307692,0.22944929249870682,0.2490697332578895,-0.4541063817512958,-1.820039380519345,0.9579083508885932,11,2.1307692307692307,5,5.0,0.5326923076923077,1.25,1.25,2021-05,-0.26989228284425293,2021-02,1.244274867719295,ADAUSDT,0.4444310260945858,0.5555555555555556,low
next_close_clusterstress_ccap5_scap1_symbol_order_alloc0.0025,next_close,cluster_stress,5,1,symbol_order,0.0025,2022,95,0,0.0,0.7801509947749955,0.8212115734473637,-0.08752766566219,0.47368421052631576,0.1951049695408047,0.21659790476262764,-0.11281040460230374,-0.45143261857555983,1.2478027658922537,7,1.9526315789473685,5,4.0,0.4881578947368422,1.25,1.0,2022-02,-0.03436634122074844,2022-05,0.9546499605608719,AVAXUSDT,0.3218666031435429,0.8888888888888888,low
next_close_clusterstress_ccap5_scap1_symbol_order_alloc0.0025,next_close,cluster_stress,5,1,symbol_order,0.0025,2023,18,0,0.0,-0.0349891338858499,-0.19438407714361056,-0.8005891594678901,0.4444444444444444,-0.008750070663432474,-0.015591908372802887,-0.037773642279193,-0.15111838511562842,-0.3387469501469103,7,1.7777777777777777,5,4.25,0.4444444444444444,1.25,1.0625,2023-06,-0.037773642279193,2023-08,,ETHUSDT,,0.5,low
next_close_clusterstress_ccap5_scap1_symbol_order_alloc0.0025,next_close,cluster_stress,5,1,symbol_order,0.0025,2024,47,0,0.0,1.1864064322904269,2.5242690048732483,1.9511630479854702,0.7659574468085106,0.2970132948998172,0.3747531295959394,-0.01685315598312087,-0.0674161273425643,4.738710012180683,4,2.24468085106383,5,5.0,0.5611702127659575,1.25,1.25,2024-11,-0.006248868746672187,2024-04,0.4727674061107927,AVAXUSDT,0.26954722686737065,1.0,low
