symbol,timeframe,entry_mode,filter_name,event_threshold,min_simultaneous_drops,exit_model,friction_case,signal_time,entry_time,exit_time,signal_return,entry_price,exit_price,atr14_prior,realized_vol_96,realized_vol_threshold,simultaneous_down_2pct_count,btc_return_24h,ema50_slope_24,ema200_slope_24,horizon_bars,exit_reason,exit_legs,gross_return,fee_return,net_return,net_return_pct,taker_fee_bps_per_side,slippage_bps_per_side
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 04:00:00+00:00,-0.04249134948096889,0.7040518499999999,0.7059468500000001,0.0037714285714285844,0.0054284806967438886,0.0049635391110473435,7.0,-0.030816975529353474,-0.014578020860349872,-0.0067787328183528395,12,horizon,horizon:1.0@2025-05-30T04:00:00+00:00,0.0026915631284829544,0.0008,0.0018915631284829543,0.18915631284829543,4.0,5.0
AVAXUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 04:00:00+00:00,-0.03331978870377894,21.624807,21.697146,0.13307142857142779,0.005228130889232686,0.0050416837747304065,7.0,-0.030816975529353474,-0.01821541859817788,-0.007805309451130782,12,horizon,horizon:1.0@2025-05-30T04:00:00+00:00,0.0033451859246651505,0.0008,0.00254518592466515,0.25451859246651504,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 04:00:00+00:00,-0.040629795183134254,14.566279499999998,14.616688000000002,0.07821428571428589,0.0055043745473284085,0.004891884555945384,7.0,-0.030816975529353474,-0.01775005741763236,-0.007729771936520247,12,horizon,horizon:1.0@2025-05-30T04:00:00+00:00,0.0034606297373329653,0.0008,0.002660629737332965,0.2660629737332965,4.0,5.0
LTCUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 04:00:00+00:00,-0.031129240017174653,91.20558,91.57419000000002,0.4399999999999987,0.004718035733056556,0.004519827208214209,7.0,-0.030816975529353474,-0.014967660502737234,-0.005085776120285601,12,horizon,horizon:1.0@2025-05-30T04:00:00+00:00,0.004041529038026237,0.0008,0.0032415290380262366,0.3241529038026237,4.0,5.0
XRPUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-05-30 00:45:00+00:00,2025-05-30 01:00:00+00:00,2025-05-30 04:00:00+00:00,-0.035754239942721755,2.18719305,2.20779555,0.009685714285714297,0.004454540480351685,0.0038258221868818047,7.0,-0.030816975529353474,-0.008422966238170515,-0.0032402548231914574,12,horizon,horizon:1.0@2025-05-30T04:00:00+00:00,0.009419607473606595,0.0008,0.008619607473606596,0.8619607473606596,4.0,5.0
AVAXUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-06-13 00:00:00+00:00,2025-06-13 00:15:00+00:00,2025-06-13 03:15:00+00:00,-0.03053774050320668,19.418704499999997,18.9255325,0.1464285714285715,0.0049727511745309115,0.004753377949262742,5.0,-0.039579209539538196,-0.021099297526063987,-0.010243154996496862,12,horizon,horizon:1.0@2025-06-13T03:15:00+00:00,-0.02539675084916182,0.0008,-0.026196750849161822,-2.619675084916182,4.0,5.0
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-06-22 13:15:00+00:00,2025-06-22 13:30:00+00:00,2025-06-22 16:30:00+00:00,-0.03098643197653106,0.5276637,0.52223875,0.004500000000000004,0.005753544555330099,0.003817322637360263,7.0,-0.02709876757239893,-0.014559955599899421,-0.011017267282333543,12,horizon,horizon:1.0@2025-06-22T16:30:00+00:00,-0.010281074858854211,0.0008,-0.01108107485885421,-1.108107485885421,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-06-22 13:15:00+00:00,2025-06-22 13:30:00+00:00,2025-06-22 16:30:00+00:00,-0.03447984450266195,11.4087015,11.340327,0.09150000000000004,0.006093866083807626,0.004266825048428107,7.0,-0.02709876757239893,-0.011087759282148557,-0.010028549291643318,12,horizon,horizon:1.0@2025-06-22T16:30:00+00:00,-0.005993188620107115,0.0008,-0.006793188620107115,-0.6793188620107116,4.0,5.0
SOLUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-06-22 13:15:00+00:00,2025-06-22 13:30:00+00:00,2025-06-22 16:30:00+00:00,-0.03319972774710722,127.58375999999998,128.85554,0.9671428571428545,0.00589916540629187,0.0038176131576252944,7.0,-0.02709876757239893,-0.013813004301039045,-0.009780898703553143,12,horizon,horizon:1.0@2025-06-22T16:30:00+00:00,0.009968196579251298,0.0008,0.0091681965792513,0.91681965792513,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-09-22 06:00:00+00:00,2025-09-22 06:15:00+00:00,2025-09-22 09:15:00+00:00,-0.030454042081949018,21.142566,21.235377,0.12550000000000036,0.004518579832411243,0.0038021676655633422,4.0,-0.024218918075930462,-0.02667023315938377,-0.010731105440539235,12,horizon,horizon:1.0@2025-09-22T09:15:00+00:00,0.004389769907777508,0.0008,0.0035897699077775073,0.35897699077775075,4.0,5.0
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,-0.07241691452217758,0.6509252999999999,0.6490753,0.0061714285714285656,0.008482307836338876,0.003426032599037933,9.0,-0.05656885763523434,-0.03202689663865621,-0.011285706547353058,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.0028421079961094,0.0008,-0.0036421079961094,-0.36421079961094,4.0,5.0
AVAXUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,-0.05940333320793045,23.0585235,20.815587,0.21635714285714286,0.007273888867493024,0.004565410309467719,9.0,-0.05656885763523434,-0.03672380274106746,-0.013181322004288232,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.09727147100290268,0.0008,-0.09807147100290267,-9.807147100290267,4.0,5.0
ETHUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,-0.03718226910246858,3724.911525,3865.056505,35.57857142857146,0.005965334954092415,0.0026914251964996277,9.0,-0.05656885763523434,-0.04125472492667104,-0.01584724606992738,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.03762370704898821,0.0008,0.03682370704898821,3.6823707048988212,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,-0.05279246930952497,17.966979,17.4322795,0.20178571428571423,0.00763259905576517,0.003644897095566316,9.0,-0.05656885763523434,-0.041410668298275666,-0.011556679114897883,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,-0.02976012272291284,0.0008,-0.030560122722912843,-3.056012272291284,4.0,5.0
SOLUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,-0.05049433325295394,185.25258,188.62564,1.9157142857142893,0.007114927568045738,0.003545703080535848,9.0,-0.05656885763523434,-0.03621930110109306,-0.012998622519316605,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.01820789756342389,0.0008,0.01740789756342389,1.7407897563423889,4.0,5.0
XRPUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,2025-10-11 00:00:00+00:00,-0.07304393033532619,2.29104495,2.3621183500000003,0.022535714285714294,0.008472858078408767,0.002611941896434798,9.0,-0.05656885763523434,-0.025810284602338363,-0.009585790194195476,12,horizon,horizon:1.0@2025-10-11T00:00:00+00:00,0.031022263443587272,0.0008,0.03022226344358727,3.022226344358727,4.0,5.0
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-11 00:15:00+00:00,-0.0929875923602399,0.46103039999999995,0.64277845,0.011085714285714286,0.012630451669264752,0.0034263437789379923,8.0,-0.07562953168843412,-0.0381706938236972,-0.013040450673811543,12,horizon,horizon:1.0@2025-10-11T00:15:00+00:00,0.3942214005844302,0.0008,0.3934214005844302,39.34214005844302,4.0,5.0
AVAXUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-11 00:15:00+00:00,-0.07819374450043992,18.087038999999997,21.105442,0.3780000000000001,0.01070140488896238,0.004565410309467719,8.0,-0.07562953168843412,-0.0418369063014471,-0.014700045594266298,12,horizon,horizon:1.0@2025-10-11T00:15:00+00:00,0.16688209717466762,0.0008,0.1660820971746676,16.60820971746676,4.0,5.0
BNBUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-11 00:15:00+00:00,-0.07141249155806784,984.3019049999999,1113.2031200000001,13.349285714285722,0.008803682508787129,0.0031595941701452247,8.0,-0.07562953168843412,-0.019543666542514382,-0.007648826479558668,12,horizon,horizon:1.0@2025-10-11T00:15:00+00:00,0.13095699027423935,0.0008,0.13015699027423933,13.015699027423933,4.0,5.0
ETHUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-11 00:15:00+00:00,-0.03666721866299594,3619.24872,3841.9280750000003,47.191428571428624,0.006953349808944342,0.002691549720855135,8.0,-0.07562953168843412,-0.04448136553646831,-0.01690145167451318,12,horizon,horizon:1.0@2025-10-11T00:15:00+00:00,0.06152640291601741,0.0008,0.06072640291601741,6.072640291601742,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-11 00:15:00+00:00,-0.08006761948670671,13.024509,17.413289000000002,0.3032857142857142,0.011089376293696163,0.0036452140795922103,8.0,-0.07562953168843412,-0.0471660727012464,-0.013326400484967915,12,horizon,horizon:1.0@2025-10-11T00:15:00+00:00,0.3369631822589245,0.0008,0.3361631822589245,33.61631822589245,4.0,5.0
SOLUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-11 00:15:00+00:00,-0.0595286468915075,174.14703,187.53618500000002,2.866428571428575,0.009273025716983279,0.0035460615910989394,8.0,-0.07562953168843412,-0.040701924990060645,-0.014356333226628215,12,horizon,horizon:1.0@2025-10-11T00:15:00+00:00,0.07688419951807401,0.0008,0.07608419951807402,7.608419951807402,4.0,5.0
XRPUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:00:00+00:00,2025-10-10 21:15:00+00:00,2025-10-11 00:15:00+00:00,-0.08264562134444364,1.944972,2.3738125,0.042257142857142896,0.01187348947913065,0.0026123259858187964,8.0,-0.07562953168843412,-0.0318093240506887,-0.011257128430437136,12,horizon,horizon:1.0@2025-10-11T00:15:00+00:00,0.22048672165974637,0.0008,0.21968672165974634,21.968672165974635,4.0,5.0
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-11 00:30:00+00:00,-0.2917307101137412,0.59739855,0.64197885,0.017735714285714282,0.03213544639093022,0.003427550364392564,9.0,-0.09966050596732712,-0.052498709847497715,-0.016897485369519627,12,horizon,horizon:1.0@2025-10-11T00:30:00+00:00,0.07462405123012106,0.0008,0.07382405123012106,7.382405123012107,4.0,5.0
AVAXUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-11 00:30:00+00:00,-0.21560289842495772,22.248118499999997,20.9645125,0.5889999999999999,0.024285008331261678,0.004565410309467719,9.0,-0.09966050596732712,-0.052915182548823436,-0.01775034149661736,12,horizon,horizon:1.0@2025-10-11T00:30:00+00:00,-0.057695036099344565,0.0008,-0.05849503609934456,-5.849503609934456,4.0,5.0
BNBUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-11 00:30:00+00:00,-0.11664511726466265,1097.7686099999999,1116.4015200000001,22.528571428571436,0.0147086450274516,0.00315968675228822,9.0,-0.09966050596732712,-0.026274748976188866,-0.00945953374373043,12,horizon,horizon:1.0@2025-10-11T00:30:00+00:00,0.016973440331838452,0.0008,0.01617344033183845,1.617344033183845,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-11 00:30:00+00:00,-0.2750863125069606,16.266129,17.507241999999998,0.4590714285714285,0.030001809704670885,0.0036453851574247773,9.0,-0.09966050596732712,-0.06042496907461359,-0.01704406173572659,12,horizon,horizon:1.0@2025-10-11T00:30:00+00:00,0.07630045230798288,0.0008,0.07550045230798288,7.550045230798289,4.0,5.0
SOLUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-11 00:30:00+00:00,-0.05994815294880096,194.427165,189.08541000000002,4.362142857142863,0.011013488820940446,0.003546464587558157,9.0,-0.09966050596732712,-0.04609669598575128,-0.01596726653017755,12,horizon,horizon:1.0@2025-10-11T00:30:00+00:00,-0.027474324382603554,0.0008,-0.028274324382603556,-2.8274324382603555,4.0,5.0
XRPUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,2025-10-11 00:30:00+00:00,-0.1510546312066029,2.28824355,2.3634177,0.06699285714285717,0.019295841831454368,0.002612502096066248,9.0,-0.09966050596732712,-0.04180184298105882,-0.013972817250185732,12,horizon,horizon:1.0@2025-10-11T00:30:00+00:00,0.032852337767979245,0.0008,0.03205233776797925,3.205233776797925,4.0,5.0
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 01:30:00+00:00,-0.04692370795734224,0.58599285,0.6298849,0.06514285714285714,0.04487700056948349,0.003428776616526958,6.0,-0.07537247090199695,-0.07860210986656746,-0.02509201145466089,12,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,0.07490202312195438,0.0008,0.07410202312195438,7.410202312195438,4.0,5.0
AVAXUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 01:30:00+00:00,-0.05076951951951958,20.537263499999998,20.876556500000003,2.2173571428571432,0.034542357848986266,0.004565410309467719,6.0,-0.07537247090199695,-0.0751225873504704,-0.024857234507023485,12,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,0.016520847580302256,0.0008,0.015720847580302254,1.5720847580302253,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 01:30:00+00:00,-0.03325227963525834,16.246119,16.9365275,1.7117142857142853,0.04017097249466098,0.0036460553767996614,6.0,-0.07537247090199695,-0.0853295530735162,-0.025303205259181505,12,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,0.04249682647283337,0.0008,0.041696826472833376,4.169682647283338,4.0,5.0
LTCUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,2025-10-11 01:30:00+00:00,-0.04966233766233763,95.017485,95.19238,9.802857142857139,0.03338392331839211,0.002938066362812895,6.0,-0.07537247090199695,-0.06418279769741386,-0.009504097658129762,12,horizon,horizon:1.0@2025-10-11T01:30:00+00:00,0.0018406612214583173,0.0008,0.0010406612214583174,0.10406612214583175,4.0,5.0
AVAXUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 03:00:00+00:00,-0.04420017624414452,20.836413,22.0399745,2.442857142857143,0.03509566709956997,0.004565410309467719,7.0,-0.07291043787881657,-0.10435126808431217,-0.035497639698048644,12,horizon,horizon:1.0@2025-10-11T03:00:00+00:00,0.057762413329012,0.0008,0.056962413329012,5.6962413329012005,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 03:00:00+00:00,-0.034970113401486036,17.449720499999998,17.550220500000002,1.8952857142857138,0.04098011476238629,0.003650555041176459,7.0,-0.07291043787881657,-0.10752658754101152,-0.034760151501452174,12,horizon,horizon:1.0@2025-10-11T03:00:00+00:00,0.005759404570405913,0.0008,0.004959404570405912,0.49594045704059125,4.0,5.0
LTCUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-10 23:45:00+00:00,2025-10-11 00:00:00+00:00,2025-10-11 03:00:00+00:00,-0.04036096786989296,97.84889999999999,98.93051000000001,10.865714285714287,0.03417195563432848,0.002938066362812895,7.0,-0.07291043787881657,-0.09940812549210154,-0.02277045689400825,12,horizon,horizon:1.0@2025-10-11T03:00:00+00:00,0.011053880012958928,0.0008,0.010253880012958929,1.025388001295893,4.0,5.0
ETHUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-10-29 18:30:00+00:00,2025-10-29 18:45:00+00:00,2025-10-29 21:45:00+00:00,-0.032441643382491114,3917.247645,3952.432795,24.440714285714325,0.004522975594149298,0.003533123484650598,7.0,-0.04368617583799106,-0.005739998199159713,-0.00413765556990664,12,horizon,horizon:1.0@2025-10-29T21:45:00+00:00,0.008982110192831572,0.0008,0.008182110192831573,0.8182110192831573,4.0,5.0
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,-0.036525690318070625,0.55157565,0.56061955,0.0038142857142857145,0.005458678785975622,0.004086686241671012,7.0,-0.04113152892187932,-0.011793122888412833,-0.009243662683770193,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.016396481606829383,0.0008,0.015596481606829382,1.5596481606829382,4.0,5.0
AVAXUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,-0.03456876051273128,16.500246,16.937527000000003,0.13835714285714243,0.005894680786335987,0.004241530607881475,7.0,-0.04113152892187932,-0.014346795603414786,-0.010294683464027954,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.026501483674849613,0.0008,0.02570148367484961,2.5701483674849612,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,-0.04094546808114652,15.2566245,15.517237500000002,0.12414285714285635,0.006442724911950641,0.004986847034020512,7.0,-0.04113152892187932,-0.018917752784838315,-0.01231063078535699,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.01708195675917712,0.0008,0.016281956759177117,1.6281956759177116,4.0,5.0
SOLUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,2025-11-03 18:30:00+00:00,-0.04196882315993833,167.84387999999998,168.145885,0.9542857142857132,0.005661089601305677,0.0045284924240319045,7.0,-0.04113152892187932,-0.016230183778436214,-0.01016801478931384,12,horizon,horizon:1.0@2025-11-03T18:30:00+00:00,0.0017993208927249427,0.0008,0.0009993208927249427,0.09993208927249428,4.0,5.0
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.04102290889717641,0.35997989999999996,0.36391795,0.0029714285714285654,0.00547022289586969,0.0038087309260518756,8.0,-0.028842808689629185,-0.00526412709069024,-0.002390360448714657,12,horizon,horizon:1.0@2026-01-19T03:15:00+00:00,0.010939638574264832,0.0008,0.010139638574264833,1.0139638574264833,4.0,5.0
AVAXUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.03491329479768779,12.533263499999999,12.645674,0.09207142857142855,0.004955525359639145,0.003292307691684378,8.0,-0.028842808689629185,-0.003105456007116869,-0.0019247717755804805,12,horizon,horizon:1.0@2026-01-19T03:15:00+00:00,0.008968972845739831,0.0008,0.008168972845739832,0.8168972845739833,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.03721804511278204,12.820407,12.8225855,0.06957142857142846,0.0046579560878297335,0.0032219271806786737,8.0,-0.028842808689629185,-0.0031744580624678553,-0.00045791187073707107,12,horizon,horizon:1.0@2026-01-19T03:15:00+00:00,0.00016992440255614305,0.0008,-0.000630075597443857,-0.0630075597443857,4.0,5.0
LTCUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.041118648760902654,69.29463,70.034965,0.48285714285714015,0.005232624735239372,0.0027546409044022667,8.0,-0.028842808689629185,-0.005304616002086093,-0.000537560169596718,12,horizon,horizon:1.0@2026-01-19T03:15:00+00:00,0.01068387261754622,0.0008,0.009883872617546221,0.9883872617546221,4.0,5.0
SOLUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.033819580521082804,134.02698,133.643145,0.6435714285714299,0.004127001996402363,0.00301736024179925,8.0,-0.028842808689629185,-0.004351004755859811,-0.0021780225195175973,12,horizon,horizon:1.0@2026-01-19T03:15:00+00:00,-0.002863863678790657,0.0008,-0.003663863678790657,-0.3663863678790657,4.0,5.0
XRPUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-19 00:00:00+00:00,2026-01-19 00:15:00+00:00,2026-01-19 03:15:00+00:00,-0.03250602893890675,1.9330660499999999,1.9539225500000001,0.010150000000000057,0.003966883934892236,0.0028832123680466973,8.0,-0.028842808689629185,-0.004103772974161757,-0.0018864426436041581,12,horizon,horizon:1.0@2026-01-19T03:15:00+00:00,0.010789336453351117,0.0008,0.009989336453351118,0.9989336453351119,4.0,5.0
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-30 01:30:00+00:00,2026-01-30 01:45:00+00:00,2026-01-30 04:45:00+00:00,-0.031184407796101987,0.32686335,0.327836,0.001449999999999991,0.005278354347553162,0.00397533549896011,8.0,-0.07668008671415294,-0.012287861636646857,-0.009926859178496561,12,horizon,horizon:1.0@2026-01-30T04:45:00+00:00,0.0029757083502939263,0.0008,0.002175708350293926,0.2175708350293926,4.0,5.0
LTCUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-30 01:30:00+00:00,2026-01-30 01:45:00+00:00,2026-01-30 04:45:00+00:00,-0.0307785153892578,64.81239,64.337815,0.25571428571428456,0.004996143650202841,0.003197181750739982,8.0,-0.07668008671415294,-0.00594977326056878,-0.007127041281515201,12,horizon,horizon:1.0@2026-01-30T04:45:00+00:00,-0.007322288222976869,0.0008,-0.00812228822297687,-0.812228822297687,4.0,5.0
XRPUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-30 01:30:00+00:00,2026-01-30 01:45:00+00:00,2026-01-30 04:45:00+00:00,-0.030144605116796508,1.7558774999999998,1.7612189500000002,0.007364285714285712,0.004617702705084448,0.003352522930411023,8.0,-0.07668008671415294,-0.013089965541270954,-0.009101600729758741,12,horizon,horizon:1.0@2026-01-30T04:45:00+00:00,0.003042040233444787,0.0008,0.0022420402334447868,0.22420402334447867,4.0,5.0
ADAUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-31 17:00:00+00:00,2026-01-31 17:15:00+00:00,2026-01-31 20:15:00+00:00,-0.030779753761969952,0.2853426,0.28305840000000004,0.004085714285714276,0.005942305965989381,0.004207653355474787,7.0,-0.04706109939003367,-0.028984850915600213,-0.016224439152327963,12,horizon,horizon:1.0@2026-01-31T20:15:00+00:00,-0.008005113852610712,0.0008,-0.008805113852610711,-0.8805113852610711,4.0,5.0
ETHUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-31 17:00:00+00:00,2026-01-31 17:15:00+00:00,2026-01-31 20:15:00+00:00,-0.03030877136407617,2420.0394149999997,2365.49666,32.47999999999998,0.0059508477375146114,0.0029959660425559038,7.0,-0.04706109939003367,-0.027784824450445056,-0.014437506225066676,12,horizon,horizon:1.0@2026-01-31T20:15:00+00:00,-0.022537961432334774,0.0008,-0.023337961432334776,-2.3337961432334775,4.0,5.0
LINKUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-31 17:00:00+00:00,2026-01-31 17:15:00+00:00,2026-01-31 20:15:00+00:00,-0.0351794150165845,9.658826999999999,9.585205,0.1357857142857144,0.006013753477156333,0.003530385125773279,7.0,-0.04706109939003367,-0.028101598561389163,-0.014247020094284135,12,horizon,horizon:1.0@2026-01-31T20:15:00+00:00,-0.007622250610762382,0.0008,-0.00842225061076238,-0.8422250610762381,4.0,5.0
LTCUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-31 17:00:00+00:00,2026-01-31 17:15:00+00:00,2026-01-31 20:15:00+00:00,-0.031192660550458773,58.399184999999996,57.78109500000001,0.8485714285714282,0.0058379726197410504,0.0033367722382624744,7.0,-0.04706109939003367,-0.029501627647735562,-0.013080407706848485,12,horizon,horizon:1.0@2026-01-31T20:15:00+00:00,-0.010583880579840055,0.0008,-0.011383880579840053,-1.1383880579840053,4.0,5.0
SOLUSDT,15m,next_close,drop3_breadth4,-0.03,4,pure_horizon_12,base,2026-01-31 17:00:00+00:00,2026-01-31 17:15:00+00:00,2026-01-31 20:15:00+00:00,-0.0325769701534695,103.96195499999999,100.70962000000002,1.6207142857142867,0.006020876099916892,0.0033751078267912236,7.0,-0.04706109939003367,-0.034189548861273567,-0.012382317113243113,12,horizon,horizon:1.0@2026-01-31T20:15:00+00:00,-0.03128389611372717,0.0008,-0.03208389611372717,-3.208389611372717,4.0,5.0
