symbol,timeframe,event_type,direction,param_name,param_value,horizon,occurrences,avg_forward_return,median_forward_return,win_rate,std_forward_return,q05,q10,q25,q75,q90,q95,avg_positive_return,avg_negative_return,payoff_asymmetry
ETHUSDT,1h,volume_spike,all,volume_z,2.0,1,583,0.0003293481730787605,0.00026008887975548234,0.5128644939965694,0.009747801256196086,-0.01496195289466017,-0.010627027520077648,-0.004306726869105382,0.005153856518365418,0.010541005582434123,0.014787151355050864,0.0069463263330902985,-0.0066371182700319786,1.0465876982265723
ETHUSDT,1h,volume_spike,all,volume_z,2.0,3,582,0.00021984862910641583,0.00018234364204128273,0.5085910652920962,0.01616554699861286,-0.02622666700940197,-0.0185584050677969,-0.0071502215058940055,0.008342461807973545,0.01766555414837345,0.024681333025063985,0.011380886424003086,-0.011331435242534894,1.0043640704297163
ETHUSDT,1h,volume_spike,all,volume_z,2.0,6,582,0.0011443786361207864,0.0014756583004400525,0.5498281786941581,0.02139692750603411,-0.03404272855921171,-0.023385403865703102,-0.00855719038649036,0.011898634563609845,0.023448158396691676,0.03261551632203423,0.014766043455501204,-0.015492769234878197,0.9530925834910813
ETHUSDT,1h,volume_spike,all,volume_z,2.0,12,582,0.003233926684823161,0.002548853327448364,0.5463917525773195,0.02747971760350847,-0.03943431506230045,-0.029227411535644832,-0.01394212531072711,0.0179858240698329,0.03572358895382013,0.05065764648070849,0.02193004419858518,-0.019286396684026545,1.1370731691290041
ETHUSDT,1h,volume_spike,all,volume_z,2.5,1,409,0.0003455195395397984,0.00046185871026493963,0.530562347188264,0.009807303766735796,-0.015268962686799113,-0.01070309159898144,-0.0038860200802710576,0.005090184795839114,0.010478210350789973,0.014981056891611862,0.006719162439389,-0.006858024779560601,0.9797518462479954
ETHUSDT,1h,volume_spike,all,volume_z,2.5,3,408,2.5212017217278474e-05,0.0006080412978787253,0.5220588235294118,0.015712718830170766,-0.026135845644038723,-0.018705091795710758,-0.007040859197028737,0.007889693737025638,0.016616493683200263,0.022453186724781263,0.010691378125428424,-0.011625523270213359,0.9196470452922855
ETHUSDT,1h,volume_spike,all,volume_z,2.5,6,408,0.0001314209403969689,0.0009247038610274982,0.5392156862745098,0.021128622166892014,-0.0370940801533483,-0.024610050053028264,-0.008850171266968243,0.011397540045818166,0.022005444483091455,0.030195391097610297,0.01411322145654986,-0.016230260514675566,0.8695622256826095
ETHUSDT,1h,volume_spike,all,volume_z,2.5,12,408,0.0013781643665424516,0.0021975614779052854,0.5367647058823529,0.0263585236614735,-0.04130232576903793,-0.03244238940767122,-0.015248315490835329,0.015874129845040552,0.03377783046693084,0.046459224576357594,0.020245635346650723,-0.020484143277075068,0.9883564605461791
ETHUSDT,1h,volume_spike,all,volume_z,3.0,1,287,0.0005382288606640147,0.0004980314298212996,0.5435540069686411,0.010192818930959652,-0.01624033949962773,-0.010024662687323337,-0.0037473692701224803,0.005153856518365418,0.010369145429053943,0.015003529185046792,0.006805322846829043,-0.0069248754282042625,0.9827357787710815
ETHUSDT,1h,volume_spike,all,volume_z,3.0,3,286,0.0006047753473875514,0.0012433815353322109,0.534965034965035,0.016431174273336083,-0.02715513800703573,-0.021970115230018683,-0.006629445903948955,0.008571177965140342,0.016958286588195426,0.024868117271486356,0.011338878003697407,-0.011743478084307247,0.9655468271235159
ETHUSDT,1h,volume_spike,all,volume_z,3.0,6,286,0.0009265026625761745,0.0012299626494138849,0.5454545454545454,0.02164274888225964,-0.037327734854345124,-0.024695419245806705,-0.007645801091057919,0.012094613134509935,0.023564590541659047,0.03320740329519967,0.014882434611186058,-0.015820615675755687,0.9406988271633863
ETHUSDT,1h,volume_spike,all,volume_z,3.0,12,286,0.002162719296103516,0.0021975614779052854,0.5384615384615384,0.027068849352979377,-0.03981909395777611,-0.03196965513298117,-0.015197720607881215,0.01799688893016016,0.03485847555154731,0.047022450450048436,0.02130822531983473,-0.020173704398249566,1.0562376100684614
ETHUSDT,1h,funding_extreme,positive,funding_z_abs,1.5,1,321,-0.0003264109869832292,-9.277761918358163e-05,0.48598130841121495,0.006570364356895182,-0.010800558577711006,-0.006798881902624565,-0.002791734676602875,0.0026053207633323083,0.00672690161676015,0.008773126405512643,0.004196606750736658,-0.004602718666282032,0.9117669479735069
ETHUSDT,1h,funding_extreme,positive,funding_z_abs,1.5,3,319,-0.001083316662663408,-0.0005018034614334699,0.47648902821316613,0.011349526536507837,-0.02055632555216965,-0.013670108703022455,-0.006000379084293184,0.004580320265919036,0.011356944521207436,0.014881716560524031,0.0070002236395407215,-0.008440790470657586,0.8293327104701088
