symbol,timeframe,param_id,friction_case,entry_mode,signal_time,entry_time,entry_time_semantic,exit_time,side,raw_entry,entry,raw_exit,exit,stop,target,atr_at_signal,risk,room_structure,room_reference_price,room_to_target_r,available_room_r,ema_200_at_signal,ema_200_slope_at_signal,ema_distance_atr_at_signal,gross_r,fee_r,net_r,exit_reason,taker_fee_bps_per_side,slippage_bps_per_side,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,stop_atr_mult,target_r,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr
ADAUSDT,1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,2026-04-02 01:00:00+00:00,2026-04-02 02:00:00+00:00,next_candle_open,2026-04-02 13:00:00+00:00,short,0.2429,0.24277855,0.23510712142857143,0.2352246749892857,0.24661426428571429,0.23510712142857143,0.002557142857142855,0.0038357142857142826,0.2342,0.2429,2.268156424581011,2.268156424581011,0.25006851575030015,-0.00018406261907449872,2.803330181681622,1.969352889199262,0.04984763612551215,1.9195052530737498,target,4.0,5.0,20,14,1.2,2.0,0.75,0.25,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,2026-04-13 13:00:00+00:00,2026-04-13 14:00:00+00:00,next_candle_open,2026-04-13 19:00:00+00:00,long,71623.0,71658.8115,72603.72578571428,72567.42392282143,71186.35435714285,72603.72578571428,314.97142857143,472.457142857145,73773.4,71623.0,4.551523947750329,4.551523947750329,70805.31947929187,11.849273734493181,2.5960466459347398,1.9231636912645125,0.12210735945328319,1.8010563318112294,target,4.0,5.0,20,14,1.2,2.0,0.75,0.25,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BNBUSDT,1h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,base,next_open,2026-04-26 18:00:00+00:00,2026-04-26 19:00:00+00:00,next_candle_open,2026-04-27 01:00:00+00:00,long,634.12,634.43706,639.8113457142856,639.4914400414285,631.7499171428572,639.8113457142856,1.79142857142855,2.687142857142825,640.35,634.13,2.3147262094630894,2.3147262094630894,632.0240300910871,0.02292968251788352,1.1755812888668782,1.8809495103668386,0.18963316321722715,1.6913163471496113,target,4.0,5.0,20,14,1.2,2.0,0.75,0.25,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-06-04 11:00:00+00:00,2025-06-04 12:00:00+00:00,next_candle_open,2025-06-05 00:00:00+00:00,short,105044.2,104991.67790000001,104939.0,104991.46949999999,105551.42432857145,103872.18504285715,373.16428571428696,559.7464285714304,103600.6,105044.1,2.578846288816994,2.578846288816994,105770.35705524094,-39.331605144718196,1.9462126549725312,0.00037231144207492523,0.15005590866272306,-0.14968359722064814,time_stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LTCUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-06-08 06:00:00+00:00,2025-06-08 07:00:00+00:00,next_candle_open,2025-06-08 17:00:00+00:00,short,87.78,87.73611000000001,88.35646714285716,88.40064537642859,88.35646714285716,86.49539571428572,0.41357142857142903,0.6203571428571435,83.6,87.77,6.721934369602759,6.721934369602759,88.61424602998011,-0.03695636704502192,2.041354822058992,-1.071214193436964,0.11357119517651112,-1.184785388613475,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-07-02 14:00:00+00:00,2025-07-02 15:00:00+00:00,next_candle_open,2025-07-02 16:00:00+00:00,long,2468.34,2469.57417,2518.703455714285,2517.444103986428,2445.009527142857,2518.703455714285,16.376428571428505,24.564642857142758,2521.59,2468.34,2.167749814629049,2.167749814629049,2440.965456262358,0.809104789695084,1.6715820313472707,1.9487331554062883,0.08120644461209961,1.8675267107941886,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LINKUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-07-02 15:00:00+00:00,2025-07-02 16:00:00+00:00,next_candle_open,2025-07-02 16:00:00+00:00,long,13.359,13.365679499999999,13.693322357142856,13.686475695964285,13.20185807142857,13.693322357142856,0.10921428571428583,0.16382142857142876,13.666,13.359,1.8739917157183346,1.8739917157183346,13.114073339542701,0.0002528376299917312,2.242624752388609,1.9582065591890132,0.06605278792125564,1.8921537712677576,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-07-02 15:00:00+00:00,2025-07-02 16:00:00+00:00,next_candle_open,2025-07-02 16:00:00+00:00,long,2.2111,2.2122055499999997,2.2500698357142856,2.2489448007964286,2.193273407142857,2.2500698357142856,0.012621428571428592,0.01893214285714289,2.3269,2.2111,6.116581777023199,6.116581777023199,2.1743079715787026,0.0015074459971291532,2.9150446966506154,1.9405754052065742,0.09425558183157877,1.8463198233749956,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
SOLUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-07-02 14:00:00+00:00,2025-07-02 15:00:00+00:00,next_candle_open,2025-07-02 21:00:00+00:00,long,150.18,150.25509,153.96223285714285,153.8852517407143,148.40151857142857,153.96223285714285,1.2357142857142844,1.8535714285714266,160.0,150.18,5.2978805394990385,5.2978805394990385,147.55515348060212,0.1532539126417305,2.1241532526919378,1.9584687618497207,0.06563336854520238,1.8928353933045183,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ADAUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-08-05 07:00:00+00:00,2025-08-05 08:00:00+00:00,next_candle_open,2025-08-05 09:00:00+00:00,short,0.735,0.7346325,0.7450789285714287,0.7454514680357144,0.7450789285714287,0.7137396428571429,0.006964285714285733,0.0104464285714286,0.7119,0.735,2.2112820512820464,2.2112820512820464,0.7530694803631705,-0.00038022774804735704,2.594592052147547,-1.0356618974359018,0.0566733006564101,-1.092335198092312,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-08-05 14:00:00+00:00,2025-08-05 15:00:00+00:00,next_candle_open,2025-08-06 03:00:00+00:00,short,2.9752,2.9737124,2.9129,2.91435645,3.0208766857142857,2.879383828571429,0.031442857142857106,0.04716428571428566,2.8573,2.9752,2.499772830531582,2.499772830531582,3.0334329814248413,-9.186930504734292e-05,1.8520257608990873,1.2584935635317305,0.04993667357261857,1.208556889959112,time_stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
SOLUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-08-21 15:00:00+00:00,2025-08-21 16:00:00+00:00,next_candle_open,2025-08-22 04:00:00+00:00,short,181.58,181.48921,182.83,182.921415,184.74421,174.97921000000002,2.1699999999999977,3.2549999999999963,175.57,181.57,1.8433179723502324,1.8433179723502324,184.9061601180571,-0.035987349487555775,1.5374009760631853,-0.4400015360983052,0.04478164362519207,-0.48478317972349727,time_stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
AVAXUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-08-31 22:00:00+00:00,2025-08-31 23:00:00+00:00,next_candle_open,2025-09-01 02:00:00+00:00,short,23.689,23.6771555,23.109084071428573,23.120638613464287,23.961191214285716,23.109084071428573,0.18935714285714308,0.2840357142857146,23.094,23.689,2.0948069910725446,2.0948069910725446,24.096436954083227,-0.02108815702978717,2.1516851592475197,1.9593201085125092,0.06590409833657733,1.8934160101759319,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LINKUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-08-31 22:00:00+00:00,2025-08-31 23:00:00+00:00,next_candle_open,2025-09-01 04:00:00+00:00,short,23.484,23.472258000000004,22.881043714285717,22.89248423614286,23.767865142857147,22.881043714285717,0.1970714285714286,0.2956071428571429,22.814,23.484,2.2665216866014313,2.2665216866014313,24.043367699399507,-0.036737058553093505,2.838400794343267,1.961298222544404,0.06273832463994201,1.898559897904462,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-08-31 23:00:00+00:00,2025-09-01 00:00:00+00:00,next_candle_open,2025-09-01 07:00:00+00:00,short,4389.58,4387.38521,4430.964495714286,4433.179977962143,4430.964495714286,4300.226638571428,29.052857142857192,43.57928571428579,4254.97,4389.58,3.088852829817561,3.088852829817561,4467.172493826153,-1.051960636565127,2.670735392550877,-1.0508379660553016,0.0809610808749044,-1.131799046930206,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-09-04 14:00:00+00:00,2025-09-04 15:00:00+00:00,next_candle_open,2025-09-04 21:00:00+00:00,short,109800.0,109745.1,110482.91785714286,110538.15931607143,110482.91785714286,108269.46428571429,491.8785714285727,737.817857142859,108333.0,109799.9,1.9881600666056631,1.9881600666056631,110665.4088246097,-15.71224734786665,1.7595985572129842,-1.0748714040921683,0.11942419510912944,-1.1942955992012978,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-09-04 14:00:00+00:00,2025-09-04 15:00:00+00:00,next_candle_open,2025-09-05 03:00:00+00:00,short,4339.69,4337.520155,4326.5,4328.66325,4391.099083571428,4230.362297857143,35.7192857142857,53.57892857142855,4254.33,4339.68,1.5929769832223564,1.5929769832223564,4414.8043791768105,-3.6081555266855503,2.103188170606801,0.16530575052826973,0.06469844497503685,0.10060730555323288,time_stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
AVAXUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-09-05 12:00:00+00:00,2025-09-05 13:00:00+00:00,next_candle_open,2025-09-05 14:00:00+00:00,long,25.028,25.040513999999998,24.677835428571427,24.665496510857142,24.677835428571427,25.76587114285714,0.2417857142857144,0.36267857142857163,25.594,25.028,1.5606105366814438,1.5606105366814438,24.30738753276178,0.03572554848231135,2.9803765262437394,-1.0340216342688286,0.05482100617642538,-1.088842640445254,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-09-19 14:00:00+00:00,2025-09-19 15:00:00+00:00,next_candle_open,2025-09-20 03:00:00+00:00,short,4493.16,4490.91342,4463.6,4465.8318,4530.2112771428565,4412.317705714286,26.19857142857128,39.29785714285692,4404.08,4493.16,2.266790264827246,2.266790264827246,4527.211410068436,-0.5582014101601089,1.2997430093192237,0.6382439609575241,0.09116777220132012,0.547076188756204,time_stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LINKUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-10-05 02:00:00+00:00,2025-10-05 03:00:00+00:00,next_candle_open,2025-10-05 08:00:00+00:00,long,22.438,22.449219,22.92729042857143,22.915826783357144,22.210183285714287,22.92729042857143,0.15935714285714248,0.2390357142857137,23.082,22.438,2.694158075601389,2.694158075601389,21.975333359064464,0.006145691086260285,2.9033316777666958,1.9520421237113508,0.07591341891134039,1.8761287048000104,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-10-08 17:00:00+00:00,2025-10-08 18:00:00+00:00,next_candle_open,2025-10-09 01:00:00+00:00,long,4536.99,4539.258494999999,4478.662780714285,4476.423449323928,4478.662780714285,4660.449923571428,40.39714285714302,60.59571428571452,4754.0,4536.99,3.5812763750383,3.5812763750383,4460.226044586375,2.2371050082811053,1.9002322932858482,-1.036955276734551,0.059513660664608295,-1.0964689373991592,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-10-15 14:00:00+00:00,2025-10-15 15:00:00+00:00,next_candle_open,2025-10-16 03:00:00+00:00,short,4007.87,4005.866065,4012.92,4014.9264599999997,4081.2442792857146,3855.109636428572,50.252142857142836,75.37821428571425,3885.09,4007.86,1.6287199313935918,1.6287199313935918,4155.766150537569,-5.445641518240336,2.9432804678207978,-0.12019911967742981,0.042562921401124824,-0.16276204107855463,time_stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-11-13 03:00:00+00:00,2025-11-13 04:00:00+00:00,next_candle_open,2025-11-13 15:00:00+00:00,long,2.4824,2.4836412,2.4349126285714284,2.433695172257143,2.4349126285714284,2.581098342857143,0.032485714285714354,0.04872857142857153,2.5693,2.4824,1.7833479917912594,1.7833479917912594,2.388569002941194,8.393972208242673e-05,2.8883772181690524,-1.0249844450307812,0.04036511827124002,-1.0653495633020214,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ADAUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-11-28 01:00:00+00:00,2025-11-28 02:00:00+00:00,next_candle_open,2025-11-28 08:00:00+00:00,short,0.4229,0.42268855,0.4284528357142857,0.42866706213214284,0.4284528357142857,0.4111599785714286,0.003842857142857136,0.0057642857142857044,0.4101,0.4229,2.220570012391574,2.220570012391574,0.4337046431322847,-9.918409824727359e-05,2.8116171719699974,-1.0371644343246587,0.05907796069318474,-1.0962423950178435,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LINKUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-12-06 14:00:00+00:00,2025-12-06 15:00:00+00:00,next_candle_open,2025-12-07 03:00:00+00:00,long,13.841,13.847920499999999,14.003,13.9959985,13.677991928571426,14.187777642857142,0.11328571428571443,0.16992857142857165,14.588,13.84,4.401849516603606,4.401849516603606,13.553157705853293,0.011989721258135688,2.5320252951159476,0.8714131988230438,0.06554264245481287,0.8058705563682309,time_stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2025-12-21 13:00:00+00:00,2025-12-21 14:00:00+00:00,next_candle_open,2025-12-21 17:00:00+00:00,short,1.898,1.897051,1.9146438571428572,1.9156011790714285,1.9146438571428572,1.861865285714286,0.011728571428571422,0.017592857142857132,1.8621,1.898,2.0406008932196418,2.0406008932196418,1.930262912127061,-0.00043210199893062295,2.7507964054741434,-1.0544153755582542,0.08668636704344301,-1.1411017426016972,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
AVAXUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2026-01-11 14:00:00+00:00,2026-01-11 15:00:00+00:00,next_candle_open,2026-01-11 15:00:00+00:00,long,13.951,13.9579755,13.870118357142857,13.863183297964287,13.870118357142857,14.133689785714285,0.058571428571428594,0.08785714285714288,14.22,13.95,3.0731707317073313,3.0731707317073313,13.818650362927409,0.0006916500758951116,2.242554779288128,-1.0789356329268096,0.12666543842975606,-1.2056010713565657,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ADAUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2026-01-18 14:00:00+00:00,2026-01-18 15:00:00+00:00,next_candle_open,2026-01-18 16:00:00+00:00,short,0.3901,0.38990495000000003,0.39354780714285714,0.39374458104642857,0.39354780714285714,0.3826192357142858,0.002428571428571419,0.0036428571428571282,0.3782,0.3901,3.2666666666666857,3.2666666666666857,0.39681364078742914,-0.00038600396081206467,2.76444032423554,-1.0540163656862696,0.08604779164431409,-1.1400641573305836,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2026-02-15 13:00:00+00:00,2026-02-15 14:00:00+00:00,next_candle_open,2026-02-15 19:00:00+00:00,short,2001.2,2000.1994000000002,1927.0315428571432,1927.9950586285718,2036.7833285714287,1927.0315428571432,24.389285714285684,36.58392857142853,1943.79,2001.2,1.56926831649339,1.56926831649339,2063.2343884553775,-0.3401244603201121,2.543509850271739,1.9736628675745578,0.04294994673367507,1.9307129208408826,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2026-02-22 13:00:00+00:00,2026-02-22 14:00:00+00:00,next_candle_open,2026-02-23 00:00:00+00:00,short,67622.3,67588.48885000001,66968.11027857143,67001.59433371072,67898.67813571429,66968.11027857143,206.79285714285652,310.1892857142848,66408.1,67622.4,3.914706458038269,3.914706458038269,68075.58779193096,-12.255783205793705,2.1915060229468746,1.892052831347246,0.17355864871191146,1.7184941826353346,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2026-03-24 13:00:00+00:00,2026-03-24 14:00:00+00:00,next_candle_open,2026-03-25 00:00:00+00:00,short,1.4018,1.4010991,1.4187348142857144,1.4194441816928571,1.4187348142857144,1.3658276714285713,0.01175714285714291,0.017635714285714366,1.3608,1.4018,2.3248278655325896,2.3248278655325896,1.428523741722946,-0.0012526059830140213,2.272979247395154,-1.0402233442689335,0.06397344016800297,-1.1041967844369365,stop,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2026-04-02 01:00:00+00:00,2026-04-02 02:00:00+00:00,next_candle_open,2026-04-02 11:00:00+00:00,short,1.3274,1.3267363,1.2980648714285716,1.2987139038642859,1.3410720142857144,1.2980648714285716,0.00955714285714282,0.01433571428571423,1.3028,1.3275,1.722969606377681,1.722969606377681,1.3558320008467575,-0.0007585493003290367,2.9644843935321945,1.9547261878425544,0.07325620897678158,1.8814699788657727,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ADAUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2026-04-02 01:00:00+00:00,2026-04-02 02:00:00+00:00,next_candle_open,2026-04-02 13:00:00+00:00,short,0.2429,0.24277855,0.23510712142857143,0.2352246749892857,0.24661426428571429,0.23510712142857143,0.002557142857142855,0.0038357142857142826,0.2342,0.2429,2.268156424581011,2.268156424581011,0.25006851575030015,-0.00018406261907449872,2.803330181681622,1.969352889199262,0.04984763612551215,1.9195052530737498,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2026-04-13 13:00:00+00:00,2026-04-13 14:00:00+00:00,next_candle_open,2026-04-13 19:00:00+00:00,long,71623.0,71658.8115,72603.72578571428,72567.42392282143,71186.35435714285,72603.72578571428,314.97142857143,472.457142857145,73773.4,71623.0,4.551523947750329,4.551523947750329,70805.31947929187,11.849273734493181,2.5960466459347398,1.9231636912645125,0.12210735945328319,1.8010563318112294,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BNBUSDT,1h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,base,next_open,2026-04-26 18:00:00+00:00,2026-04-26 19:00:00+00:00,next_candle_open,2026-04-27 01:00:00+00:00,long,634.12,634.43706,639.8113457142856,639.4914400414285,631.7499171428572,639.8113457142856,1.79142857142855,2.687142857142825,640.35,634.13,2.3147262094630894,2.3147262094630894,632.0240300910871,0.02292968251788352,1.1755812888668782,1.8809495103668386,0.18963316321722715,1.6913163471496113,target,4.0,5.0,20,14,1.2,2.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,2025-06-04 11:00:00+00:00,2025-06-04 12:00:00+00:00,next_candle_open,2025-06-05 00:00:00+00:00,short,105044.2,104991.67790000001,104939.0,104991.46949999999,105551.42432857145,103872.18504285715,373.16428571428696,559.7464285714304,103600.6,105044.1,2.578846288816994,2.578846288816994,105770.35705524094,-39.331605144718196,1.9462126549725312,0.00037231144207492523,0.15005590866272306,-0.14968359722064814,time_stop,4.0,5.0,20,14,1.2,2.0,0.8,0.2,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LTCUSDT,1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,2025-06-08 06:00:00+00:00,2025-06-08 07:00:00+00:00,next_candle_open,2025-06-08 17:00:00+00:00,short,87.78,87.73611000000001,88.35646714285716,88.40064537642859,88.35646714285716,86.49539571428572,0.41357142857142903,0.6203571428571435,83.6,87.77,6.721934369602759,6.721934369602759,88.61424602998011,-0.03695636704502192,2.041354822058992,-1.071214193436964,0.11357119517651112,-1.184785388613475,stop,4.0,5.0,20,14,1.2,2.0,0.8,0.2,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,2025-07-02 14:00:00+00:00,2025-07-02 15:00:00+00:00,next_candle_open,2025-07-02 16:00:00+00:00,long,2468.34,2469.57417,2518.703455714285,2517.444103986428,2445.009527142857,2518.703455714285,16.376428571428505,24.564642857142758,2521.59,2468.34,2.167749814629049,2.167749814629049,2440.965456262358,0.809104789695084,1.6715820313472707,1.9487331554062883,0.08120644461209961,1.8675267107941886,target,4.0,5.0,20,14,1.2,2.0,0.8,0.2,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LINKUSDT,1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,2025-07-02 15:00:00+00:00,2025-07-02 16:00:00+00:00,next_candle_open,2025-07-02 16:00:00+00:00,long,13.359,13.365679499999999,13.693322357142856,13.686475695964285,13.20185807142857,13.693322357142856,0.10921428571428583,0.16382142857142876,13.666,13.359,1.8739917157183346,1.8739917157183346,13.114073339542701,0.0002528376299917312,2.242624752388609,1.9582065591890132,0.06605278792125564,1.8921537712677576,target,4.0,5.0,20,14,1.2,2.0,0.8,0.2,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,2025-07-02 15:00:00+00:00,2025-07-02 16:00:00+00:00,next_candle_open,2025-07-02 16:00:00+00:00,long,2.2111,2.2122055499999997,2.2500698357142856,2.2489448007964286,2.193273407142857,2.2500698357142856,0.012621428571428592,0.01893214285714289,2.3269,2.2111,6.116581777023199,6.116581777023199,2.1743079715787026,0.0015074459971291532,2.9150446966506154,1.9405754052065742,0.09425558183157877,1.8463198233749956,target,4.0,5.0,20,14,1.2,2.0,0.8,0.2,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ADAUSDT,1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,2025-08-05 07:00:00+00:00,2025-08-05 08:00:00+00:00,next_candle_open,2025-08-05 09:00:00+00:00,short,0.735,0.7346325,0.7450789285714287,0.7454514680357144,0.7450789285714287,0.7137396428571429,0.006964285714285733,0.0104464285714286,0.7119,0.735,2.2112820512820464,2.2112820512820464,0.7530694803631705,-0.00038022774804735704,2.594592052147547,-1.0356618974359018,0.0566733006564101,-1.092335198092312,stop,4.0,5.0,20,14,1.2,2.0,0.8,0.2,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
SOLUSDT,1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,2025-08-21 15:00:00+00:00,2025-08-21 16:00:00+00:00,next_candle_open,2025-08-22 04:00:00+00:00,short,181.58,181.48921,182.83,182.921415,184.74421,174.97921000000002,2.1699999999999977,3.2549999999999963,175.57,181.57,1.8433179723502324,1.8433179723502324,184.9061601180571,-0.035987349487555775,1.5374009760631853,-0.4400015360983052,0.04478164362519207,-0.48478317972349727,time_stop,4.0,5.0,20,14,1.2,2.0,0.8,0.2,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
AVAXUSDT,1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,2025-08-31 22:00:00+00:00,2025-08-31 23:00:00+00:00,next_candle_open,2025-09-01 02:00:00+00:00,short,23.689,23.6771555,23.109084071428573,23.120638613464287,23.961191214285716,23.109084071428573,0.18935714285714308,0.2840357142857146,23.094,23.689,2.0948069910725446,2.0948069910725446,24.096436954083227,-0.02108815702978717,2.1516851592475197,1.9593201085125092,0.06590409833657733,1.8934160101759319,target,4.0,5.0,20,14,1.2,2.0,0.8,0.2,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,base,next_open,2025-09-04 14:00:00+00:00,2025-09-04 15:00:00+00:00,next_candle_open,2025-09-04 21:00:00+00:00,short,109800.0,109745.1,110482.91785714286,110538.15931607143,110482.91785714286,108269.46428571429,491.8785714285727,737.817857142859,108333.0,109799.9,1.9881600666056631,1.9881600666056631,110665.4088246097,-15.71224734786665,1.7595985572129842,-1.0748714040921683,0.11942419510912944,-1.1942955992012978,stop,4.0,5.0,20,14,1.2,2.0,0.8,0.2,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
