symbol,timeframe,param_id,friction_case,entry_mode,signal_time,entry_time,exit_time,side,raw_entry,entry,raw_exit,exit,stop,target,atr_at_signal,risk,room_structure,available_room_r,ema_200_at_signal,ema_200_slope_at_signal,ema_distance_atr_at_signal,gross_r,fee_r,net_r,exit_reason,taker_fee_bps_per_side,slippage_bps_per_side,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,stop_atr_mult,target_r,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr
LTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-05-19 04:00:00+00:00,2025-05-19 05:00:00+00:00,2025-05-19 16:00:00+00:00,short,95.25,95.202375,98.06523214285714,98.11426475892857,98.06523214285714,89.47666071428571,1.9085714285714286,2.862857142857143,95.57,2.0000000000000013,98.63642708313043,-0.0583314794715335,1.8057626932569621,-1.0171271613023936,0.027010308948353295,-1.0441374702507469,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-05-22 08:00:00+00:00,2025-05-22 09:00:00+00:00,2025-05-22 21:00:00+00:00,long,2.431,2.4322155,2.4112,2.4099944,2.3981976428571428,2.500251214285714,0.022678571428571454,0.03401785714285718,2.4284,1.9999999999999951,2.381772633764416,0.002618566680298695,2.3073484324352016,-0.6532186876640378,0.0569372712650918,-0.7101559589291296,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
AVAXUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-05-29 02:00:00+00:00,2025-05-29 03:00:00+00:00,2025-05-29 04:00:00+00:00,long,24.191,24.203095499999996,23.66920264285714,23.65736804153571,23.66920264285714,25.27088121428571,0.3559285714285712,0.5338928571428568,24.018,1.9999999999999971,23.315268877062866,0.007832560328896676,2.598080618326281,-1.0221666223158725,0.035857729056472026,-1.0580243513723446,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-05-30 16:00:00+00:00,2025-05-30 17:00:00+00:00,2025-05-30 20:00:00+00:00,short,2548.06,2546.78597,2589.0677557142853,2590.362289592142,2589.0677557142853,2462.2223985714286,28.18785714285705,42.281785714285576,2556.0,2.000000000000004,2601.1273318837902,-0.12478667376126396,2.1937578145935857,-1.0306168213094007,0.048599160823583426,-1.079215982132984,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
SOLUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-09 21:00:00+00:00,2025-06-09 22:00:00+00:00,2025-06-10 06:00:00+00:00,long,159.77,159.849885,157.33095642857143,157.25229095035715,157.33095642857143,164.88774214285715,1.6792857142857136,2.5189285714285705,156.94,2.000000000000003,154.13218906329283,0.1688583053946502,2.886829141382403,-1.0312297375584836,0.050355088198553825,-1.0815848257570373,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LINKUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-09 21:00:00+00:00,2025-06-09 22:00:00+00:00,2025-06-10 10:00:00+00:00,long,14.367,14.374183500000001,14.6,14.5927,14.171897785714286,14.778754928571429,0.13485714285714273,0.2022857142857141,14.088,1.9999999999999987,13.937803089762507,0.005880595153660906,2.6042143767610684,1.0802369350282486,0.05727914816384187,1.0229577868644066,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-09 21:00:00+00:00,2025-06-09 22:00:00+00:00,2025-06-10 10:00:00+00:00,long,90.56,90.60528,89.87,89.82506500000001,89.42885142857142,92.95813714285714,0.7842857142857156,1.1764285714285734,89.49,2.0,88.38746823220795,0.028665529501679998,1.864794603742129,-0.6632064359441263,0.06134850831815412,-0.7245549442622804,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-12 19:00:00+00:00,2025-06-12 20:00:00+00:00,2025-06-12 21:00:00+00:00,short,2.1822,2.1811089,2.2038124714285714,2.2049143776642857,2.2038124714285714,2.135701757142857,0.015135714285714284,0.022703571428571427,2.2201,2.0000000000000053,2.2467348392086346,-0.0012872780153241337,2.909333406894209,-1.0485344889098651,0.077274596051345,-1.1258090849612101,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ADAUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-12 19:00:00+00:00,2025-06-12 20:00:00+00:00,2025-06-13 00:00:00+00:00,short,0.6609,0.6605695500000001,0.638176692857143,0.6384957812035715,0.6717659785714286,0.638176692857143,0.007464285714285709,0.011196428571428564,0.6751,1.9999999999999978,0.6883264404008128,-0.000820403706140227,2.709762350348126,1.9715008813397104,0.046409989503923485,1.925090891835787,target,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
SOLUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-12 20:00:00+00:00,2025-06-12 21:00:00+00:00,2025-06-13 00:00:00+00:00,short,152.27,152.19386500000002,146.24315071428575,146.31627228964288,155.16922214285717,146.24315071428575,1.9835714285714272,2.975357142857141,154.38,1.9999999999999958,157.6680369296653,-0.016512739047215064,2.2777283764967318,1.9754242694754516,0.040130999131484844,1.9352932703439667,target,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
SOLUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-16 01:00:00+00:00,2025-06-16 02:00:00+00:00,2025-06-16 14:00:00+00:00,long,155.67,155.74783499999998,156.36,156.28182,152.51104928571428,162.22140642857138,2.157857142857137,3.2367857142857055,153.66,1.9999999999999978,151.9991290661472,0.016985921168696905,2.0765373410771053,0.16497384971864584,0.0385604340284675,0.12641341569017833,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-16 14:00:00+00:00,2025-06-16 15:00:00+00:00,2025-06-16 19:00:00+00:00,long,107374.9,107428.58744999999,108837.9231642857,108783.50420270357,106723.91959285714,108837.9231642857,469.77857142857,704.6678571428549,107250.0,2.0000000000000044,106136.3362894743,80.89751291366701,2.862548000936594,1.9227736003132287,0.12273134893897772,1.8000422513742511,target,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-16 13:00:00+00:00,2025-06-16 14:00:00+00:00,2025-06-16 22:00:00+00:00,long,2638.41,2639.7292049999996,2607.2113478571428,2605.9077421832144,2607.2113478571428,2704.764919285714,21.678571428571363,32.517857142857046,2637.7,2.000000000000004,2590.2532160530436,2.633938129213675,2.2177099678991445,-1.0400889169357381,0.06452623153042523,-1.1046151484661633,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-26 02:00:00+00:00,2025-06-26 03:00:00+00:00,2025-06-26 10:00:00+00:00,long,2487.95,2489.1939749999997,2450.9964749999995,2449.7709767624997,2450.9964749999995,2565.5889749999997,25.465000000000014,38.19750000000002,2481.28,1.9999999999999984,2421.6149355331418,1.3936624836514966,2.7722389344927643,-1.0320832053799327,0.051720295325741183,-1.0838035007056739,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
SOLUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-06-26 21:00:00+00:00,2025-06-26 22:00:00+00:00,2025-06-27 03:00:00+00:00,short,138.94,138.87053,141.11410142857142,141.1846584792857,141.11410142857142,134.38338714285715,1.4957142857142856,2.2435714285714283,140.8,2.0,143.1074230729323,-0.10305383788195854,1.8636066390187387,-1.0314485421840112,0.04993024691130213,-1.0813787890953133,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-07-01 14:00:00+00:00,2025-07-01 15:00:00+00:00,2025-07-02 03:00:00+00:00,short,105908.3,105855.34585000001,106140.0,106193.06999999999,106404.35656428573,104757.32442142858,366.0071428571443,549.0107142857164,106222.0,1.9999999999999984,106618.3849921195,-2.35315575999266,2.0649460177734578,-0.6151503808798555,0.15449491992219713,-0.7696453008020526,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-07-21 06:00:00+00:00,2025-07-21 07:00:00+00:00,2025-07-21 10:00:00+00:00,long,119352.2,119411.8761,118499.46895714286,118440.2192226643,118499.46895714286,121236.69038571428,608.2714285714267,912.40714285714,118856.6,2.0000000000000013,117549.87345012317,44.74267868314928,2.6447511329852533,-1.0649378240212182,0.10427454330436164,-1.1692123673255799,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LINKUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-07-29 14:00:00+00:00,2025-07-29 15:00:00+00:00,2025-07-30 03:00:00+00:00,short,17.683,17.6741585,17.828,17.836914,18.052801357142858,16.91687278571429,0.25242857142857084,0.3786428571428563,17.878,1.999999999999996,18.367337829527322,-0.016173593671371833,2.4455941181048484,-0.429839086964723,0.03751405508394651,-0.4673531420486695,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-07-30 18:00:00+00:00,2025-07-30 19:00:00+00:00,2025-07-30 23:00:00+00:00,short,116865.2,116806.7674,117621.43882857142,117680.2495479857,117621.43882857142,115177.42454285714,543.1142857142851,814.6714285714277,116923.0,1.999999999999996,118013.97341111785,-28.57684921003238,2.8299263185399015,-1.0721894954845854,0.11513206857354598,-1.1873215640581314,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BNBUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-08-07 10:00:00+00:00,2025-08-07 11:00:00+00:00,2025-08-07 14:00:00+00:00,long,777.35,777.738675,772.6622464285714,772.2759153053571,772.6622464285714,787.891532142857,3.384285714285714,5.076428571428571,775.39,1.999999999999992,767.60988530652,0.11073352321272978,2.9637316527800643,-1.076102936893201,0.12213425785436895,-1.1982371947475698,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
AVAXUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-08-25 19:00:00+00:00,2025-08-25 20:00:00+00:00,2025-08-26 02:00:00+00:00,short,23.161,23.149419500000004,23.638312357142862,23.650131513321433,23.638312357142862,22.171633785714288,0.32592857142857184,0.4888928571428578,23.852,2.0000000000000004,24.416217334106292,-0.033326892566954314,2.6853041151628476,-1.024175350500402,0.03829023094084297,-1.0624655814412451,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BNBUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-08-31 16:00:00+00:00,2025-08-31 17:00:00+00:00,2025-08-31 23:00:00+00:00,long,865.11,865.542555,861.9189835714285,861.4880240796429,861.9189835714285,872.7896978571429,2.4157142857142975,3.623571428571446,865.16,1.9999999999999956,860.5564645662863,0.05983421069583983,2.3485953894734344,-1.1189322468953213,0.19064402213376608,-1.3095762690290873,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
SOLUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-09-07 22:00:00+00:00,2025-09-07 23:00:00+00:00,2025-09-08 09:00:00+00:00,long,206.29,206.39314499999998,210.0810021428571,209.9759616417857,204.5492164285714,210.0810021428571,1.2292857142857108,1.8439285714285663,205.65,1.9999999999999967,203.6056445565017,0.030263146645495453,2.785646496744714,1.9430343980244085,0.09032217692016294,1.8527122211042455,target,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-09-15 08:00:00+00:00,2025-09-15 09:00:00+00:00,2025-09-15 21:00:00+00:00,short,113.63,113.573185,113.57,113.62678499999998,114.90282785714285,110.91389928571428,0.8864285714285732,1.3296428571428598,113.84,1.999999999999997,115.35841438457211,-0.008796117440638795,2.908767234811403,-0.04031157668546018,0.0683491717432177,-0.10866074842867787,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-09-17 22:00:00+00:00,2025-09-17 23:00:00+00:00,2025-09-18 11:00:00+00:00,long,3.083,3.0845415,3.1358,3.1342321,3.0422415,3.1691415,0.028200000000000003,0.042300000000000004,3.0675,2.0,3.013346230058763,0.001294412047214255,2.579920919902023,1.1747186761229398,0.058806369739952714,1.115912306382987,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ADAUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-10-01 08:00:00+00:00,2025-10-01 09:00:00+00:00,2025-10-01 21:00:00+00:00,long,0.8332,0.8336166,0.8406,0.8401797000000001,0.8207701714285714,0.8593094571428572,0.008564285714285722,0.012846428571428583,0.8158,2.0000000000000013,0.8053825463691306,0.00010485116873382161,2.7343148526452907,0.5108890742285267,0.05211709357798161,0.4587719806505451,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-10-01 08:00:00+00:00,2025-10-01 09:00:00+00:00,2025-10-01 21:00:00+00:00,long,110.47,110.525235,112.34,112.28383000000001,109.1270207142857,113.32166357142857,0.9321428571428579,1.398214285714287,107.65,2.0000000000000027,106.37633862765264,0.01426886170349917,2.8682957251235957,1.2577435504470076,0.06374103519795653,1.194002515249051,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
AVAXUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-10-26 22:00:00+00:00,2025-10-26 23:00:00+00:00,2025-10-27 09:00:00+00:00,long,20.812,20.822406,20.50183457142857,20.491583654142858,20.50183457142857,21.463548857142857,0.21371428571428577,0.3205714285714287,20.656,1.9999999999999976,20.129472985020282,0.024827794225206645,2.692974000573538,-1.0319770147058835,0.0515504327235294,-1.083527447429413,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
AVAXUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-10-28 19:00:00+00:00,2025-10-28 20:00:00+00:00,2025-10-29 08:00:00+00:00,short,19.335,19.325332500000002,19.493,19.502746499999997,19.746618214285714,18.482761071428573,0.2808571428571425,0.4212857142857138,19.75,2.000000000000002,20.23168635699161,-0.014520919506789909,2.153003305666978,-0.42112512716173905,0.03686626693794511,-0.45799139409968415,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
SOLUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-10-30 12:00:00+00:00,2025-10-30 13:00:00+00:00,2025-10-31 01:00:00+00:00,short,185.62,185.52719000000002,186.14,186.23306999999997,189.46576142857145,177.65004714285718,2.625714285714285,3.9385714285714277,188.88,1.999999999999997,195.04664454700028,-0.1933312961017748,2.797960382426664,-0.1792223431265744,0.03775584795067103,-0.21697819107724542,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-10-30 13:00:00+00:00,2025-10-30 14:00:00+00:00,2025-10-31 02:00:00+00:00,short,2.4716,2.4703642,2.4599,2.46112995,2.5228856285714287,2.365321342857143,0.03501428571428573,0.052521428571428594,2.4836,2.0000000000000004,2.5651243901147285,-0.002665644526841149,2.85381775113464,0.17581871345029232,0.03755795898272813,0.1382607544675642,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-11-10 00:00:00+00:00,2025-11-10 01:00:00+00:00,2025-11-10 13:00:00+00:00,long,105683.0,105735.8415,106509.4,106456.1453,104583.77721428571,108039.97007142856,768.0428571428555,1152.0642857142832,105440.0,1.9999999999999964,104336.6229723411,19.682646351284347,2.5146735103346853,0.6252288252763762,0.07367366194098808,0.5515551633353881,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ETHUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-11-10 00:00:00+00:00,2025-11-10 01:00:00+00:00,2025-11-10 13:00:00+00:00,long,3628.26,3630.07413,3613.91,3612.103045,3570.190915714286,3749.8405585714286,39.922142857142845,59.88321428571427,3624.4,2.0000000000000013,3519.1836097201235,4.71027067933619,2.879514526342827,-0.3001022108508846,0.048375340311200984,-0.3484775511620856,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
LTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-11-15 02:00:00+00:00,2025-11-15 03:00:00+00:00,2025-11-15 15:00:00+00:00,long,103.98,104.03199,104.15,104.09792500000002,100.31949,111.45698999999999,2.4749999999999974,3.712499999999996,102.68,2.0000000000000013,98.76664273696882,0.04415383446664123,2.59933626789139,0.01776026936027598,0.022424771986532015,-0.004664502626256034,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
XRPUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2025-12-04 18:00:00+00:00,2025-12-04 19:00:00+00:00,2025-12-05 07:00:00+00:00,short,2.0962,2.0951519000000003,2.092,2.093046,2.1246376142857146,2.0361804714285716,0.01965714285714285,0.029485714285714275,2.1133,2.0000000000000044,2.1443889358432178,-0.0006755171534487125,2.130977840861368,0.07142102713178652,0.056816638178294604,0.01460438895349192,time_stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
ADAUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2026-01-02 14:00:00+00:00,2026-01-02 15:00:00+00:00,2026-01-02 16:00:00+00:00,long,0.3716,0.37178579999999994,0.38468579999999997,0.3844934571,0.36533579999999993,0.38468579999999997,0.004300000000000006,0.0064500000000000095,0.3678,2.0000000000000004,0.35582572243209315,0.0006130845977566635,2.877738969280665,1.9701793953488416,0.046901039199999925,1.9232783561488416,target,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
BTCUSDT,1h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,base,next_close,2026-01-08 06:00:00+00:00,2026-01-08 07:00:00+00:00,2026-01-08 17:00:00+00:00,short,90509.9,90464.64504999999,91261.02719285713,91306.65770645355,91261.02719285713,88871.8807642857,530.9214285714291,796.3821428571437,90555.1,2.0000000000000067,90993.90344686546,-4.58619811765675,2.165863694670503,-1.0572972586159581,0.09129853268900329,-1.1485957913049614,stop,4.0,5.0,50,14,1.5,1.0,0.7,0.3,1.5,2.0,12,True,50,1.5,True,200,10,True,3.0
