event_definition,dislocation_definition,entry_mode,exit_model,friction_case,month,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
basket_return_le_2%,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,2025-12,16,2.524406047516199,-1.1538656985521039,-1.0605404547028419,0.0625,-0.1846185117683366,-0.16167841214985798,-5.574332849743754,0.01627881023359028,,,0.0,0.0
basket_return_le_2%,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,7,1.1044276457883369,-1.4838574122144557,-1.7856012301907982,0.0,-0.1038700188550119,-0.08092991923653342,-4.830372622585182,0.0,,,0.0,0.0
basket_return_le_2%,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,1,0.15777537796976243,-2.294009961847849,-2.294009961847849,0.0,-0.02294009961847849,0.0,0.0,0.0,,,0.0,0.0
basket_return_le_2%,bottom_1_performer,next_close,fixed_horizon_6,stress,2025-12,2,0.31555075593952486,-1.344208973290457,-1.344208973290457,0.0,-0.02688417946580914,-0.00394407984733065,-1.4152532893570817,0.0,,,0.0,0.0
basket_return_le_2%,bottom_2_performer,next_close,fixed_horizon_6,stress,2025-12,4,0.6311015118790497,-1.1961870898639184,-1.1077215120283765,0.0,-0.04784748359455673,-0.024907383976078244,-2.3585967040553046,0.0,,,0.0,0.0
basket_return_le_2%,bottom_3_performer,next_close,fixed_horizon_6,stress,2025-12,6,0.9466522678185746,-1.2205867887685176,-1.2693861865777154,0.0,-0.07323520732611105,-0.05029510770763256,-3.599755251579485,0.0,,,0.0,0.0
breadth_down_1pct_ge_4,rel_btc_le_1%,next_close,fixed_horizon_6,stress,2025-12,16,2.524406047516199,-0.5430477606611731,-0.2813358128729469,0.3125,-0.0868876417057877,-0.09171497980842395,-1.7016033960054433,0.32592431402372907,,,0.0,0.3333333333333333
breadth_down_1pct_ge_4,symbol_zscore_le_-1,next_close,fixed_horizon_6,stress,2025-12,224,35.34168466522678,-0.49271238050852567,-0.3897739157781364,0.34375,-1.1036757323390975,-1.1105093760177254,-6.5466863013727465,0.32517082413095905,,,0.0,0.0
breadth_down_1pct_ge_4,symbol_zscore_le_-2,next_close,fixed_horizon_6,stress,2025-12,211,33.290604751619874,-0.4897737043565072,-0.3944079847330649,0.33649289099526064,-1.0334225161922301,-1.0402561598708573,-6.287675669214209,0.329276146462031,,,0.0,0.0
breadth_down_1pct_ge_4,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,38,5.995464362850972,-0.5178484411709353,-0.386140691306842,0.34210526315789475,-0.19678240764495541,-0.17384230802647682,-2.5855588202906037,0.357126754441887,,,0.0,0.25
breadth_down_1pct_ge_4,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_6,stress,2025-12,11,1.7355291576673866,-0.12227879889438022,0.5603485846430712,0.6363636363636364,-0.013450667878381825,-0.05942609135630458,-0.25154148646579577,0.8366967354056735,,,0.0,0.6
