event_definition,dislocation_definition,entry_mode,exit_model,friction_case,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
btc_return_le_2%,rel_basket_le_2%,next_close,fixed_horizon_12,base,6,0.9466522678185746,1.7769273833125199,1.3290077723738933,0.5,0.10661564299875119,-0.05849503609934456,0.8308887415198212,2.4618675426377714,1.0,0.7081554843585873,1.0,0.6
btc_return_le_2%,rel_btc_le_3%,next_close,fixed_horizon_12,base,12,1.8933045356371492,1.368604621113731,2.319785188771286,0.5833333333333334,0.1642325545336477,-0.09807147100290267,0.8476539807532578,1.824142379630004,0.8264922213870544,0.4597167262140739,1.0,0.8571428571428571
btc_return_le_2%,symbol_zscore_le_-1,next_close,fixed_horizon_12,base,40,6.311015118790497,0.8225434750879776,0.14075258392578735,0.6,0.3290173900351911,-0.24076495613068105,1.0838879872936587,1.6501922327506158,1.2873309021852035,0.376422848748807,0.3333333333333333,0.75
btc_return_le_2%,symbol_zscore_le_-2,next_close,fixed_horizon_12,base,40,6.311015118790497,0.8225434750879776,0.14075258392578735,0.6,0.3290173900351911,-0.24076495613068105,1.0838879872936587,1.6501922327506158,1.2873309021852035,0.376422848748807,0.3333333333333333,0.75
btc_return_le_2%,rel_btc_le_-1_atr_equiv,next_close,fixed_horizon_12,base,23,3.6288336933045358,0.46564799964917414,0.2175708350293926,0.6086956521739131,0.10709903991931005,-0.23647181170695145,0.41334906008067634,1.279329858871434,1.8906991087751481,1.2989171723167978,0.3333333333333333,0.75
btc_return_le_2%,rel_basket_le_-1_atr_equiv,next_close,fixed_horizon_12,base,7,1.1044276457883369,0.12205959994069325,-0.36421079961094,0.42857142857142855,0.008544171995848528,-0.09807147100290267,0.04980817220444783,1.0499651598652986,1.0,8.836485541801753,1.0,0.6
btc_return_le_2%,bottom_2_performer,next_close,fixed_horizon_12,base,10,1.5777537796976242,2.9643690345007,1.6198985896940596,0.7,0.29643690345007,-0.017380392706390718,2.4834049726524374,13.96357518771203,0.5933966282143751,0.2555688287741728,0.6666666666666666,1.0
btc_return_le_2%,bottom_3_performer,next_close,fixed_horizon_12,base,15,2.3666306695464363,1.6087033630250966,0.2175708350293926,0.6,0.24130550445376447,-0.09807147100290267,1.2999929965934642,2.6415845259321427,0.7375332626608598,0.5132483965722145,0.6666666666666666,0.8333333333333334
basket_return_le_3%,rel_basket_le_2%,next_close,fixed_horizon_12,base,7,1.1044276457883369,7.143386336902591,3.022226344358727,0.5714285714285714,0.5000370435831814,-0.05849503609934459,1.261489807452177,7.856291474407406,1.0,0.9271379986097397,1.0,0.6
breadth_down_1pct_ge_6,rel_basket_le_2%,next_close,fixed_horizon_12,base,12,1.8933045356371492,5.77611803920932,2.7018148740977987,0.75,0.6931341647051183,-0.05849503609934459,1.7560446855225342,10.503955607036243,0.96564296603602,0.7757594334845022,1.0,0.6
breadth_down_2pct_ge_4,rel_basket_le_2%,next_close,fixed_horizon_12,base,11,1.7355291576673866,5.588314632229682,2.3814034038368703,0.7272727272727273,0.614714609545265,-0.05849503609934459,1.553455322008991,9.428700614693096,0.9612600161626464,0.8747235848813869,1.0,0.6
breadth_down_2pct_ge_5,rel_basket_le_2%,next_close,fixed_horizon_12,base,10,1.5777537796976242,5.909005755068963,2.2971555511944763,0.7,0.5909005755068963,-0.05849503609934459,1.4917286517592958,9.10217288910999,1.0,0.909976042042492,1.0,0.6
breadth_down_2pct_ge_6,rel_basket_le_2%,next_close,fixed_horizon_12,base,10,1.5777537796976242,5.909005755068963,2.2971555511944763,0.7,0.5909005755068963,-0.05849503609934459,1.4917286517592958,9.10217288910999,1.0,0.909976042042492,1.0,0.6
basket_return_le_1%,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
btc_return_le_1%,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
basket_return_le_2%,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
btc_return_le_2%,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
btc_return_le_2%,bottom_1_performer,next_close,fixed_horizon_12,base,5,0.7888768898488121,3.6765292852092473,3.022226344358727,1.0,0.18382646426046237,0.0,2.247336984196455,inf,0.5660029152618955,0.4134320914356025,1.0,1.0
basket_return_le_3%,rel_basket_le_3%,next_close,fixed_horizon_12,base,4,0.6311015118790497,2.000887188781833,3.15150356713175,0.5,0.08003548755127332,-0.05849503609934456,0.6058875695457048,2.1550963224313247,1.0,0.943337194761447,1.0,0.5
